Ground Roll Distance, Horizontal Forces
 361.850127, -76125.987145
 371.304282, -75880.999767
 438.389398, -74165.108339
 451.685582, -73829.656302
 464.941911, -73496.720210
 478.158566, -73166.275206
 491.335725, -72838.296741
 493.966433, -72772.994893
 494.176821, -72767.774960
 494.262836, -72765.640958
 494.304892, -72764.597602
 494.350545, -72763.465013
 494.371726, -72762.939538
 494.380399, -72762.724380
 494.381469, -145067.003361
 494.382526, -145067.073162
 494.393090, -145067.771167
 494.498726, -145074.751223
 495.554815, -145144.551868
 506.087840, -145842.557573
 570.485358, -150183.670944
 632.856122, -154511.300507
 693.141742, -158812.732819
 751.284185, -163074.647806
 807.225950, -167283.175655
 860.910259, -171423.963852
 912.281247, -175482.254292
 961.284163, -179442.970246
1007.865573, -183290.812725
1051.973567, -187010.365583
1093.557966, -190586.208499
1132.570531, -194003.036726
1168.965167, -197245.786318
1202.698128, -200299.763316
1233.728217, -203150.775222
1262.016974, -205785.262927
1287.528860, -208190.431129
1310.231429, -210354.375239
1330.095492, -212266.202679
1347.095258, -213916.146559
1361.208471, -215295.669729
1372.416521, -216397.557351
1380.704546, -217215.996299
1386.061504, -217746.639892
1388.480238, -217986.656744
1388.633049, -218001.829500
