Ground Roll Distance, Horizontal Forces
   0.000000, 5858.907481
   0.000000, 5910.931744
   0.000000, 6275.309647
   0.000000, 6346.544521
   0.000000, 6417.245122
   0.000000, 6487.416728
   0.000000, 6557.064553
   0.000000, 6570.931718
   0.000000, 6572.040196
   0.000000, 6572.493362
   0.000000, 6572.714924
   0.000000, 6572.955434
   0.000000, 6573.067022
   0.000000, 6573.112711
   0.000000, 78877.427226
   0.000000, 78877.560372
   0.000000, 78878.891829
   0.000000, 78892.206402
   0.000000, 79025.352301
   0.000000, 80356.809873
   0.000000, 88637.556327
   0.000000, 96892.582193
   0.000000, 105097.636363
   0.000000, 113227.310572
   0.000000, 121255.147923
   0.000000, 129153.770753
   0.000000, 136895.027730
   0.000000, 144450.159742
   0.000000, 151789.983709
   0.000000, 158885.093075
   0.000000, 165706.073321
   0.000000, 172223.730385
   0.000000, 178409.329537
   0.000000, 184234.841804
   0.000000, 189673.194760
   0.000000, 194698.524175
   0.000000, 199286.422800
   0.000000, 203414.182428
   0.000000, 207061.025287
   0.000000, 210208.320869
   0.000000, 212839.784417
   0.000000, 214941.653509
   0.000000, 216502.839508
   0.000000, 217515.051050
   0.000000, 217972.887213
   0.000000, 218001.829500
