Ground Roll Distance, Horizontal Forces
1123.401227, -7488.056737
1150.347271, -7460.724258
1337.266429, -7274.731080
1374.238899, -7238.680916
1411.075939, -7203.002987
1447.778261, -7167.692884
1484.346572, -7132.746259
1491.949666, -7125.509639
1492.088686, -7125.377414
1492.181274, -7125.289353
1492.208415, -8634.624108
1492.233360, -8634.992245
1492.482802, -8638.674151
1494.976841, -8675.546835
1519.878202, -9049.690156
1664.028045, -11448.396541
1806.798650, -14282.292022
1941.374045, -17473.840744
1980.971419, -18526.782962
2022.893978, -19701.337912
2138.666162, -23331.458981
2249.651050, -27445.944332
2351.954151, -31928.290946
2445.479119, -36754.675065
2530.399852, -41896.982990
2606.983566, -47317.707294
2675.570346, -52970.656121
2736.554199, -58802.217475
2790.361597, -64752.678758
2801.747088, -66128.795602
2808.953854, -67023.691006
2812.912285, -67521.004372
2816.702898, -67986.084404
2852.968158, -72702.732735
2865.382153, -74440.827616
2872.969393, -75538.125703
2875.802934, -75953.466800
2878.747721, -76384.604058
2906.693631, -80711.016986
2918.964949, -82763.399235
2933.873512, -85407.485091
2936.099524, -85818.162745
2937.160568, -86007.499469
2938.148464, -86180.783474
2947.716952, -87900.057830
2973.548661, -92994.363990
2994.044217, -97756.931869
2997.803253, -98748.087169
2998.455303, -98925.473302
2998.880099, -99049.866790
2999.312930, -99182.055579
3003.366097, -100475.696521
3014.194198, -104893.076034
3015.671070, -105817.043427
3016.333745, -106338.544777
3016.789402, -106789.572264
3017.090228, -107192.525569
3017.261156, -107552.756607
3017.323292, -107873.507614
3017.324339, -107906.444104
3017.324467, -107921.424050
3017.324468, -107922.684062
