Ground Roll Distance, Horizontal Forces
   0.000000, -151.985125
   0.000000, -136.062542
   0.000000,  -27.279580
   0.000000,   -6.104446
   0.000000,   14.881954
   0.000000,   35.681738
   0.000000,   56.296997
   0.000000,   60.569649
   0.000000,   60.647730
   0.000000,   60.699731
   0.000000, 1570.076088
   0.000000, 1570.486761
   0.000000, 1574.594084
   0.000000, 1615.726191
   0.000000, 2032.992645
   0.000000, 4704.034183
   0.000000, 7850.667100
   0.000000, 11383.125527
   0.000000, 12546.444479
   0.000000, 13847.523808
   0.000000, 17858.992004
   0.000000, 22388.487898
   0.000000, 27302.830025
   0.000000, 32571.643331
   0.000000, 38160.105335
   0.000000, 44023.515709
   0.000000, 50108.245039
   0.000000, 56353.239904
   0.000000, 62691.531144
   0.000000, 64152.331342
   0.000000, 65101.267302
   0.000000, 65628.402241
   0.000000, 66122.124433
   0.000000, 71116.276455
   0.000000, 72950.439024
   0.000000, 74106.586307
   0.000000, 74545.563157
   0.000000, 75006.084975
   0.000000, 79615.877870
   0.000000, 81794.980184
   0.000000, 84594.384637
   0.000000, 85028.340954
   0.000000, 85228.778382
   0.000000, 85412.398923
   0.000000, 87231.766583
   0.000000, 92592.777339
   0.000000, 97551.859432
   0.000000, 98575.157964
   0.000000, 98757.903059
   0.000000, 98885.748211
   0.000000, 99021.420618
   0.000000, 100345.744781
   0.000000, 104806.230628
   0.000000, 105721.531250
   0.000000, 106234.042096
   0.000000, 106674.416097
   0.000000, 107065.209298
   0.000000, 107412.102367
   0.000000, 107718.686186
   0.000000, 107750.031364
   0.000000, 107764.278617
   0.000000, 107765.476743
