Ground Roll Distance, Horizontal Forces
1123.401227, -2508.039546
1150.347271, -2497.756192
1337.266429, -2426.758280
1374.238899, -2412.783875
1411.075939, -2398.883106
1447.778261, -2385.055375
1484.346572, -2371.300093
1491.949666, -2368.442911
1492.088686, -2368.390677
1492.181274, -2368.355889
1492.208415, -2368.345557
1492.233360, -2368.334991
1492.482802, -2368.229326
1494.976841, -2367.171158
1519.878202, -2356.437035
1664.028045, -2287.738487
1806.798650, -2206.802756
1941.374045, -2115.868056
1980.971419, -2086.309419
2022.893978, -2057.641866
2138.666162, -1969.079953
2249.651050, -1868.658296
2351.954151, -1759.015649
2445.479119, -1640.424854
2530.399852, -1513.142579
2606.983566, -1377.520988
2675.570346, -1233.982266
2736.554199, -1082.983590
2790.361597, -924.983225
2801.747088, -887.769346
2808.953854, -863.417139
2812.912285, -849.764257
2816.702898, -836.501452
2852.968158, -699.227324
2865.382153, -647.241549
2872.969393, -613.989475
2875.802934, -602.907262
2878.747721, -596.020539
2906.693631, -525.105918
2918.964949, -490.174679
2933.873512, -443.734764
2936.099524, -436.361618
2937.160568, -432.802760
2938.148464, -429.463188
2947.716952, -395.717435
2973.548661, -287.887353
2994.044217, -171.914398
2997.803253, -145.071198
2998.455303, -140.140525
2998.880099, -136.879169
2999.312930, -133.514299
3003.366097,  -99.635357
3014.194198,   34.103213
3015.671070,   67.513393
3016.333745,   87.677834
3016.789402,  106.046970
3017.090228,  123.319607
3017.261156,  139.571841
3017.323292,  154.801280
3017.324339,  156.410531
3017.324467,  157.145419
3017.324468,  157.207319
