Time, Angles
   0.000000,   -3.000000
   0.100000,   -2.999914
   0.200000,   -2.999810
   0.300000,   -2.999707
   0.400000,   -2.999422
   0.500000,   -2.999122
   0.600000,   -2.998822
   0.700000,   -2.998522
   0.800000,   -2.998223
   0.900000,   -2.997923
   1.000000,   -2.997623
   1.100000,   -2.997323
   1.200000,   -2.997023
   1.300000,   -2.996723
   1.400000,   -2.996536
   1.500000,   -2.996359
   1.600000,   -2.996182
   1.700000,   -2.996005
   1.800000,   -2.995828
   1.900000,   -2.995651
   2.000000,   -2.995474
   2.100000,   -2.995297
   2.200000,   -2.995120
   2.300000,   -2.994943
   2.400000,   -2.994832
   2.500000,   -2.994728
   2.600000,   -2.994624
   2.700000,   -2.994519
   2.800000,   -2.994415
   2.900000,   -2.994310
   3.000000,   -2.994206
   3.100000,   -2.994101
   3.200000,   -2.993997
   3.300000,   -2.993893
   3.400000,   -2.993915
   3.500000,   -2.993948
   3.600000,   -2.993982
   3.700000,   -2.994015
   3.800000,   -2.994048
   3.900000,   -2.994082
   4.000000,   -2.994115
   4.100000,   -2.994148
   4.200000,   -2.994182
   4.300000,   -2.994215
   4.400000,   -2.994341
   4.500000,   -2.994476
   4.600000,   -2.994610
   4.700000,   -2.994744
   4.800000,   -2.994879
   4.900000,   -2.995013
   5.000000,   -2.995147
   5.100000,   -2.995282
   5.200000,   -2.995416
   5.300000,   -2.995550
   5.400000,   -2.995375
   5.500000,   -2.995174
   5.600000,   -2.994973
   5.700000,   -2.994772
   5.800000,   -2.994571
   5.900000,   -2.994370
   6.000000,   -2.994169
   6.100000,   -2.993968
   6.200000,   -2.993767
   6.300000,   -2.993566
   6.400000,   -2.993432
   6.500000,   -2.993303
   6.600000,   -2.993174
   6.700000,   -2.993045
   6.800000,   -2.992916
   6.900000,   -2.992788
   7.000000,   -2.992659
   7.100000,   -2.992530
   7.200000,   -2.992401
   7.300000,   -2.992272
   7.400000,   -2.992272
   7.500000,   -2.992282
   7.600000,   -2.992292
   7.700000,   -2.992302
   7.800000,   -2.992312
   7.900000,   -2.992322
   8.000000,   -2.992332
   8.100000,   -2.992342
   8.200000,   -2.992353
   8.300000,   -2.992363
   8.400000,   -2.992468
   8.500000,   -2.992582
   8.600000,   -2.992695
   8.700000,   -2.992809
   8.800000,   -2.992922
   8.900000,   -2.993036
   9.000000,   -2.993149
   9.100000,   -2.993263
   9.200000,   -2.993377
   9.300000,   -2.993490
   9.400000,   -2.993297
   9.500000,   -2.993079
   9.600000,   -2.992860
   9.700000,   -2.992641
   9.800000,   -2.992422
   9.900000,   -2.992203
  10.000000,   -2.991984
  10.100000,   -2.991766
  10.200000,   -2.991547
  10.300000,   -2.991328
  10.400000,   -2.991180
  10.500000,   -2.991038
  10.600000,   -2.990896
  10.700000,   -2.990753
  10.800000,   -2.990611
  10.900000,   -2.990469
  11.000000,   -2.990327
  11.100000,   -2.990185
  11.200000,   -2.990043
  11.300000,   -2.989900
  11.400000,   -2.989891
  11.500000,   -2.989893
  11.600000,   -2.989895
  11.700000,   -2.989897
  11.800000,   -2.989899
  11.900000,   -2.989901
  12.000000,   -2.989902
  12.100000,   -2.989904
  12.200000,   -2.989906
  12.300000,   -2.989908
  12.400000,   -2.990010
  12.500000,   -2.990121
  12.600000,   -2.990231
  12.700000,   -2.990342
  12.800000,   -2.990453
  12.900000,   -2.990563
  13.000000,   -2.990674
  13.100000,   -2.990784
  13.200000,   -2.990895
  13.300000,   -2.991006
  13.400000,   -2.990814
  13.500000,   -2.990597
  13.600000,   -2.990380
  13.700000,   -2.990163
  13.800000,   -2.989946
  13.900000,   -2.989729
  14.000000,   -2.989512
  14.100000,   -2.989295
  14.200000,   -2.989078
  14.300000,   -2.988861
  14.400000,   -2.988719
  14.500000,   -2.988583
  14.600000,   -2.988448
  14.700000,   -2.988312
  14.800000,   -2.988176
  14.900000,   -2.988041
  15.000000,   -2.987905
  15.100000,   -2.987770
  15.200000,   -2.987634
  15.300000,   -2.987499
  15.400000,   -2.987500
  15.500000,   -2.987513
  15.600000,   -2.987526
  15.700000,   -2.987538
  15.800000,   -2.987551
  15.900000,   -2.987564
  16.000000,   -2.987577
  16.100000,   -2.987590
  16.200000,   -2.987602
  16.300000,   -2.987615
  16.400000,   -2.987731
  16.500000,   -2.987856
  16.600000,   -2.987982
  16.700000,   -2.988107
  16.800000,   -2.988232
  16.900000,   -2.988357
  17.000000,   -2.988482
  17.100000,   -2.988607
  17.200000,   -2.988732
  17.300000,   -2.988857
  17.400000,   -2.988682
  17.500000,   -2.988481
  17.600000,   -2.988280
  17.700000,   -2.988080
  17.800000,   -2.987879
  17.900000,   -2.987678
  18.000000,   -2.987477
  18.100000,   -2.987277
  18.200000,   -2.987076
  18.300000,   -2.986875
  18.400000,   -2.986751
  18.500000,   -2.986633
  18.600000,   -2.986515
  18.700000,   -2.986398
  18.800000,   -2.986280
  18.900000,   -2.986162
  19.000000,   -2.986044
  19.100000,   -2.985926
  19.200000,   -2.985809
  19.300000,   -2.985691
  19.400000,   -2.985710
  19.500000,   -2.985741
  19.600000,   -2.985772
  19.700000,   -2.985803
  19.800000,   -2.985834
  19.900000,   -2.985865
  20.000000,   -2.985896
  20.100000,   -2.985927
  20.200000,   -2.985957
  20.300000,   -2.985988
  20.400000,   -2.986122
  20.500000,   -2.986264
  20.600000,   -2.986407
  20.700000,   -2.986549
  20.800000,   -2.986692
  20.900000,   -2.986834
  21.000000,   -2.986976
  21.100000,   -2.987119
  21.200000,   -2.987261
  21.300000,   -2.987404
  21.400000,   -2.987244
  21.500000,   -2.987058
  21.600000,   -2.986872
  21.700000,   -2.986687
  21.800000,   -2.986501
  21.900000,   -2.986315
  22.000000,   -2.986130
  22.100000,   -2.985944
  22.200000,   -2.985758
  22.300000,   -2.985573
  22.400000,   -2.985461
  22.500000,   -2.985356
  22.600000,   -2.985250
  22.700000,   -2.985145
  22.800000,   -2.985039
  22.900000,   -2.984934
  23.000000,   -2.984829
  23.100000,   -2.984723
  23.200000,   -2.984618
  23.300000,   -2.984513
  23.400000,   -2.984542
  23.500000,   -2.984582
  23.600000,   -2.984622
  23.700000,   -2.984662
  23.800000,   -2.984702
  23.900000,   -2.984743
  24.000000,   -2.984783
  24.100000,   -2.984823
  24.200000,   -2.984863
  24.300000,   -2.984904
  24.400000,   -2.985043
  24.500000,   -2.985191
  24.600000,   -2.985340
  24.700000,   -2.985488
  24.800000,   -2.985636
  24.900000,   -2.985784
  25.000000,   -2.985932
  25.100000,   -2.986080
  25.200000,   -2.986228
  25.300000,   -2.986376
  25.400000,   -2.986218
  25.500000,   -2.986034
  25.600000,   -2.985850
  25.700000,   -2.985665
  25.800000,   -2.985481
  25.900000,   -2.985297
  26.000000,   -2.985113
  26.100000,   -2.984928
  26.200000,   -2.984744
  26.300000,   -2.984560
  26.400000,   -2.984446
  26.500000,   -2.984338
  26.600000,   -2.984231
  26.700000,   -2.984123
  26.800000,   -2.984015
  26.900000,   -2.983908
  27.000000,   -2.983800
  27.100000,   -2.983692
  27.200000,   -2.983585
  27.300000,   -2.983477
  27.400000,   -2.983500
  27.500000,   -2.983535
  27.600000,   -2.983569
  27.700000,   -2.983604
  27.800000,   -2.983638
  27.900000,   -2.983673
  28.000000,   -2.983708
  28.100000,   -2.983742
  28.200000,   -2.983777
  28.300000,   -2.983811
  28.400000,   -2.983942
  28.500000,   -2.984082
  28.600000,   -2.984222
  28.700000,   -2.984361
  28.800000,   -2.984501
  28.900000,   -2.984640
  29.000000,   -2.984780
  29.100000,   -2.984919
  29.200000,   -2.985059
  29.300000,   -2.985198
  29.400000,   -2.985029
  29.500000,   -2.984833
  29.600000,   -2.984637
  29.700000,   -2.984442
  29.800000,   -2.984246
  29.900000,   -2.984050
  30.000000,   -2.983855
  30.100000,   -2.983659
  30.200000,   -2.983463
  30.300000,   -2.983267
  30.400000,   -2.983141
  30.500000,   -2.983020
  30.600000,   -2.982899
  30.700000,   -2.982779
  30.800000,   -2.982658
  30.900000,   -2.982537
  31.000000,   -2.982417
  31.100000,   -2.982296
  31.200000,   -2.982175
  31.300000,   -2.982055
  31.400000,   -2.982065
  31.500000,   -2.982086
  31.600000,   -2.982106
  31.700000,   -2.982127
  31.800000,   -2.982148
  31.900000,   -2.982169
  32.000000,   -2.982190
  32.100000,   -2.982211
  32.200000,   -2.982232
  32.300000,   -2.982253
