Mach, Efficiency
   0.203129,   12.395218
   0.208956,   12.852680
   0.214783,   13.290266
   0.220610,   13.704587
   0.226437,   14.093453
   0.232264,   14.456152
   0.238091,   14.790547
   0.243918,   15.093770
   0.249745,   15.368267
   0.255572,   15.613654
   0.261399,   15.823948
   0.267226,   16.004613
   0.273053,   16.155219
   0.278879,   16.275960
   0.284706,   16.367653
   0.290533,   16.431714
   0.296360,   16.470107
   0.302187,   16.479998
   0.308014,   16.463105
   0.313841,   16.426471
   0.319668,   16.372144
   0.325495,   16.288641
   0.331322,   16.193969
   0.337149,   16.079304
   0.342976,   15.950063
   0.348803,   15.808123
   0.354630,   15.652360
   0.360457,   15.486169
   0.366284,   15.312218
   0.372111,   15.125155
   0.377938,   14.939761
   0.383765,   14.736756
   0.389592,   14.534834
   0.395419,   14.332069
   0.401246,   14.117029
   0.407073,   13.905340
   0.412900,   13.696212
   0.418727,   13.475302
   0.424554,   13.258457
   0.430381,   13.045625
   0.436208,   12.830825
   0.442035,   12.612730
   0.447862,   12.399176
   0.453689,   12.190076
   0.459516,   11.983035
   0.465343,   11.771721
   0.471170,   11.565205
   0.476997,   11.363372
   0.482824,   11.166109
   0.488651,   10.971872
   0.494478,   10.774866
   0.500305,   10.582597
   0.506132,   10.394934
   0.511959,   10.211751
   0.517786,   10.032923
   0.523613,    9.858301
   0.529440,    9.681376
   0.535267,    9.508834
   0.541094,    9.340545
   0.546921,    9.176381
   0.552748,    9.016220
   0.558575,    8.859943
   0.564402,    8.707436
   0.570229,    8.557423
   0.576056,    8.407677
   0.581883,    8.261636
   0.587710,    8.119187
   0.593537,    7.980220
   0.599364,    7.844627
   0.605191,    7.712306
   0.611018,    7.583158
   0.616844,    7.457087
   0.622671,    7.334001
   0.628498,    7.213604
   0.634325,    7.093345
   0.640152,    6.975975
   0.645979,    6.861404
   0.651806,    6.749548
   0.657633,    6.640324
   0.663460,    6.533652
   0.669287,    6.429457
   0.675114,    6.327665
   0.680941,    6.228203
   0.686768,    6.131005
   0.692595,    6.036004
   0.698422,    5.943136
   0.704249,    5.852339
   0.710076,    5.763554
   0.715903,    5.675340
   0.721730,    5.588858
   0.727557,    5.504303
   0.733384,    5.421619
   0.739211,    5.340752
   0.745038,    5.261649
   0.750865,    5.184261
   0.756692,    5.108540
   0.762519,    5.034439
   0.768346,    4.961913
   0.774173,    4.890918
   0.780000,    4.821411
