Speed, Power
 184.908095, 4396.909977
 185.659656, 4389.150348
 186.411216, 4381.078822
 187.162777, 4372.694136
 187.914338, 4363.995028
 188.665898, 4354.980235
 189.417459, 4345.648493
 190.169020, 4335.998542
 190.920580, 4326.029117
 191.672141, 4315.738958
 192.423702, 4305.126800
 193.175263, 4294.191381
 193.926823, 4282.931440
 194.678384, 4280.391507
 195.429945, 4284.762941
 196.181505, 4288.993894
 196.933066, 4293.083825
 197.684627, 4297.032195
 198.436187, 4300.838463
 199.187748, 4304.502089
 199.939309, 4308.022532
 200.690870, 4311.399253
 201.442430, 4314.631711
 202.193991, 4317.719366
 202.945552, 4320.661678
 203.697112, 4323.458106
 204.448673, 4326.108110
 205.200234, 4328.611150
 205.951795, 4330.966686
 206.703355, 4333.174177
 207.454916, 4335.233083
 208.206477, 4337.142865
 208.958037, 4338.902981
 209.709598, 4340.512891
 210.461159, 4341.972056
 211.212719, 4343.279935
 211.964280, 4344.435987
 212.715841, 4345.439673
 213.467402, 4346.290452
 214.218962, 4346.987784
 214.970523, 4347.531129
 215.722084, 4347.919946
 216.473644, 4348.153696
 217.225205, 4348.231838
 217.976766, 4348.153831
 218.728326, 4347.919136
 219.479887, 4347.527212
 220.231448, 4346.977519
 220.983009, 4346.269517
 221.734569, 4345.402665
 222.486130, 4344.376424
 223.237691, 4343.190253
 223.989251, 4341.843612
 224.740812, 4340.335960
 225.492373, 4338.666757
 226.243933, 4336.835464
 226.995494, 4334.841539
 227.747055, 4332.684443
 228.498616, 4336.978664
 229.250176, 4350.654379
 230.001737, 4364.324290
 230.753298, 4377.988379
 231.504858, 4391.646625
 232.256419, 4405.299010
 233.007980, 4418.945516
 233.759541, 4432.586122
 234.511101, 4446.220811
 235.262662, 4459.849562
 236.014223, 4473.472358
 236.765783, 4487.089178
 237.517344, 4500.700004
 238.268905, 4514.304817
 239.020465, 4527.903598
 239.772026, 4541.496328
 240.523587, 4555.082987
 241.275148, 4568.663557
 242.026708, 4582.238019
 242.778269, 4595.806353
 243.529830, 4609.368542
 244.281390, 4622.924564
 245.032951, 4636.474403
 245.784512, 4650.018038
 246.536072, 4663.555450
 247.287633, 4677.086621
 248.039194, 4690.611532
 248.790755, 4704.130163
 249.542315, 4717.642495
 250.293876, 4731.148510
 251.045437, 4744.648188
 251.796997, 4758.141511
 252.548558, 4771.628459
 253.300119, 4785.109013
 254.051679, 4798.583155
 254.803240, 4812.050865
 255.554801, 4825.512124
 256.306362, 4838.966913
 257.057922, 4852.415213
 257.809483, 4865.857006
 258.561044, 4879.292271
 259.312604, 4892.720991
