Time, Speed
   0.000100,    0.000262
   0.000632,    0.001652
   0.002433,    0.006362
   0.007116,    0.018608
   0.023092,    0.060380
   0.047188,    0.123376
   0.083283,    0.217715
   0.121598,    0.317830
   0.160197,    0.418655
   0.198506,    0.518695
   0.237151,    0.619580
   0.275884,    0.720663
   0.314632,    0.821758
   0.353654,    0.923534
   0.393414,    1.027203
   0.432783,    1.129820
   0.472757,    1.233982
   0.513224,    1.339396
   0.554080,    1.445790
   0.594839,    1.551896
   0.635833,    1.658580
   0.677269,    1.766381
   0.719971,    1.877438
   0.762087,    1.986933
   0.805363,    2.099408
   0.849056,    2.212927
   0.892519,    2.325808
   0.936052,    2.438835
   0.980970,    2.555414
   1.025783,    2.671683
   1.071598,    2.790508
   1.117154,    2.908617
   1.164195,    3.030535
   1.210595,    3.150744
   1.258228,    3.274103
   1.306203,    3.398301
   1.315922,    3.423455
   1.320452,    3.435179
   1.322835,    3.441346
   1.324613,    3.445948
   1.326010,    3.449563
   1.327083,    3.452341
   1.328014,    3.454750
   1.328866,    3.456955
   1.329518,    3.458643
   1.330073,    3.460079
   1.330238,    3.460506
   1.330298,    3.460661
   1.330362,    3.460826
   1.330818,    3.462007
   1.332863,    3.467298
   1.339736,    3.485084
   1.356979,    3.529699
   1.392678,    3.622048
   1.442163,    3.750020
   1.492376,    3.879821
   1.542535,    4.009432
   1.593756,    4.141735
   1.646603,    4.278182
   1.698226,    4.411411
   1.751334,    4.548419
   1.803580,    4.683146
   1.858242,    4.824041
   1.912395,    4.963567
   1.966182,    5.102091
   2.021117,    5.243508
   2.076435,    5.385852
   2.132376,    5.529733
   2.189052,    5.675440
   2.246851,    5.823966
   2.303941,    5.970606
   2.361589,    6.118609
   2.419871,    6.268173
   2.479178,    6.420295
   2.538988,    6.573635
   2.599833,    6.729554
   2.659780,    6.883098
   2.671968,    6.914306
   2.673200,    6.917459
   2.674220,    6.920072
   2.674410,    6.920559
   2.674568,    6.920963
   2.674653,    6.921180
   2.674689,    6.921272
   2.674734,    6.921387
   2.675142,    6.922431
   2.677147,    6.927567
   2.687306,    6.953576
   2.713364,    7.020281
   2.775439,    7.179131
   2.837948,    7.339011
   2.900377,    7.498609
   2.963438,    7.659741
   3.026613,    7.821086
   3.090507,    7.984181
   3.155160,    8.149133
   3.219413,    8.312978
   3.285639,    8.481768
   3.352014,    8.650847
   3.417787,    8.818304
   3.485585,    8.990827
   3.552891,    9.162005
   3.620938,    9.334974
   3.689483,    9.509114
   3.758218,    9.683642
   3.827446,    9.859325
   3.896750,   10.035101
   3.967586,   10.214664
   3.981743,   10.250539
   4.020103,   10.347725
   4.022942,   10.354916
   4.025456,   10.361285
   4.027210,   10.365727
   4.028624,   10.369307
   4.029800,   10.372287
   4.030808,   10.374841
   4.032825,   10.379948
   4.033135,   10.380735
   4.033500,   10.381658
   4.033574,   10.381845
   4.033897,   10.382666
   4.034195,   10.383419
   4.035894,   10.387724
   4.042873,   10.405399
   4.063690,   10.458116
   4.129769,   10.625401
   4.202232,   10.808747
   4.274931,   10.992581
   4.347036,   11.174809
   4.420530,   11.360439
   4.493780,   11.545347
   4.566781,   11.729517
   4.641275,   11.917342
   4.715973,   12.105568
   4.791884,   12.296740
   4.867959,   12.488204
   4.943953,   12.679350
   5.020678,   12.872215
   5.097562,   13.065362
   5.175091,   13.260008
   5.253461,   13.456642
   5.332626,   13.655147
   5.348480,   13.694887
   5.395355,   13.812348
   5.398531,   13.820306
   5.401307,   13.827261
   5.403367,   13.832423
   5.405444,   13.837624
   5.407093,   13.841756
   5.407290,   13.842250
   5.407439,   13.842624
   5.407578,   13.842971
   5.408742,   13.845886
   5.414139,   13.859406
   5.434372,   13.910088
   5.507651,   14.093571
   5.587026,   14.292195
   5.667056,   14.492330
   5.748231,   14.695198
   5.829980,   14.899368
   5.911242,   15.102189
   5.993157,   15.306503
   6.075729,   15.512322
   6.159416,   15.720779
   6.242969,   15.928764
   6.326622,   16.136857
   6.411081,   16.346813
   6.496615,   16.559295
   6.582278,   16.771951
   6.668181,   16.985054
   6.754642,   17.199395
   6.772081,   17.242608
   6.780905,   17.264472
   6.786695,   17.278817
   6.791844,   17.291575
   6.795846,   17.301488
   6.796230,   17.302439
   6.796440,   17.302960
   6.796509,   17.303130
   6.796587,   17.303323
   6.797281,   17.305042
   6.800509,   17.313039
   6.816812,   17.353424
   6.864184,   17.470739
   6.954088,   17.693258
   7.041505,   17.909465
   7.129800,   18.127692
   7.217805,   18.345043
   7.306498,   18.563939
   7.395803,   18.784188
   7.485894,   19.006212
   7.576408,   19.229116
   7.666835,   19.451643
   7.758756,   19.677680
   7.849948,   19.901757
   7.942329,   20.128587
   8.034490,   20.354708
   8.127300,   20.582248
   8.145891,   20.627807
   8.195596,   20.749579
   8.199220,   20.758455
   8.200292,   20.761079
   8.201002,   20.762820
   8.201329,   20.763621
   8.201879,   20.764968
   8.202378,   20.766191
   8.205178,   20.773047
   8.215359,   20.797982
   8.250279,   20.883489
   8.343744,   21.112232
   8.437775,   21.342188
   8.531957,   21.572334
   8.627432,   21.805461
   8.722874,   22.038324
   8.818907,   22.272445
   8.915059,   22.506675
   9.011435,   22.741265
   9.108233,   22.976697
   9.205669,   23.213492
   9.302829,   23.449428
   9.401115,   23.687909
   9.499736,   23.927006
   9.598420,   24.166066
   9.618366,   24.214361
   9.621145,   24.221090
   9.621915,   24.222953
   9.622420,   24.224176
   9.622604,   24.224622
   9.622773,   24.225030
   9.624015,   24.228038
   9.629307,   24.240849
   9.648579,   24.287501
   9.715571,   24.449611
   9.814928,   24.689872
   9.914917,   24.931466
  10.015516,   25.174333
  10.116294,   25.417433
  10.217998,   25.662560
  10.319632,   25.907314
  10.422018,   26.153671
  10.525084,   26.401456
  10.627853,   26.648317
  10.731153,   26.896242
  10.834721,   27.144599
