Mach, Altitude
   0.182370,    0.000000
   0.183456,  328.083990
   0.184550,  656.167979
   0.185654,  984.251969
   0.186766, 1312.335958
   0.187888, 1640.419948
   0.189019, 1968.503937
   0.190159, 2296.587927
   0.191309, 2624.671916
   0.192469, 2952.755906
   0.193638, 3280.839895
   0.194817, 3608.923885
   0.196005, 3937.007874
   0.197204, 4265.091864
   0.198413, 4593.175853
   0.199632, 4921.259843
   0.200862, 5249.343832
   0.202102, 5577.427822
   0.203352, 5905.511811
   0.204613, 6233.595801
   0.205885, 6561.679790
   0.207168, 6889.763780
   0.208462, 7217.847769
   0.209767, 7545.931759
   0.211083, 7874.015748
   0.212411, 8202.099738
   0.213750, 8530.183727
   0.215101, 8858.267717
   0.216463, 9186.351706
   0.217838, 9514.435696
   0.219224, 9842.519685
   0.220623, 10170.603675
   0.222034, 10498.687664
   0.223457, 10826.771654
   0.224893, 11154.855643
   0.226342, 11482.939633
   0.227803, 11811.023622
   0.229278, 12139.107612
   0.230766, 12467.191601
   0.232267, 12795.275591
   0.233781, 13123.359580
   0.235309, 13451.443570
   0.236851, 13779.527559
   0.238407, 14107.611549
   0.239977, 14435.695538
   0.241561, 14763.779528
   0.243160, 15091.863517
   0.244773, 15419.947507
   0.246401, 15748.031496
   0.248044, 16076.115486
   0.249702, 16404.199475
   0.251375, 16732.283465
   0.253064, 17060.367454
   0.254768, 17388.451444
   0.256489, 17716.535433
   0.258225, 18044.619423
   0.259977, 18372.703412
   0.261746, 18700.787402
   0.263532, 19028.871391
   0.265334, 19356.955381
   0.267153, 19685.039370
   0.268990, 20013.123360
   0.270844, 20341.207349
   0.272715, 20669.291339
   0.274605, 20997.375328
   0.276512, 21325.459318
   0.278438, 21653.543307
   0.280382, 21981.627297
   0.282345, 22309.711286
   0.284327, 22637.795276
   0.286328, 22965.879265
   0.288349, 23293.963255
   0.290389, 23622.047244
   0.292449, 23950.131234
   0.294529, 24278.215223
   0.296630, 24606.299213
   0.298751, 24934.383202
   0.300894, 25262.467192
   0.303057, 25590.551181
   0.305242, 25918.635171
   0.377467, 26246.719160
   0.384524, 25918.635171
   0.390262, 25590.551181
   0.395368, 25262.467192
   0.399832, 24934.383202
   0.403649, 24606.299213
   0.407518, 24278.215223
   0.410728, 23950.131234
   0.413274, 23622.047244
   0.415862, 23293.963255
   0.418490, 22965.879265
   0.420441, 22637.795276
   0.423146, 22309.711286
   0.424450, 21981.627297
   0.426506, 21653.543307
   0.427872, 21325.459318
   0.429269, 20997.375328
   0.430694, 20669.291339
   0.431419, 20341.207349
   0.432900, 20013.123360
   0.433676, 19685.039370
   0.434476, 19356.955381
   0.435301, 19028.871391
   0.435410, 18700.787402
   0.436279, 18372.703412
   0.436429, 18044.619423
   0.437343, 17716.535433
   0.437533, 17388.451444
   0.437742, 17060.367454
   0.437969, 16732.283465
   0.438215, 16404.199475
   0.438479, 16076.115486
   0.438761, 15748.031496
   0.438305, 15419.947507
   0.438620, 15091.863517
   0.438193, 14763.779528
   0.437781, 14435.695538
   0.437382, 14107.611549
   0.436996, 13779.527559
   0.436624, 13451.443570
   0.435498, 13123.359580
   0.435151, 12795.275591
   0.434817, 12467.191601
   0.434495, 12139.107612
   0.433413, 11811.023622
   0.433115, 11482.939633
   0.432054, 11154.855643
   0.431779, 10826.771654
   0.430737, 10498.687664
   0.430485, 10170.603675
   0.429463, 9842.519685
   0.427667, 9514.435696
   0.426661, 9186.351706
   0.424878, 8858.267717
   0.423889, 8530.183727
   0.422119, 8202.099738
   0.421145, 7874.015748
   0.419388, 7545.931759
   0.418429, 7217.847769
   0.416685, 6889.763780
   0.415741, 6561.679790
   0.414806, 6233.595801
   0.413080, 5905.511811
   0.412159, 5577.427822
   0.411246, 5249.343832
   0.409539, 4921.259843
   0.407837, 4593.175853
   0.406140, 4265.091864
   0.404449, 3937.007874
   0.402762, 3608.923885
   0.401080, 3280.839895
   0.399404, 2952.755906
   0.397732, 2624.671916
   0.396065, 2296.587927
   0.394403, 1968.503937
   0.392745, 1640.419948
   0.391092, 1312.335958
   0.389444,  984.251969
   0.387801,  656.167979
   0.386162,  328.083990
   0.384527,    0.000000
