Ground distance, Vertical Forces
   0.000000,    0.000000
   1.548757,    0.000000
   6.169300,    0.000000
  13.822748,    0.000000
  24.469864,    0.000000
  38.071078,    0.000000
  54.586525,    0.000000
  73.976065,    0.000000
  96.199315,    0.000000
 121.215689,    0.000000
 148.984405,    0.000000
 179.464540,    0.000000
 212.615040,    0.000000
 248.394761,    0.000000
 286.762509,    0.000000
 327.677085,    0.000000
 371.097342,    0.000000
 416.982240,    0.000000
 465.290878,    0.000000
 515.982564,    0.000000
 569.016800,    0.000000
 624.353311,    0.000000
 681.952009,    0.000000
 688.328143,    0.000000
 748.394714, 6284.584248
 810.683161, 11970.573509
 844.610418, 14533.359315
 900.042340, 18452.106436
 933.481435, 18357.131119
1001.645514, 18207.538041
1071.033011, 18108.238158
1095.271281, 18083.180275
1165.560093, 18036.062257
1196.255076, 18027.022218
1266.738685, 8195.494103
1337.221332, 6934.884703
1407.703322, 6881.916479
1478.185440, 6923.487085
1548.668153, 6964.966127
1619.151394, 7006.350106
1689.635174, 7047.638185
1760.119517, 7088.831642
1830.604403, 7129.929870
1901.089858, 7170.933347
1940.874550, 7167.517198
1995.290304, 7021.985056
2065.775737, 7016.061664
2136.261577, 7103.884170
2206.748012, 7144.715354
2277.235008, 7185.473435
2347.722588, 7226.157735
2418.210775, 7266.769243
2488.699551, 7307.309371
2559.188880, 7347.776868
2629.678788, 7388.172087
2677.437898, 7383.947556
2747.927966, 2950.681593
2818.417341, 2695.343399
2888.907210, 2669.581973
2959.397824, 2544.790890
3029.889273, 5716.218604
3100.381529, 5950.386031
3170.874411, 5981.097526
3241.367772, 5992.572825
3311.861631, 6008.595461
3382.355963, 6039.224629
3452.850701, 6036.029287
3523.345979, 6066.612187
3593.841750, 6097.157418
3664.337955, 6093.933890
3734.834694, 6124.427781
3805.331893, 6154.884537
3875.829526, 6151.631934
3946.327688, 6182.041305
4016.826336, 6212.414829
4087.325458, 6209.135674
4157.825099, 6239.462481
4228.325208, 6269.754362
4298.825802, 6266.449542
4369.326881, 6296.693917
4439.828430, 6293.369493
4510.330516, 6323.571651
4580.833078, 6353.735073
4651.336066, 6350.387247
4721.839573, 6380.507050
4792.343532, 6410.588236
4862.847969, 6407.214274
4933.352947, 6437.251425
5003.858376, 6467.252292
5074.364253, 6463.854658
5144.870642, 6493.809566
5215.377491, 6523.729271
5285.884823, 6520.250752
5356.392661, 6550.065302
5426.900987, 6546.564012
5497.409838, 6576.338158
5567.919182, 6606.071184
5638.429002, 6602.545970
5708.939339, 6632.238648
5779.450123, 6661.890515
5849.961397, 6658.340724
5920.473217, 6687.950035
5990.985490, 6717.521654
6061.498223, 6713.948665
6132.011479, 6743.476194
6202.525182, 6772.966472
6273.039403, 6769.367401
6343.554160, 6798.814027
6414.069347, 6795.196968
6484.585079, 6824.599947
6555.101349, 6853.965382
6625.618050, 6850.325010
6696.135236, 6879.651696
6766.652861, 6908.937716
6837.170913, 6905.275072
6907.689498, 6934.518620
6978.208548, 6963.725952
7048.727991, 6960.041292
7119.247945, 6989.205303
7189.768350, 7018.333418
7260.289174, 7014.625147
7330.810508, 7043.709794
7401.332291, 7072.758884
7471.854525, 7069.026738
7542.377276, 7098.031869
7612.900485, 7127.003064
7683.424138, 7123.248467
7753.948261, 7152.176553
7824.472797, 7148.402301
7894.997829, 7176.599664
7965.523113, 7166.892837
8000.000000, 7162.151819
