Ground Roll distance, Vertical Forces
 329.160240, 205566.598520
 336.394730, 205566.598520
 385.603045, 205566.598520
 395.366295, 205566.598520
 405.103567, 205566.598520
 414.814930, 205566.598520
 424.500452, 205566.598520
 424.887336, 205566.598520
 425.660981, 205566.598520
 425.970393, 205566.598520
 426.101410, 205566.598520
 426.363430, 205566.598520
 426.385089, 205566.598520
 426.396291, 205566.598520
 426.403635, 205566.598520
 426.407968, 205566.598520
 426.409974, 205566.598520
 426.410642, 205566.598520
 426.410959, 205566.598520
 426.411247, 205566.598520
 426.414131, 205566.598520
 426.442970, 205566.598520
 426.731313, 205566.598520
 429.609508, 205566.598520
 457.845762, 205566.598520
 486.800785, 205566.598520
 513.358190, 205566.598520
 537.417614, 205566.598520
 559.039531, 205566.598520
 578.317209, 205566.598520
 595.363013, 205566.598520
 599.854847, 205566.598520
 603.971052, 205566.598520
 605.446565, 205566.598520
 606.199100, 205566.598520
 606.883563, 205566.598520
 613.551784, 205566.598520
 619.325075, 205566.598520
 623.288669, 205566.598520
 624.658106, 205566.598520
 626.318228, 205566.598520
 637.127760, 205566.598520
 639.603397, 205566.598520
 642.176933, 205566.598520
 642.892249, 205566.598520
 643.266876, 205566.598520
 643.625313, 205566.598520
 647.075383, 205566.598520
 654.991479, 205566.598520
 661.211468, 205566.598520
 661.680470, 205566.598520
 661.984222, 205566.598520
 662.097717, 205566.598520
 662.205117, 205566.598520
 663.224156, 205566.598520
 666.672759, 205566.598520
 667.229221, 205566.598520
 667.447658, 205566.598520
 667.594880, 205566.598520
 667.691457, 205566.598520
 667.745916, 205566.598520
 667.765288, 205566.598520
 667.765514, 205566.598520
 667.765574, 205566.598520
 667.765575, 205566.598520
