Ground Roll distance, Vertical Forces
 329.160240, 149239.518640
 336.394730, 148660.601592
 385.603045, 144752.542502
 395.366295, 143983.284973
 405.103567, 143218.086099
 414.814930, 142456.920794
 424.500452, 141699.764161
 424.887336, 141669.560926
 425.660981, 141609.173573
 425.970393, 141585.025766
 426.101410, 141574.801247
 426.363430, 141554.354402
 426.385089, 141552.664238
 426.396291, 141551.790187
 426.403635, 141551.217059
 426.407968, 141550.878989
 426.409974, 141550.722458
 426.410642, 141550.670345
 426.410959, 141550.574653
 426.411247, 141550.481719
 426.414131, 141549.552383
 426.442970, 141540.258611
 426.731313, 141447.279819
 429.609508, 140513.382774
 457.845762, 130761.944966
 486.800785, 119526.963877
 513.358190, 107940.445171
 537.417614, 96206.584634
 559.039531, 84492.881310
 578.317209, 72966.536756
 595.363013, 61791.294049
 599.854847, 58674.825371
 603.971052, 55751.239395
 605.446565, 54686.968883
 606.199100, 54140.823185
 606.883563, 53642.167754
 613.551784, 48686.545511
 619.325075, 44247.075481
 623.288669, 41114.822442
 624.658106, 40016.035994
 626.318228, 38672.221830
 637.127760, 29587.225770
 639.603397, 27419.642003
 642.176933, 25129.520253
 642.892249, 24486.124516
 643.266876, 24147.952710
 643.625313, 23823.646283
 647.075383, 20664.633548
 654.991479, 13143.105864
 661.211468, 6932.853387
 661.680470, 6452.403290
 661.984222, 6140.244925
 662.097717, 6023.404816
 662.205117, 5912.727826
 663.224156, 4856.930979
 666.672759, 1197.415201
 667.229221,  591.205455
 667.447658,  351.486918
 667.594880,  189.205623
 667.691457,   82.345279
 667.745916,   21.886773
 667.765288,    0.320215
 667.765514,    0.068583
 667.765574,    0.002048
 667.765575,    0.000335
