Ground distance, Vertical Forces
   0.000000, 48049.947569
  99.978980, 48050.709984
 199.974910, 48050.568446
 300.009218, 48050.334821
 400.054241, 48050.075421
 500.142553, 48049.865485
 600.242951, 48049.669359
 700.387236, 48049.481599
 800.543773, 48049.296169
 900.744318, 48049.154786
1000.957148, 48049.025694
1101.213852, 48048.860395
1201.482802, 48048.684989
1301.795911, 48048.553448
1402.121346, 48048.434143
1502.490710, 48048.277950
1602.872337, 48048.111462
1703.298094, 48047.987929
1803.736169, 48047.876373
1904.218074, 48047.726645
2004.712213, 48047.566263
2105.250335, 48047.447457
2205.800735, 48047.340239
2306.394782, 48047.183993
2407.001015, 48047.014064
2507.651381, 48046.875585
2608.314066, 48046.745880
2709.020664, 48046.547815
2809.739519, 48046.330646
2910.503037, 48046.204969
3011.279022, 48046.104813
3112.099113, 48045.955680
3212.931515, 48045.792878
3313.808435, 48045.661528
3414.697783, 48045.538948
3515.631342, 48045.347376
3616.577243, 48045.136529
3717.568016, 48045.016630
3818.571316, 48044.922094
3919.618828, 48044.777260
4020.678683, 48044.618391
4121.783063, 48044.489470
4222.899871, 48044.368901
4324.060838, 48044.177357
4425.234131, 48043.965984
4526.452217, 48043.843899
4627.682807, 48043.746717
4728.957562, 48043.597360
4830.244645, 48043.433443
4931.576269, 48043.298076
5032.920326, 48043.170672
5134.308233, 48043.086065
5235.708381, 48043.013355
5337.151629, 48042.904350
5438.606909, 48042.785212
5540.105382, 48042.617983
5641.615912, 48042.437327
5743.169955, 48042.245911
5844.736144, 48042.051483
5946.346668, 48041.857033
6047.969569, 48041.662568
6149.636973, 48041.460511
6251.316799, 48041.256321
6353.041502, 48041.138779
6454.778733, 48041.045399
6556.560195, 48040.896283
6658.354005, 48040.731613
6760.192455, 48040.592588
6862.043367, 48040.460717
6963.938290, 48040.369148
7065.845499, 48040.288788
7167.796064, 48040.169568
7269.758733, 48040.039502
7371.764980, 48039.859200
7473.783394, 48039.664868
7575.845854, 48039.458441
7677.920610, 48039.248622
7780.039878, 48039.121727
7882.171571, 48039.017962
7984.347264, 48038.864166
8086.535238, 48038.696407
8188.767453, 48038.560428
8291.012018, 48038.433314
8393.300695, 48038.255918
8495.601686, 48038.064481
8597.947226, 48037.860931
8700.305201, 48037.653985
8802.708159, 48037.530209
8905.123674, 48037.429628
9007.583597, 48037.278477
9110.055916, 48037.113214
9212.572804, 48036.979222
9315.102133, 48036.853951
9417.675812, 48036.677212
9520.261872, 48036.486101
9622.892653, 48036.281592
9725.535918, 48036.073329
9828.224290, 48035.947168
9930.925255, 48035.843908
10033.670756, 48035.688494
10136.428690, 48035.518524
10239.231367, 48035.378776
10342.046534, 48035.247459
10444.906297, 48035.073103
10547.778509, 48034.886728
10650.695614, 48034.725793
10753.625250, 48034.571960
10856.599538, 48034.446859
10959.586290, 48034.329764
11062.617416, 48034.157911
11165.660928, 48033.970769
11268.749165, 48033.767126
11371.849888, 48033.558860
11474.995743, 48033.430296
11578.154197, 48033.323963
11681.357262, 48033.162442
11784.572780, 48032.985517
11887.833161, 48032.791395
11991.106064, 48032.592463
12094.424147, 48032.472437
12197.754842, 48032.374413
12301.130119, 48032.219791
12404.517840, 48032.049374
12507.950341, 48031.860254
12611.395343, 48031.665906
12714.885406, 48031.549048
12818.388047, 48031.453794
12921.935136, 48031.300181
13025.494632, 48031.130283
13129.098781, 48030.940045
13232.715394, 48030.744121
13336.376969, 48030.624378
13440.051096, 48030.525875
13543.769614, 48030.367592
13647.500524, 48030.192625
13751.276089, 48029.996200
13855.064120, 48029.793773
13958.897190, 48029.666930
14062.742832, 48029.561168
14166.633018, 48029.394987
14270.535639, 48029.211940
14374.483144, 48029.007173
14478.443179, 48028.796327
14582.448546, 48028.661315
14686.466568, 48028.547460
14790.529445, 48028.373120
14894.604843, 48028.181893
14998.725450, 48027.969036
15102.858678, 48027.750118
15207.037590, 48027.607527
15311.229255, 48027.486235
15415.466194, 48027.314529
15519.715771, 48027.128747
15624.010889, 48026.962371
15728.318719, 48026.801413
15832.671894, 48026.663500
15937.037728, 48026.532013
16041.448219, 48026.425430
16145.871177, 48026.325775
16250.338464, 48026.160712
16354.818125, 48025.977391
16459.342426, 48025.767607
16563.879188, 48025.550414
