Ground Roll Distance, Horizontal Forces
1123.401227, -7487.914222
1150.347272, -7460.582804
1337.266456, -7274.596798
1374.238936, -7238.548014
1411.075987, -7202.871447
1447.778321, -7167.562687
1484.346647, -7132.617389
1491.949805, -7125.380985
1492.088829, -7125.248761
1492.181420, -7125.160700
1492.208562, -8634.438639
1492.233508, -8634.806785
1492.482960, -8638.488784
1494.977092, -8675.362404
1519.879383, -9049.515429
1664.029667, -11448.203623
1806.800529, -14282.074996
1941.376200, -17473.597896
1980.998154, -18527.198916
2022.897437, -19701.110584
2138.668808, -23331.172784
2249.654008, -27445.629017
2351.957503, -31927.949008
2445.482891, -36754.308225
2530.404059, -41896.593707
2606.988217, -47317.298802
2675.575441, -52970.232307
2736.559731, -58801.782773
2790.367554, -64752.238014
2801.751453, -66128.146787
2808.960422, -67023.306293
2812.912859, -67519.897853
2816.712588, -67986.091318
2853.061065, -72714.173277
2865.343622, -74433.959769
2872.947971, -75533.590102
2875.710676, -75938.639551
2878.682331, -76373.579356
2906.870211, -80738.279730
2918.933729, -82756.416632
2934.443206, -85510.427519
2936.140661, -85824.038598
2937.371674, -86042.807187
2938.472283, -86236.081963
2949.091369, -88151.710113
2974.671362, -93232.635402
2994.911614, -97978.775029
2997.207921, -98585.114289
2998.208876, -98855.668823
2998.624296, -98969.375554
2999.283214, -99170.070043
3005.238701, -101111.183064
3015.193846, -105486.696744
3016.228399, -106239.936691
3016.727650, -106710.665296
3017.055094, -107122.353210
3017.248078, -107490.114897
3017.328550, -107817.878089
3017.333541, -107897.732940
3017.333829, -107916.923203
3017.333837, -107922.682613
