Ground Roll Distance, Horizontal Forces
1123.401227, -2508.039557
1150.347272, -2497.756320
1337.266456, -2426.759198
1374.238936, -2412.784946
1411.075987, -2398.884326
1447.778321, -2385.056744
1484.346647, -2371.301608
1491.949805, -2368.444433
1492.088829, -2368.392198
1492.181420, -2368.357410
1492.208562, -2368.347077
1492.233508, -2368.336511
1492.482960, -2368.230843
1494.977092, -2367.172651
1519.879383, -2356.438270
1664.029667, -2287.740376
1806.800529, -2206.805486
1941.376200, -2115.871688
1980.998154, -2086.296499
2022.897437, -2057.644702
2138.668808, -1969.084385
2249.654008, -1868.663621
2351.957503, -1759.021831
2445.482891, -1640.431879
2530.404059, -1513.150426
2606.988217, -1377.529623
2675.575441, -1233.991649
2736.559731, -1082.993676
2790.367554, -924.993969
2801.751453, -887.785865
2808.960422, -863.426567
2812.912859, -849.794661
2816.712588, -836.500171
2853.061065, -698.886822
2865.343622, -647.447683
2872.947971, -614.126763
2875.710676, -603.143116
2878.682331, -596.196575
2906.870211, -524.647387
2918.933729, -490.294740
2934.443206, -441.890530
2936.140661, -436.255483
2937.371674, -432.122851
2938.472283, -428.394855
2949.091369, -390.679609
2974.671362, -282.494987
2994.911614, -166.005589
2997.207921, -149.565833
2998.208876, -142.085550
2998.624296, -138.919745
2999.283214, -133.819984
3005.238701,  -82.296388
3015.193846,   55.256638
3016.228399,   83.782194
3016.727650,  102.764300
3017.055094,  120.246982
3017.248078,  136.684876
3017.328550,  152.103354
3017.333541,  155.984037
3017.333829,  156.924419
3017.333837,  157.207319
