Ground distance, Rate of Climb
   0.000000,   -2.972168
   5.676463,   -2.970741
  11.352939,   -2.970656
  17.029416,   -2.970570
  22.706064,   -2.970256
  28.382728,   -2.969921
  34.059391,   -2.969587
  39.736055,   -2.969253
  45.412718,   -2.968919
  51.089382,   -2.968584
  56.766045,   -2.968250
  62.442709,   -2.967916
  68.119372,   -2.967582
  73.796036,   -2.967247
  79.472942,   -2.967072
  85.149869,   -2.966910
  90.826796,   -2.966748
  96.503722,   -2.966587
 102.180649,   -2.966425
 107.857576,   -2.966263
 113.534503,   -2.966101
 119.211430,   -2.965939
 124.888357,   -2.965777
 130.565284,   -2.965616
 136.242446,   -2.965568
 141.919629,   -2.965530
 147.596811,   -2.965492
 153.273994,   -2.965453
 158.951177,   -2.965415
 164.628359,   -2.965377
 170.305542,   -2.965339
 175.982724,   -2.965301
 181.659907,   -2.965263
 187.337089,   -2.965225
 193.014501,   -2.965252
 198.691932,   -2.965284
 204.369364,   -2.965316
 210.046795,   -2.965349
 215.724226,   -2.965381
 221.401657,   -2.965413
 227.079089,   -2.965446
 232.756520,   -2.965478
 238.433951,   -2.965510
 244.111383,   -2.965543
 249.789081,   -2.965696
 255.466801,   -2.965859
 261.144522,   -2.966022
 266.822243,   -2.966185
 272.499964,   -2.966349
 278.177685,   -2.966512
 283.855405,   -2.966675
 289.533126,   -2.966838
 295.210847,   -2.967001
 300.888568,   -2.967165
 306.566552,   -2.966959
 312.244559,   -2.966721
 317.922565,   -2.966484
 323.600572,   -2.966246
 329.278579,   -2.966009
 334.956585,   -2.965772
 340.634592,   -2.965534
 346.312598,   -2.965297
 351.990605,   -2.965059
 357.668612,   -2.964822
 363.346858,   -2.964746
 369.025124,   -2.964684
 374.703390,   -2.964622
 380.381657,   -2.964560
 386.059923,   -2.964498
 391.738189,   -2.964436
 397.416456,   -2.964374
 403.094722,   -2.964312
 408.772988,   -2.964250
 414.451255,   -2.964188
 420.129750,   -2.964191
 425.808265,   -2.964201
 431.486780,   -2.964210
 437.165295,   -2.964219
 442.843810,   -2.964228
 448.522325,   -2.964238
 454.200840,   -2.964247
 459.879355,   -2.964256
 465.557870,   -2.964265
 471.236385,   -2.964275
 476.915164,   -2.964407
 482.593964,   -2.964549
 488.272765,   -2.964691
 493.951566,   -2.964834
 499.630366,   -2.964976
 505.309167,   -2.965119
 510.987968,   -2.965261
 516.666769,   -2.965404
 522.345569,   -2.965546
 528.024370,   -2.965688
 533.703428,   -2.965464
 539.382507,   -2.965208
 545.061587,   -2.964953
 550.740666,   -2.964697
 556.419746,   -2.964442
 562.098825,   -2.964186
 567.777905,   -2.963931
 573.456984,   -2.963675
 579.136063,   -2.963420
 584.815143,   -2.963164
 590.494453,   -2.963074
 596.173782,   -2.962998
 601.853112,   -2.962922
 607.532441,   -2.962847
 613.211771,   -2.962771
 618.891100,   -2.962695
 624.570429,   -2.962619
 630.249759,   -2.962543
 635.929088,   -2.962468
 641.608418,   -2.962392
 647.287966,   -2.962390
 652.967532,   -2.962395
 658.647099,   -2.962400
 664.326665,   -2.962405
 670.006232,   -2.962410
 675.685798,   -2.962415
 681.365365,   -2.962420
 687.044931,   -2.962425
 692.724498,   -2.962430
 698.404064,   -2.962435
 704.083882,   -2.962559
 709.763722,   -2.962694
 715.443562,   -2.962828
 721.123402,   -2.962962
 726.803242,   -2.963097
 732.483082,   -2.963231
 738.162922,   -2.963365
 743.842762,   -2.963500
 749.522601,   -2.963634
 755.202441,   -2.963769
 760.882527,   -2.963544
 766.562633,   -2.963290
 772.242739,   -2.963035
 777.922846,   -2.962781
 783.602952,   -2.962526
 789.283058,   -2.962271
 794.963164,   -2.962017
 800.643271,   -2.961762
 806.323377,   -2.961508
 812.003483,   -2.961253
 817.683809,   -2.961169
 823.364154,   -2.961099
 829.044499,   -2.961029
 834.724843,   -2.960959
 840.405188,   -2.960890
 846.085533,   -2.960820
 851.765878,   -2.960750
 857.446222,   -2.960680
 863.126567,   -2.960610
 868.806912,   -2.960541
 874.487466,   -2.960545
 880.168038,   -2.960556
 885.848610,   -2.960567
 891.529182,   -2.960577
 897.209754,   -2.960588
 902.890326,   -2.960599
 908.570898,   -2.960610
 914.251470,   -2.960620
 919.932042,   -2.960631
 925.612614,   -2.960642
 931.293430,   -2.960784
 936.974268,   -2.960937
 942.655106,   -2.961089
 948.335943,   -2.961242
 954.016781,   -2.961395
 959.697619,   -2.961548
 965.378456,   -2.961701
 971.059294,   -2.961854
 976.740132,   -2.962007
 982.420969,   -2.962160
 988.102048,   -2.961952
 993.783147,   -2.961713
 999.464246,   -2.961474
1005.145346,   -2.961236
1010.826445,   -2.960997
1016.507544,   -2.960758
1022.188643,   -2.960519
1027.869742,   -2.960281
1033.550841,   -2.960042
1039.231941,   -2.959803
1044.913258,   -2.959736
1050.594593,   -2.959684
1056.275929,   -2.959632
1061.957265,   -2.959580
1067.638600,   -2.959528
1073.319936,   -2.959476
1079.001272,   -2.959423
1084.682608,   -2.959371
1090.363943,   -2.959319
1096.045279,   -2.959267
1101.726825,   -2.959289
1107.408389,   -2.959318
1113.089954,   -2.959347
1118.771518,   -2.959376
1124.453082,   -2.959405
1130.134646,   -2.959433
1135.816210,   -2.959462
1141.497774,   -2.959491
1147.179339,   -2.959520
1152.860903,   -2.959549
1158.542716,   -2.959708
1164.224550,   -2.959878
1169.906384,   -2.960049
1175.588219,   -2.960219
1181.270053,   -2.960390
1186.951887,   -2.960560
1192.633721,   -2.960730
1198.315555,   -2.960901
1203.997390,   -2.961071
1209.679224,   -2.961242
1215.361306,   -2.961049
1221.043409,   -2.960826
1226.725511,   -2.960602
1232.407614,   -2.960379
1238.089717,   -2.960155
1243.771820,   -2.959932
1249.453923,   -2.959708
