Speed, Powers
 140.535844, 1159.801858
 141.922563, 1162.265260
 143.309282, 1165.070735
 144.696000, 1168.201578
 146.082719, 1171.638810
 147.469437, 1175.391274
 148.856156, 1179.657021
 150.242875, 1184.195299
 151.629593, 1188.978967
 153.016312, 1194.242203
 154.403030, 1199.833932
 155.789749, 1205.616921
 157.176468, 1211.956784
 158.563186, 1218.520125
 159.949905, 1225.386889
 161.336624, 1232.720651
 162.723342, 1240.155540
 164.110061, 1248.242806
 165.496779, 1256.368498
 166.883498, 1265.102142
 168.270217, 1273.906830
 169.656935, 1283.305057
 171.043654, 1292.751007
 172.430373, 1302.848392
 173.817091, 1312.936487
 175.203810, 1323.719030
 176.590528, 1334.556667
 177.977247, 1345.893493
 179.363966, 1357.511173
 180.750684, 1369.337546
 182.137403, 1381.763558
 183.524121, 1394.233602
 184.910840, 1407.266093
 186.297559, 1420.587985
 187.684277, 1433.971926
 189.070996, 1448.156445
 190.457715, 1462.433076
 191.844433, 1476.864883
 193.231152, 1492.054735
 194.617870, 1507.342134
 196.004589, 1522.747447
 197.391308, 1538.983017
 198.778026, 1555.334113
 200.164745, 1571.801547
 201.551464, 1588.937910
 202.938182, 1606.402263
 204.324901, 1624.000980
 205.711619, 1641.889245
 207.098338, 1660.512773
 208.485057, 1679.288583
 209.871775, 1698.217694
 211.258494, 1717.603419
 212.645212, 1737.598172
 214.031931, 1757.764084
 215.418650, 1778.102273
 216.805368, 1798.833526
 218.192087, 1820.273657
 219.578806, 1841.903808
 220.965524, 1863.725187
 222.352243, 1885.739002
 223.738961, 1908.568982
 225.125680, 1931.732516
 226.512399, 1955.106148
 227.899117, 1978.691171
 229.285836, 2002.488881
 230.672555, 2027.221482
 232.059273, 2052.210895
 233.445992, 2077.430508
 234.832710, 2102.881696
 236.219429, 2128.565835
 237.606148, 2154.947986
 238.992866, 2181.859494
 240.379585, 2209.021254
 241.766303, 2236.434718
 243.153022, 2264.101338
 244.539741, 2292.022566
 245.926459, 2320.742546
 247.313178, 2349.935531
 248.699897, 2379.400219
 250.086615, 2409.138132
 251.473334, 2439.150795
 252.860052, 2469.439730
 254.246771, 2500.136991
 255.633490, 2531.733936
 257.020208, 2563.623966
 258.406927, 2595.808670
 259.793645, 2628.289639
 261.180364, 2661.068462
 262.567083, 2694.146729
 263.953801, 2727.526031
 265.340520, 2761.833849
 266.727239, 2796.578344
 268.113957, 2831.640450
 269.500676, 2867.021820
 270.887394, 2902.724103
 272.274113, 2938.748952
 273.660832, 2975.098017
 275.047550, 3011.772951
 276.434269, 3049.177985
 277.820988, 3087.263954
