Speed (CAS), Climb Angle
  63.830699,    1.322042
  65.059110,    1.369830
  66.287521,    1.409908
  67.515932,    1.442436
  68.744344,    1.468041
  69.972755,    1.486795
  71.201166,    1.499985
  72.429577,    1.507594
  73.657988,    1.509223
  74.886399,    1.506015
  76.114810,    1.498411
  77.343221,    1.486311
  78.571633,    1.469975
  79.800044,    1.450293
  81.028455,    1.426681
  82.256866,    1.399135
  83.485277,    1.368262
  84.713688,    1.335611
  85.942099,    1.300011
  87.170511,    1.260335
  88.398922,    1.218851
  89.627333,    1.176051
  90.855744,    1.129592
  92.084155,    1.081795
  93.312566,    1.031295
  94.540977,    0.980317
  95.769388,    0.926287
  96.997800,    0.870765
  98.226211,    0.814218
  99.454622,    0.757104
 100.683033,    0.696530
 101.911444,    0.635946
 103.139855,    0.573922
 104.368266,    0.511007
 105.596677,    0.446619
 106.825089,    0.380178
 108.053500,    0.314606
 109.281911,    0.246836
 110.510322,    0.176903
 111.738733,    0.107804
 112.967144,    0.037415
 114.195555,   -0.035448
 115.423966,   -0.108772
 116.652378,   -0.181076
 117.880789,   -0.257008
 119.109200,   -0.333570
 120.337611,   -0.410301
 121.566022,   -0.486905
 122.794433,   -0.566949
 124.022844,   -0.647524
 125.251255,   -0.728124
 126.479667,   -0.808858
 127.708078,   -0.892175
 128.936489,   -0.977045
 130.164900,   -1.061965
 131.393311,   -1.147357
 132.621722,   -1.233311
 133.850133,   -1.321553
 135.078545,   -1.411189
 136.306956,   -1.501415
 137.535367,   -1.592232
 138.763778,   -1.683514
 139.992189,   -1.775217
 141.220600,   -1.869477
 142.449011,   -1.965138
 143.677422,   -2.061239
 144.905834,   -2.157887
 146.134245,   -2.255152
 147.362656,   -2.353035
 148.591067,   -2.451339
 149.819478,   -2.552133
 151.047889,   -2.654287
 152.276300,   -2.757039
 153.504711,   -2.860328
 154.733123,   -2.964259
 155.961534,   -3.068834
 157.189945,   -3.173994
 158.418356,   -3.279757
 159.646767,   -3.386764
 160.875178,   -3.496248
 162.103589,   -3.606354
 163.332000,   -3.717118
 164.560412,   -3.828549
 165.788823,   -3.940647
 167.017234,   -4.053412
 168.245645,   -4.166846
 169.474056,   -4.280949
 170.702467,   -4.395743
 171.930878,   -4.511234
 173.159289,   -4.628927
 174.387701,   -4.748019
 175.616112,   -4.867873
 176.844523,   -4.988443
 178.072934,   -5.109705
 179.301345,   -5.231663
 180.529756,   -5.354459
 181.758167,   -5.477949
 182.986579,   -5.602136
 184.214990,   -5.727079
 185.443401,   -5.852856
