Speed (CAS), Rate of Climb
 124.076953,  291.866257
 126.464793,  308.370360
 128.852633,  323.521070
 131.240473,  337.255273
 133.628314,  349.623789
 136.016154,  360.553743
 138.403994,  370.273536
 140.791834,  378.706211
 143.179674,  385.677375
 145.567515,  391.405943
 147.955355,  395.945135
 150.343195,  399.211123
 152.731035,  401.215901
 155.118876,  402.150892
 157.506716,  401.808087
 159.894556,  400.134990
 162.282396,  397.256774
 164.670236,  393.586137
 167.058077,  388.749628
 169.445917,  382.367121
 171.833757,  375.083273
 174.221597,  367.027821
 176.609437,  357.442032
 178.997278,  347.023203
 181.385118,  335.309847
 183.772958,  322.999500
 186.160798,  309.226782
 188.548638,  294.479401
 190.936479,  278.897794
 193.324319,  262.627488
 195.712159,  244.645145
 198.099999,  226.132300
 200.487839,  206.573876
 202.875680,  186.151456
 205.263520,  164.638494
 207.651360,  141.799866
 210.039200,  118.710901
 212.427040,   94.212595
 214.814881,   68.289897
 217.202721,   42.084520
 219.590561,   14.768688
 221.978401,  -14.146265
 224.366241,  -43.881353
 226.754082,  -73.837983
 229.141922, -105.918095
 231.529762, -138.920992
 233.917602, -172.660935
 236.305443, -207.013561
 238.693283, -243.509539
 241.081123, -280.931530
 243.468963, -319.064439
 245.856803, -357.957138
 248.244644, -398.705307
 250.632484, -440.877848
 253.020324, -483.810543
 255.408164, -527.697319
 257.796004, -572.586452
 260.183845, -619.293275
 262.571685, -667.425284
 264.959525, -716.616667
 267.347365, -766.875076
 269.735205, -818.146971
 272.123046, -870.416892
 274.510886, -924.746276
 276.898726, -980.590745
 279.286566, -1037.485646
 281.674406, -1095.490287
 284.062247, -1154.647766
 286.450087, -1214.965773
 288.837927, -1276.349983
 291.225767, -1339.891329
 293.613607, -1405.023337
 296.001448, -1471.357397
 298.389288, -1538.867792
 300.777128, -1607.618543
 303.164968, -1677.617898
 305.552808, -1748.842363
 307.940649, -1821.308221
 310.328489, -1895.381768
 312.716329, -1971.772855
 315.104169, -2049.459801
 317.492010, -2128.471812
 319.879850, -2208.821146
 322.267690, -2290.516163
 324.655530, -2373.564766
 327.043370, -2457.976164
 329.431211, -2543.758851
 331.819051, -2630.934017
 334.206891, -2719.513610
 336.594731, -2810.417020
 338.982571, -2903.182400
 341.370412, -2997.434992
 343.758252, -3093.156495
 346.146092, -3190.339858
 348.533932, -3288.995765
 350.921772, -3389.221300
 353.309613, -3490.936075
 355.697453, -3594.148794
 358.085293, -3698.907183
 360.473133, -3805.268899
