Speed (CAS), Rate of Climb
 124.076953, -132.172172
 125.407834, -123.524831
 126.738716, -115.444019
 128.069598, -107.916922
 129.400479, -100.782386
 130.731361,  -94.063144
 132.062243,  -87.834379
 133.393124,  -82.069913
 134.724006,  -76.965549
 136.054888,  -72.128751
 137.385769,  -67.672286
 138.716651,  -63.609623
 140.047533,  -60.339943
 141.378414,  -57.348182
 142.709296,  -54.459655
 144.040178,  -52.360539
 145.371059,  -50.505273
 146.701941,  -49.238895
 148.032823,  -48.326687
 149.363704,  -47.598673
 150.694586,  -47.594452
 152.025467,  -47.731264
 153.356349,  -48.732439
 154.687231,  -49.600358
 156.018112,  -51.322489
 157.348994,  -53.103507
 158.679876,  -55.707919
 160.010757,  -58.472601
 161.341639,  -61.708472
 162.672521,  -65.360245
 164.003402,  -69.306684
 165.334284,  -74.037397
 166.665166,  -78.776602
 167.996047,  -84.275895
 169.326929,  -90.084443
 170.657811,  -96.078505
 171.988692, -103.053965
 173.319574, -110.096380
 174.650456, -117.495559
 175.981337, -125.741519
 177.312219, -134.111463
 178.643100, -142.834801
 179.973982, -152.491808
 181.304864, -162.296918
 182.635745, -172.250553
 183.966627, -183.322209
 185.297509, -194.629560
 186.628390, -206.161326
 187.959272, -218.304071
 189.290154, -231.203154
 190.621035, -244.299385
 191.951917, -257.640233
 193.282799, -271.829860
 194.613680, -286.620471
 195.944562, -301.633603
 197.275444, -316.870151
 198.606325, -332.858413
 199.937207, -349.627845
 201.268089, -366.644956
 202.598970, -383.910780
 203.929852, -401.438679
 205.260734, -420.192062
 206.591615, -439.291141
 207.922497, -458.663907
 209.253378, -478.311527
 210.584260, -498.257225
 211.915142, -519.442206
 213.246023, -540.989502
 214.576905, -562.836326
 215.907787, -584.983967
 217.238668, -607.457620
 218.569550, -630.653844
 219.900432, -654.756118
 221.231313, -679.183469
 222.562195, -703.939401
 223.893077, -729.036015
 225.223958, -754.462097
 226.554840, -780.477129
 227.885722, -807.578203
 229.216603, -835.031180
 230.547485, -862.837620
 231.878367, -890.998806
 233.209248, -919.516249
 234.540130, -948.391459
 235.871011, -977.953682
 237.201893, -1008.546737
 238.532775, -1039.519247
 239.863656, -1070.872823
 241.194538, -1102.607491
 242.525420, -1134.697048
 243.856301, -1167.172154
 245.187183, -1200.034420
 246.518065, -1233.768887
 247.848946, -1268.407846
 249.179828, -1303.424264
 250.510710, -1338.850434
 251.841591, -1374.688058
 253.172473, -1410.938834
 254.503355, -1447.561420
 255.834236, -1484.577581
