Ground Distance, Acceleration
   0.000000,    0.000000
  34.569533,   -0.021114
  69.135709,   -0.020973
 103.696730,   -0.020496
 138.252467,   -0.019672
 172.803174,   -0.019486
 207.348722,   -0.019955
 241.889276,   -0.020819
 276.424706,   -0.022088
 310.955040,   -0.022142
 345.480147,   -0.020950
 380.000237,   -0.019943
 414.515182,   -0.019126
 449.025231,   -0.018952
 483.530259,   -0.019437
 518.030434,   -0.019572
 552.525632,   -0.019347
 587.016054,   -0.019222
 621.501578,   -0.019197
 655.982371,   -0.019078
 690.458314,   -0.018862
 724.929602,   -0.018791
 759.396116,   -0.018867
 793.857996,   -0.018802
 828.315123,   -0.018592
 862.767692,   -0.018373
 897.215586,   -0.018145
 931.659000,   -0.018028
 966.097819,   -0.018025
1000.532195,   -0.017937
1034.962012,   -0.017764
1069.387454,   -0.018310
1103.808407,   -0.019595
1138.224875,   -0.019689
1172.636743,   -0.018561
1207.044175,   -0.017895
1241.447058,   -0.017703
1275.845568,   -0.017666
1310.239593,   -0.017786
1344.629244,   -0.017776
1379.014408,   -0.017632
1413.395241,   -0.017466
1447.771634,   -0.017278
1482.143789,   -0.016787
1516.511597,   -0.015988
1550.875279,   -0.015860
1585.234730,   -0.016422
1619.590060,   -0.016641
1653.941165,   -0.016508
1688.288215,   -0.016335
1722.631106,   -0.016122
1756.970016,   -0.016079
1791.304844,   -0.016210
1825.635683,   -0.016225
1859.962431,   -0.016123
1894.285216,   -0.016012
1928.603935,   -0.015893
1962.918749,   -0.015740
1997.229558,   -0.015553
2031.536553,   -0.015357
2065.839638,   -0.015151
2100.138976,   -0.015085
2134.434473,   -0.015162
2168.726220,   -0.015181
2203.014121,   -0.015140
2237.298293,   -0.015072
2271.578639,   -0.014976
2305.855302,   -0.014855
2340.128189,   -0.014707
2374.397465,   -0.014538
2408.663039,   -0.014347
2442.925097,   -0.014139
2477.183549,   -0.013913
2511.438595,   -0.013418
2545.690148,   -0.012649
2579.938393,   -0.012585
2614.183245,   -0.013243
2648.424747,   -0.013588
2682.662812,   -0.013611
2716.897517,   -0.013621
2751.128773,   -0.013616
2785.356671,   -0.013598
2819.581123,   -0.013567
2853.802231,   -0.013523
2888.019910,   -0.013466
2922.234273,   -0.013399
2956.445234,   -0.013320
2990.652919,   -0.013232
3024.857242,   -0.013135
3059.058336,   -0.013030
3093.256118,   -0.012918
3127.450725,   -0.012802
3161.642077,   -0.012680
3195.830314,   -0.012557
3230.015357,   -0.012431
3264.197346,   -0.012306
3298.376205,   -0.012182
3332.552072,   -0.012060
3366.724871,   -0.011941
3400.894737,   -0.011827
3435.061595,   -0.011719
3469.225572,   -0.011618
3503.386597,   -0.011525
3537.544787,   -0.011440
3571.700071,   -0.011365
3605.852558,   -0.011300
3640.002177,   -0.011246
3674.149025,   -0.011202
3708.293033,   -0.011170
3742.434287,   -0.011150
3776.572715,   -0.011141
