Speed, Forces
  66.774755, 14748.605802
  67.457014, 14631.486412
  68.139274, 14521.408766
  68.821533, 14417.976735
  69.503792, 14320.780327
  70.186051, 14229.395682
  70.868311, 14145.248526
  71.550570, 14067.646303
  72.232829, 13994.899735
  72.915088, 13926.862947
  73.597348, 13866.851250
  74.279607, 13810.653595
  74.961866, 13758.762607
  75.644125, 13714.129791
  76.326385, 13672.183900
  77.008644, 13636.390947
  77.690903, 13604.717382
  78.373162, 13576.807525
  79.055422, 13554.692242
  79.737681, 13534.694525
  80.419940, 13521.381883
  81.102200, 13509.311485
  81.784459, 13504.004244
  82.466718, 13499.862478
  83.148977, 13501.721802
  83.831237, 13505.496115
  84.513496, 13513.641572
  85.195755, 13525.305546
  85.878014, 13538.815104
  86.560274, 13558.328455
  87.242533, 13577.996217
  87.924792, 13603.547065
  88.607051, 13631.068372
  89.289311, 13659.888136
  89.971570, 13695.192660
  90.653829, 13730.765920
  91.336088, 13769.226514
  92.018348, 13812.552495
  92.700607, 13856.200907
  93.382866, 13902.950234
  94.065126, 13954.302383
  94.747385, 14006.028348
  95.429644, 14059.631118
  96.111903, 14118.993348
  96.794163, 14178.778467
  97.476422, 14238.986476
  98.158681, 14305.051620
  98.840940, 14372.856697
  99.523200, 14441.131427
 100.205459, 14510.778639
 100.887718, 14586.543679
 101.569977, 14662.822824
 102.252237, 14739.616072
 102.934496, 14817.995262
 103.616755, 14902.195717
 104.299014, 14986.952417
 104.981274, 15072.265361
 105.663533, 15158.134550
 106.345792, 15249.874302
 107.028051, 15343.084313
 107.710311, 15436.890399
 108.392570, 15531.292560
 109.074829, 15627.224153
 109.757089, 15728.835501
 110.439348, 15831.080442
 111.121607, 15933.958978
 111.803866, 16037.471107
 112.486126, 16141.616831
 113.168385, 16252.202893
 113.850644, 16363.473475
 114.532903, 16475.412860
 115.215163, 16588.021046
 115.897422, 16701.298034
 116.579681, 16816.953873
 117.261940, 16937.206141
 117.944200, 17058.160108
 118.626459, 17179.815775
 119.308718, 17302.173140
 119.990977, 17425.232205
 120.673237, 17548.992969
 121.355496, 17678.762145
 122.037755, 17809.382051
 122.720015, 17940.734243
 123.402274, 18072.818719
 124.084533, 18205.635481
 124.766792, 18339.184528
 125.449052, 18473.465860
 126.131311, 18613.126790
 126.813570, 18754.114151
 127.495829, 18895.862073
 128.178089, 19038.370556
 128.860348, 19181.639598
 129.542607, 19325.669202
 130.224866, 19470.459365
 130.907126, 19616.010089
 131.589385, 19766.708328
 132.271644, 19918.800958
 132.953903, 20071.680111
 133.636163, 20225.345790
 134.318422, 20379.797993
