Ground Roll Distance, Horizontal Forces
 329.335826, -8340.172482
 336.584522, -8328.867547
 385.907627, -8252.922993
 395.693840, -8238.057257
 405.454076, -8223.297585
 415.188403, -8208.643278
 424.896890, -8194.093641
 425.284693, -8193.513823
 426.060175, -8192.354686
 426.370322, -8191.891217
 426.501746, -8191.694843
 426.764580, -8191.302153
 426.786320, -8191.269674
 426.797047, -8191.253648
 426.803541, -8191.243947
 426.808250, -8191.236912
 426.812477, -8191.230596
 426.814369, -8191.227770
 426.814693, -50571.747808
 426.814987, -50571.814605
 426.817927, -50572.482578
 426.847330, -50579.162729
 427.141299, -50646.005628
 430.075587, -51318.588816
 458.854134, -58474.533744
 487.950497, -66909.364023
 514.618038, -75961.720041
 538.772186, -85534.693986
 560.474934, -95543.745982
 579.820739, -105891.884027
 596.923231, -116470.947512
 601.457624, -119549.410276
 605.374110, -122314.125806
 607.129849, -123587.310783
 607.896741, -124136.094365
 608.624066, -124651.313161
 615.697847, -129847.072889
 621.230268, -134165.478790
 625.412676, -137596.902067
 626.511892, -138522.583439
 627.685077, -139513.188886
 638.556895, -149379.119763
 641.088413, -151882.466309
 643.294655, -154139.823836
 644.356047, -155252.917486
 644.910875, -155841.250362
 645.631156, -156564.339166
 652.284737, -163641.423675
 659.511397, -172433.525986
 660.934021, -174368.237363
 662.224577, -176207.463619
 663.503902, -178128.664222
 663.751726, -178514.271674
 663.872008, -178718.626386
 663.980502, -178908.847625
 665.008756, -180778.399124
 668.433188, -188645.146625
 668.966507, -190526.437744
 669.179479, -191491.320773
 669.322517, -192314.406152
 669.415392, -193047.633413
 669.466563, -193701.833767
 669.483063, -194283.154624
 669.483096, -194308.125315
 669.483096, -194309.908633
