Ground Roll Distance, Horizontal Forces
 329.335826, -2788.872786
 336.584522, -2781.087888
 385.907627, -2728.113808
 395.693840, -2717.602340
 405.454076, -2707.118365
 415.188403, -2696.661758
 424.896890, -2686.232396
 425.284693, -2685.815787
 426.060175, -2684.982698
 426.370322, -2684.649511
 426.501746, -2684.508324
 426.764580, -2684.225964
 426.786320, -2684.202609
 426.797047, -2684.191084
 426.803541, -2684.184108
 426.808250, -2684.179049
 426.812477, -2684.174508
 426.814369, -2684.172476
 426.814693, -2684.171129
 426.814987, -2684.169826
 426.817927, -2684.156795
 426.847330, -2684.026472
 427.141299, -2682.722421
 430.075587, -2669.599286
 458.854134, -2529.752899
 487.950497, -2364.169221
 514.618038, -2185.146915
 538.772186, -1993.788528
 560.474934, -1790.751553
 579.820739, -1576.727674
 596.923231, -1352.415854
 601.457624, -1285.887497
 605.374110, -1225.594250
 607.129849, -1197.645281
 607.896741, -1185.249917
 608.624066, -1173.387663
 615.697847, -1052.222411
 621.230268, -949.210051
 625.412676, -865.698632
 626.511892, -844.869681
 627.685077, -832.122954
 638.556895, -700.703459
 641.088413, -665.885872
 643.294655, -633.897270
 644.356047, -617.903278
 644.910875, -609.374680
 645.631156, -598.124500
 652.284737, -482.907153
 659.511397, -322.919974
 660.934021, -284.283627
 662.224577, -246.065835
 663.503902, -204.359347
 663.751726, -195.742918
 663.872008, -191.489249
 663.980502, -187.610215
 665.008756, -148.605121
 668.433188,   39.381160
 668.966507,   93.002494
 669.179479,  122.544535
 669.322517,  149.095067
 669.415392,  173.983836
 669.466563,  197.348356
 669.483063,  219.187611
 669.483096,  220.151106
 669.483096,  220.220000
