Time, Thrust
   0.000000, 2396.136399
   0.100000, 2396.136399
   0.200000, 2396.136399
   0.300000, 2396.136399
   0.400000, 2396.136399
   0.500000, 2396.136399
   0.600000, 2396.136399
   0.700000, 2396.136399
   0.800000, 2396.136399
   0.900000, 2396.136399
   1.000000, 2396.136399
   1.100000, 2396.136399
   1.200000, 2396.136399
   1.300000, 2396.136399
   1.400000, 2396.136399
   1.500000, 2396.136399
   1.600000, 2396.136399
   1.700000, 2396.136399
   1.800000, 2396.136399
   1.900000, 2396.136399
   2.000000, 2396.136399
   2.100000, 2396.136399
   2.200000, 2396.136399
   2.300000, 2396.136399
   2.400000, 2396.136399
   2.500000, 2396.136399
   2.600000, 2396.136399
   2.700000, 2396.136399
   2.800000, 2396.136399
   2.900000, 2396.136399
   3.000000, 2396.136399
   3.100000, 2396.136399
   3.200000, 2396.136399
   3.300000, 2396.136399
   3.400000, 2396.136399
   3.500000, 2396.136399
   3.600000, 2396.136399
   3.700000, 2396.136399
   3.800000, 2396.136399
   3.900000, 2396.136399
   4.000000, 2396.136399
   4.100000, 2396.136399
   4.200000, 2396.136399
   4.300000, 2396.136399
   4.400000, 2396.136399
   4.500000, 2396.136399
   4.600000, 2396.136399
   4.700000, 2396.136399
   4.800000, 2396.136399
   4.900000, 2396.136399
   5.000000, 2396.136399
   5.100000, 2396.136399
   5.200000, 2396.136399
   5.300000, 2396.136399
   5.400000, 2396.136399
   5.500000, 2396.136399
   5.600000, 2396.136399
   5.700000, 2396.136399
   5.800000, 2396.136399
   5.900000, 2396.136399
   6.000000, 2396.136399
   6.100000, 2396.136399
   6.200000, 2396.136399
   6.300000, 2396.136399
   6.400000, 2396.136399
   6.500000, 2396.136399
   6.600000, 2396.136399
   6.700000, 2396.136399
   6.800000, 2396.136399
   6.900000, 2396.136399
   7.000000, 2396.136399
   7.100000, 2396.136399
   7.200000, 2396.136399
   7.300000, 2396.136399
   7.400000, 2396.136399
   7.500000, 2396.136399
   7.600000, 2396.136399
   7.700000, 2396.136399
   7.800000, 2396.136399
   7.900000, 2396.136399
   8.000000, 2396.136399
   8.100000, 2396.136399
   8.200000, 2396.136399
   8.300000, 2396.136399
   8.400000, 2396.136399
   8.500000, 2396.136399
   8.600000, 2396.136399
   8.700000, 2396.136399
   8.800000, 2396.136399
   8.900000, 2396.136399
   9.000000, 2396.136399
   9.100000, 2396.136399
   9.200000, 2396.136399
   9.300000, 2396.136399
   9.400000, 2396.136399
   9.500000, 2396.136399
   9.600000, 2396.136399
   9.700000, 2396.136399
   9.800000, 2396.136399
   9.900000, 2396.136399
  10.000000, 2396.136399
  10.100000, 2396.136399
  10.200000, 2396.136399
  10.300000, 2396.136399
  10.400000, 2396.136399
  10.500000, 2396.136399
  10.600000, 2396.136399
  10.700000, 2396.136399
  10.800000, 2396.136399
  10.900000, 2396.136399
  11.000000, 2396.136399
  11.100000, 2396.136399
  11.200000, 2396.136399
  11.300000, 2396.136399
  11.400000, 2396.136399
  11.500000, 2396.136399
  11.600000, 2396.136399
  11.700000, 2396.136399
  11.800000, 2396.136399
  11.900000, 2396.136399
  12.000000, 2396.136399
  12.100000, 2396.136399
  12.200000, 2396.136399
  12.300000, 2396.136399
  12.400000, 2396.136399
  12.500000, 2396.136399
  12.600000, 2396.136399
  12.700000, 2396.136399
  12.800000, 2396.136399
  12.900000, 2396.136399
  13.000000, 2396.136399
  13.100000, 2396.136399
  13.200000, 2396.136399
  13.300000, 2396.136399
  13.400000, 2396.136399
  13.500000, 2396.136399
  13.600000, 2396.136399
  13.700000, 2396.136399
  13.800000, 2396.136399
  13.900000, 2396.136399
  14.000000, 2396.136399
  14.100000, 2396.136399
  14.200000, 2396.136399
  14.300000, 2396.136399
  14.400000, 2396.136399
  14.500000, 2396.136399
  14.600000, 2396.136399
  14.700000, 2396.136399
  14.800000, 2396.136399
  14.900000, 2396.136399
  15.000000, 2396.136399
  15.100000, 2396.136399
  15.200000, 2396.136399
  15.300000, 2396.136399
  15.400000, 2396.136399
  15.500000, 2396.136399
  15.600000, 2396.136399
  15.700000, 2396.136399
  15.800000, 2396.136399
  15.900000, 2396.136399
  16.000000, 2396.136399
  16.100000, 2396.136399
  16.200000, 2396.136399
  16.300000, 2396.136399
  16.400000, 2396.136399
  16.500000, 2396.136399
  16.600000, 2396.136399
  16.700000, 2396.136399
  16.800000, 2396.136399
  16.900000, 2396.136399
  17.000000, 2396.136399
  17.100000, 2396.136399
  17.200000, 2396.136399
  17.300000, 2396.136399
  17.400000, 2396.136399
  17.500000, 2396.136399
  17.600000, 2396.136399
  17.700000, 2396.136399
  17.800000, 2396.136399
  17.900000, 2396.136399
  18.000000, 2396.136399
  18.100000, 2396.136399
  18.200000, 2396.136399
  18.300000, 2396.136399
  18.400000, 2396.136399
  18.500000, 2396.136399
  18.600000, 2396.136399
  18.700000, 2396.136399
  18.800000, 2396.136399
  18.900000, 2396.136399
  19.000000, 2396.136399
  19.100000, 2396.136399
  19.200000, 2396.136399
  19.300000, 2396.136399
  19.400000, 2396.136399
  19.500000, 2396.136399
  19.600000, 2396.136399
  19.700000, 2396.136399
  19.800000, 2396.136399
  19.900000, 2396.136399
  20.000000, 2396.136399
  20.100000, 2396.136399
  20.200000, 2396.136399
  20.300000, 2396.136399
  20.400000, 2396.136399
  20.500000, 2396.136399
  20.600000, 2396.136399
