Speed (CAS), Efficiency
 138.510956,   14.359550
 140.278023,   14.737721
 142.045090,   15.029305
 143.812158,   15.280572
 145.579225,   15.487542
 147.346293,   15.684668
 149.113360,   15.869675
 150.880427,   16.031200
 152.647495,   16.198009
 154.414562,   16.344656
 156.181629,   16.479717
 157.948697,   16.618604
 159.715764,   16.745187
 161.482832,   16.855413
 163.249899,   16.968337
 165.016966,   17.084038
 166.784034,   17.174016
 168.551101,   17.264915
 170.318168,   17.357754
 172.085236,   17.450537
 173.852303,   17.517704
 175.619370,   17.586085
 177.386438,   17.655701
 179.153505,   17.726576
 180.920573,   17.780693
 182.687640,   17.825670
 184.454707,   17.871316
 186.221775,   17.917640
 187.988842,   17.964649
 189.755909,   17.990924
 191.522977,   18.000889
 193.290044,   18.010957
 195.057112,   18.021129
 196.824179,   18.031406
 198.591246,   18.041787
 200.358314,   18.023649
 202.125381,   17.989537
 203.892448,   17.955255
 205.659516,   17.920808
 207.426583,   17.886197
 209.193651,   17.851425
 210.960718,   17.816494
 212.727785,   17.759282
 214.494853,   17.688587
 216.261920,   17.617875
 218.028987,   17.547153
 219.796055,   17.476427
 221.563122,   17.405705
 223.330190,   17.334994
 225.097257,   17.264300
 226.864324,   17.189361
 228.631392,   17.081387
 230.398459,   16.973939
 232.165526,   16.867022
 233.932594,   16.760642
 235.699661,   16.654805
 237.466728,   16.549514
 239.233796,   16.444774
 241.000863,   16.340590
 242.767931,   16.236965
 244.534998,   16.133904
 246.302065,   16.017268
 248.069133,   15.887365
 249.836200,   15.758645
 251.603267,   15.631103
 253.370335,   15.504732
 255.137402,   15.379524
 256.904470,   15.255473
 258.671537,   15.132572
 260.438604,   15.010812
 262.205672,   14.890187
 263.972739,   14.770690
 265.739806,   14.652311
 267.506874,   14.535044
 269.273941,   14.418880
 271.041009,   14.288345
 272.808076,   14.153712
 274.575143,   14.020741
 276.342211,   13.889411
 278.109278,   13.759700
 279.876345,   13.631584
 281.643413,   13.505044
 283.410480,   13.380056
 285.177548,   13.256601
 286.944615,   13.134656
 288.711682,   13.014202
 290.478750,   12.895218
 292.245817,   12.777683
 294.012884,   12.661577
 295.779952,   12.546882
 297.547019,   12.433577
 299.314087,   12.321644
 301.081154,   12.211062
 302.848221,   12.101814
 304.615289,   11.981992
 306.382356,   11.862100
 308.149423,   11.743911
 309.916491,   11.627395
 311.683558,   11.512521
 313.450625,   11.399260
