Ground Distance, 
   0.000000,   50.000000
 770.712620,    9.608663
 811.483735,    7.590937
 852.254851,    5.811073
 893.025967,    4.268890
 933.797082,    2.964231
 974.568198,    1.896964
1015.339314,    1.066979
1056.110430,    0.474193
1096.881545,    0.118545
1137.652661,    0.000000
1140.467782,    0.000000
1168.587910,    0.000000
1365.345203,    0.000000
1404.364394,    0.000000
1443.273774,    0.000000
1482.073745,    0.000000
1520.764702,    0.000000
1528.489847,    0.000000
1529.202752,    0.000000
1529.236604,    0.000000
1529.266072,    0.000000
1529.271621,    0.000000
1529.274775,    0.000000
1529.277660,    0.000000
1529.306514,    0.000000
1529.595047,    0.000000
1532.479651,    0.000000
1561.253724,    0.000000
1750.363240,    0.000000
1933.357992,    0.000000
2110.005115,    0.000000
2280.071416,    0.000000
2443.324302,    0.000000
2599.532771,    0.000000
2748.468465,    0.000000
2889.906768,    0.000000
3023.627955,    0.000000
3149.418374,    0.000000
3267.071650,    0.000000
3376.389902,    0.000000
3477.184959,    0.000000
3569.279563,    0.000000
3652.508533,    0.000000
3726.719897,    0.000000
3791.775955,    0.000000
3847.554266,    0.000000
3893.948547,    0.000000
3930.869472,    0.000000
3958.245344,    0.000000
3976.022656,    0.000000
3984.166498,    0.000000
3984.737572,    0.000000
