Ground Distance, Horizontal Forces
   0.000000, 216604.859388
   1.855531, 213658.491963
   7.385609, 210754.549853
  16.535086, 207892.783190
  29.248359, 205073.062092
  45.469417, 202293.567446
  65.141892, 199554.435799
  88.209100, 196856.273464
 114.614104, 194198.564265
 144.299754, 191578.242828
 177.208735, 188998.802655
 213.283630, 186460.344114
 252.466987, 183963.215708
 294.701407, 181512.837720
 339.929664, 179109.479499
 388.094774, 176758.265142
 439.140110, 174454.696342
 493.009403, 172199.579944
 549.646767, 169979.595700
 576.706917, 168965.427334
 637.296842, 166457.920392
 676.680347, 164596.656038
 715.305342, 162677.218238
 748.193701, 161677.863831
 815.500997, 160199.991292
 884.055824, 159406.362291
 900.128167, 159285.497357
 968.279523, 159001.704879
1037.564603, 159797.190087
1106.849082, 159878.883097
1176.133051, 159794.091477
1245.416646, 159666.254688
1314.700084, 159526.888915
1383.983792, 159381.668419
1453.267559, 159239.252148
1522.551392, 159093.698551
1591.835313, 158947.809868
1661.119341, 158801.598615
1730.403491, 158655.080504
1731.464140, 158652.881361
1773.107388, 158571.785229
1842.391432, 158427.840070
1911.675527, 158281.209332
1980.959732, 158137.515103
2050.244049, 157991.443249
2119.528504, 157844.459632
2188.813103, 157697.198333
2258.097857, 157551.733457
2327.382760, 157406.499089
2355.171330, 157349.491613
2424.455959, 149491.042794
2493.740055, 141549.232706
2563.023845, 133609.757021
2632.307691, 125686.825480
2701.592072, 125506.311062
2770.877035, 125389.677548
2840.162383, 125298.337890
2909.447998, 125214.087270
2978.733807, 125133.802997
3048.019762, 125053.612676
3117.305797, 124973.459067
3186.591880, 124896.000245
3255.878128, 124816.167965
3325.164487, 124736.347879
3394.450886, 124656.529489
3463.737385, 124579.526655
3533.024028, 124500.058358
3602.310751, 124420.567487
3671.597523, 124343.683075
3740.884421, 124264.569585
3810.171465, 124185.404271
3879.458605, 124106.252472
3948.745802, 124029.846511
4018.033132, 123951.074355
4087.320568, 123872.254512
4156.608072, 123793.438485
4225.895675, 123717.498804
4295.183432, 123639.041493
4364.471283, 123560.550684
4433.759200, 123482.096765
4503.047206, 123406.150204
4572.335373, 123326.547510
4641.623646, 123246.962022
4710.911977, 123170.204596
4780.200460, 123090.983135
4849.489067, 123011.738841
4918.777741, 122932.499525
4988.066502, 122856.221818
5057.355418, 122777.336033
5126.644431, 122698.434423
5195.933493, 122619.550183
5265.222666, 122543.745768
5334.511986, 122465.186982
5403.801389, 122386.618981
5473.090847, 122310.947825
5542.380471, 122232.721493
5611.670236, 122154.488257
5680.960073, 122076.264383
5750.249972, 122001.074249
5819.540049, 121923.170797
5888.830237, 121845.294211
5958.120408, 121770.270769
6027.410685, 121692.741690
6096.701076, 121615.206737
6165.991505, 121537.656968
6235.281956, 121463.134060
6304.572509, 121385.967661
6373.863146, 121308.761450
6443.153819, 121231.560138
6512.444539, 121157.522192
6581.735382, 121080.682714
6651.026299, 121003.804407
6720.317261, 120926.960391
6789.608189, 120766.594924
6858.899100, 120575.606556
6928.189857, 120384.866997
6997.480679, 120197.844193
7066.771621, 120008.337824
7136.062643, 119819.303446
7205.353718, 119630.757306
7274.644866, 119445.900293
7343.936146, 119258.590966
7413.227516, 119071.742728
7482.518940, 118885.365333
7551.810435, 118702.668286
7621.102079, 118517.512009
7690.393832, 118332.811340
7759.685647, 118148.575269
7828.977530, 117968.034016
7898.269554, 117785.018479
7967.561684, 117602.424324
8000.050994, 117518.447180
