Speed(TAS), Altitude
 115.424126,    0.000000
 115.980131,  328.083990
 116.540063,  656.167979
 117.103961,  984.251969
 117.671860, 1312.335958
 118.243799, 1640.419948
 118.819815, 1968.503937
 119.399947, 2296.587927
 119.984234, 2624.671916
 120.572715, 2952.755906
 121.165429, 3280.839895
 121.762418, 3608.923885
 122.363721, 3937.007874
 122.969380, 4265.091864
 123.579437, 4593.175853
 124.193934, 4921.259843
 124.812913, 5249.343832
 125.436417, 5577.427822
 126.064492, 5905.511811
 126.697179, 6233.595801
 127.334526, 6561.679790
 127.976575, 6889.763780
 128.623375, 7217.847769
 129.274970, 7545.931759
 129.931409, 7874.015748
 130.592738, 8202.099738
 131.259006, 8530.183727
 131.930261, 8858.267717
 132.606553, 9186.351706
 133.287932, 9514.435696
 133.974448, 9842.519685
 134.666153, 10170.603675
 135.363098, 10498.687664
 136.065335, 10826.771654
 136.772919, 11154.855643
 137.485902, 11482.939633
 138.204339, 11811.023622
 138.928285, 12139.107612
 139.657796, 12467.191601
 140.392929, 12795.275591
 141.133741, 13123.359580
 141.880289, 13451.443570
 142.632633, 13779.527559
 143.390831, 14107.611549
 144.154945, 14435.695538
 144.925035, 14763.779528
 145.701163, 15091.863517
 146.483392, 15419.947507
 147.271784, 15748.031496
 148.066404, 16076.115486
 148.867317, 16404.199475
 149.674589, 16732.283465
 150.488287, 17060.367454
 151.308478, 17388.451444
 152.135231, 17716.535433
 153.901859, 18044.619423
 155.203652, 18372.703412
 156.508911, 18700.787402
 157.817684, 19028.871391
 159.590043, 19356.955381
 160.904322, 19685.039370
 163.135609, 20013.123360
 165.363858, 20341.207349
 168.042369, 20669.291339
 170.262848, 20997.375328
 173.380055, 21325.459318
 176.487347, 21653.543307
 179.584677, 21981.627297
 183.561391, 22309.711286
 187.521061, 22637.795276
 191.463580, 22965.879265
 195.828281, 23293.963255
 200.172075, 23622.047244
 205.802474, 23950.131234
 211.400950, 24278.215223
 217.831863, 24606.299213
 226.375581, 24934.383202
 248.578480, 25262.467192
 262.536184, 24934.383202
 267.113223, 24606.299213
 270.871620, 24278.215223
 275.543756, 23950.131234
 279.389316, 23622.047244
 281.518398, 23293.963255
 283.233107, 22965.879265
 284.970907, 22637.795276
 286.731606, 22309.711286
 288.515009, 21981.627297
 290.320927, 21653.543307
 291.699289, 21325.459318
 293.547966, 20997.375328
 294.512019, 20669.291339
 295.491084, 20341.207349
 296.028357, 20013.123360
 296.577031, 19685.039370
 297.137007, 19356.955381
 297.246500, 19028.871391
 297.827128, 18700.787402
 298.418771, 18372.703412
 298.554712, 18044.619423
 299.166471, 17716.535433
 299.319095, 17388.451444
 299.950627, 17060.367454
 300.119626, 16732.283465
 300.295901, 16404.199475
 300.955675, 16076.115486
 301.147887, 15748.031496
 301.347171, 15419.947507
 301.553462, 15091.863517
 301.766698, 14763.779528
 301.502669, 14435.695538
 301.728058, 14107.611549
 301.472974, 13779.527559
 301.221525, 13451.443570
 300.973670, 13123.359580
 300.729373, 12795.275591
 300.488596, 12467.191601
 300.251299, 12139.107612
 300.017448, 11811.023622
 299.787005, 11482.939633
 299.060588, 11154.855643
 298.835370, 10826.771654
 298.613459, 10498.687664
 298.394822, 10170.603675
 297.674177, 9842.519685
 296.953819, 9514.435696
 295.725572, 9186.351706
 295.004292, 8858.267717
 293.772211, 8530.183727
 293.049975, 8202.099738
 292.327961, 7874.015748
 291.090819, 7545.931759
 290.367790, 7217.847769
 289.644946, 6889.763780
 288.922275, 6561.679790
 288.199763, 6233.595801
 287.477395, 5905.511811
 286.755158, 5577.427822
 286.033039, 5249.343832
 285.311025, 4921.259843
 284.589104, 4593.175853
 283.867261, 4265.091864
 282.614853, 3937.007874
 281.891773, 3608.923885
 280.635397, 3280.839895
 279.911052, 2952.755906
 279.186735, 2624.671916
 277.925061, 2296.587927
 277.199432, 1968.503937
 276.473801, 1640.419948
 275.748156, 1312.335958
 274.479812,  984.251969
 273.752793,  656.167979
 273.025732,  328.083990
 272.298618,    0.000000
