Ground Roll Distance, Horizontal Forces
 329.160240, -8298.481935
 336.394730, -8287.219569
 385.603045, -8211.593045
 395.366295, -8196.790713
 405.103567, -8182.094376
 414.814930, -8167.503332
 424.500452, -8153.016884
 424.887336, -8152.439591
 425.660981, -8151.285506
 425.970393, -8150.824058
 426.101410, -8150.628683
 426.363430, -8150.237990
 426.385089, -8150.205695
 426.396291, -8150.188995
 426.403635, -8150.178044
 426.407968, -8150.171584
 426.409974, -8150.168594
 426.410642, -8150.167598
 426.410959, -50399.083764
 426.411247, -50399.149417
 426.414131, -50399.805947
 426.442970, -50406.371645
 426.731313, -50472.068718
 429.609508, -51133.062340
 457.845762, -58159.276064
 486.800785, -66549.410851
 513.358190, -75559.039139
 537.417614, -85087.805976
 559.039531, -95051.563545
 578.317209, -105353.884218
 595.363013, -115887.159752
 599.854847, -118933.005910
 603.971052, -121837.608016
 605.446565, -122906.831455
 606.199100, -123442.082488
 606.883563, -123925.872241
 613.551784, -128802.722416
 619.325075, -133286.070165
 623.288669, -136521.129350
 624.658106, -137670.313296
 626.318228, -139070.956804
 637.127760, -148899.715089
 639.603397, -151352.050252
 642.176933, -153996.669018
 642.892249, -154750.382331
 643.266876, -155142.181188
 643.625313, -155500.857779
 647.075383, -159052.899745
 654.991479, -168052.785266
 661.211468, -176442.280971
 661.680470, -177154.498359
 661.984222, -177624.376028
 662.097717, -177807.527404
 662.205117, -177994.775901
 663.224156, -179835.707589
 666.672759, -187675.175287
 667.229221, -189603.042489
 667.447658, -190573.081059
 667.594880, -191398.787713
 667.691457, -192134.389432
 667.745916, -192790.960194
 667.765288, -193374.799239
 667.765514, -193416.783764
 667.765574, -193446.602964
 667.765575, -193452.822315
