Ground Roll Distance, Horizontal Forces
 329.160240, -2779.600082
 336.394730, -2771.811796
 385.603045, -2718.834269
 395.366295, -2708.322337
 405.103567, -2697.837971
 414.814930, -2687.381047
 424.500452, -2676.951441
 424.887336, -2676.534824
 425.660981, -2675.701719
 425.970393, -2675.368525
 426.101410, -2675.227438
 426.363430, -2674.945279
 426.385089, -2674.921954
 426.396291, -2674.909892
 426.403635, -2674.901983
 426.407968, -2674.897317
 426.409974, -2674.895157
 426.410642, -2674.894438
 426.410959, -2674.893117
 426.411247, -2674.891835
 426.414131, -2674.879010
 426.442970, -2674.750750
 426.731313, -2673.467353
 429.609508, -2660.553196
 457.845762, -2523.055823
 486.800785, -2358.117443
 513.358190, -2179.676266
 537.417614, -1988.906445
 559.039531, -1786.462411
 578.317209, -1573.030440
 595.363013, -1349.305204
 599.854847, -1283.368481
 603.971052, -1219.901250
 605.446565, -1196.385539
 606.199100, -1184.229259
 606.883563, -1173.076372
 613.551784, -1059.290699
 619.325075, -952.328727
 623.288669, -873.595391
 624.658106, -846.111431
 626.318228, -828.053821
 637.127760, -696.691249
 639.603397, -662.465654
 642.176933, -624.800562
 642.892249, -613.912811
 643.266876, -608.132784
 643.625313, -602.551603
 647.075383, -546.062720
 654.991479, -390.896741
 661.211468, -223.624851
 661.680470, -207.969418
 661.984222, -197.483414
 662.097717, -193.490176
 662.205117, -189.671698
 663.224156, -151.277712
 666.672759,   35.761972
 667.229221,   90.608244
 667.447658,  120.282206
 667.594880,  146.896667
 667.691457,  171.847946
 667.745916,  195.281746
 667.765288,  217.203553
 667.765514,  218.824011
 667.765574,  219.978745
 667.765575,  220.220000
