Ground Roll Distance, Horizontal Forces
   0.000000, 1689.812396
   0.000000, 1707.179908
   0.000000, 1824.421681
   0.000000, 1847.499406
   0.000000, 1870.455373
   0.000000, 1893.290332
   0.000000, 1916.005031
   0.000000, 1916.911128
   0.000000, 1918.722748
   0.000000, 1919.447183
   0.000000, 1919.753918
   0.000000, 1920.367324
   0.000000, 1920.418028
   0.000000, 1920.444250
   0.000000, 1920.461444
   0.000000, 1920.471586
   0.000000, 1920.476282
   0.000000, 1920.477845
   0.000000, 44169.398711
   0.000000, 44169.468927
   0.000000, 44170.171094
   0.000000, 44177.193179
   0.000000, 44247.455909
   0.000000, 44954.284407
   0.000000, 52456.438325
   0.000000, 61388.398146
   0.000000, 70948.462986
   0.000000, 81024.606624
   0.000000, 91522.798742
   0.000000, 102336.779776
   0.000000, 113349.335501
   0.000000, 116525.293867
   0.000000, 119550.343926
   0.000000, 120663.002141
   0.000000, 121220.453499
   0.000000, 121724.459480
   0.000000, 126799.269277
   0.000000, 131454.930556
   0.000000, 134808.298290
   0.000000, 135999.120071
   0.000000, 137466.241820
   0.000000, 147735.150985
   0.000000, 150289.617605
   0.000000, 153040.636877
   0.000000, 153823.936790
   0.000000, 154231.229129
   0.000000, 154604.725811
   0.000000, 158299.004162
   0.000000, 167616.883431
   0.000000, 176229.778063
   0.000000, 176956.563882
   0.000000, 177435.592619
   0.000000, 177622.100863
   0.000000, 177812.493283
   0.000000, 179681.448417
   0.000000, 187564.087042
   0.000000, 189475.243049
   0.000000, 190430.687727
   0.000000, 191239.988612
   0.000000, 191957.361359
   0.000000, 192594.301608
   0.000000, 193157.575542
   0.000000, 193197.955439
   0.000000, 193226.624090
   0.000000, 193232.602294
