Mach, Efficiency
   0.222565,   14.635897
   0.224569,   14.738974
   0.226573,   14.838417
   0.228577,   14.934440
   0.230581,   15.026716
   0.232585,   15.112708
   0.234589,   15.195665
   0.236593,   15.275578
   0.238596,   15.348489
   0.240600,   15.418970
   0.242604,   15.485207
   0.244608,   15.545966
   0.246612,   15.605111
   0.248616,   15.656638
   0.250620,   15.706718
   0.252624,   15.750896
   0.254628,   15.792284
   0.256632,   15.828823
   0.258635,   15.862012
   0.260639,   15.890681
   0.262643,   15.916272
   0.264647,   15.936903
   0.266651,   15.955599
   0.268655,   15.968082
   0.270659,   15.980679
   0.272663,   15.984968
   0.274667,   15.989288
   0.276670,   15.988444
   0.278674,   15.984515
   0.280678,   15.979521
   0.282682,   15.967421
   0.284686,   15.955253
   0.286690,   15.939169
   0.288694,   15.918934
   0.290698,   15.898610
   0.292702,   15.872892
   0.294705,   15.844683
   0.296709,   15.816382
   0.298713,   15.782619
   0.300717,   15.746684
   0.302721,   15.710674
   0.304725,   15.670550
   0.306729,   15.627214
   0.308733,   15.583835
   0.310737,   15.539091
   0.312740,   15.488740
   0.314744,   15.438394
   0.316748,   15.388056
   0.318752,   15.333860
   0.320756,   15.276995
   0.322760,   15.220197
   0.324764,   15.163471
   0.326768,   15.102333
   0.328772,   15.039565
   0.330775,   14.976938
   0.332779,   14.914454
   0.334783,   14.848871
   0.336787,   14.780854
   0.338791,   14.713057
   0.340795,   14.645481
   0.342799,   14.577873
   0.344803,   14.505278
   0.346807,   14.432985
   0.348811,   14.360997
   0.350814,   14.289315
   0.352818,   14.217147
   0.354822,   14.141029
   0.356826,   14.065296
   0.358830,   13.989951
   0.360834,   13.914994
   0.362838,   13.840425
   0.364842,   13.762440
   0.366846,   13.684074
   0.368849,   13.606172
   0.370853,   13.528736
   0.372857,   13.451763
   0.374861,   13.375254
   0.376865,   13.295152
   0.378869,   13.215440
   0.380873,   13.136262
   0.382877,   13.057618
   0.384881,   12.979504
   0.386884,   12.901919
   0.388888,   12.822955
   0.390892,   12.742703
   0.392896,   12.663044
   0.394900,   12.583975
   0.396904,   12.505493
   0.398908,   12.427593
   0.400912,   12.350274
   0.402916,   12.272445
   0.404919,   12.192989
   0.406923,   12.114168
   0.408927,   12.035978
   0.410931,   11.958414
   0.412935,   11.881472
   0.414939,   11.805146
   0.416943,   11.729433
   0.418947,   11.653508
   0.420951,   11.576157
