Speed (CAS), Rate of Climb
  62.747630,    2.216616
  63.451737,    2.226761
  64.155844,    2.235865
  64.859951,    2.241863
  65.564058,    2.244792
  66.268164,    2.244702
  66.972271,    2.241653
  67.676378,    2.243097
  68.380485,    2.243774
  69.084591,    2.240910
  69.788698,    2.235477
  70.492805,    2.227591
  71.196912,    2.216773
  71.901019,    2.202718
  72.605125,    2.186436
  73.309232,    2.167115
  74.013339,    2.144745
  74.717446,    2.120454
  75.421552,    2.092102
  76.125659,    2.061916
  76.829766,    2.028345
  77.533873,    1.992351
  78.237980,    1.953357
  78.942086,    1.911681
  79.646193,    1.867072
  80.350300,    1.819883
  81.054407,    1.769475
  81.758513,    1.716984
  82.462620,    1.660603
  83.166727,    1.602794
  83.870834,    1.546016
  84.574941,    1.491256
  85.279047,    1.433653
  85.983154,    1.372829
  86.687261,    1.310541
  87.391368,    1.244084
  88.095474,    1.175502
  88.799581,    1.105310
  89.503688,    1.030313
  90.207795,    0.953659
  90.911902,    0.875339
  91.616008,    0.792080
  92.320115,    0.707054
  93.024222,    0.620263
  93.728329,    0.529255
  94.432435,    0.435578
  95.136542,    0.340035
  95.840649,    0.241853
  96.544756,    0.139263
  97.248863,    0.034707
  97.952969,   -0.071822
  98.657076,   -0.181705
  99.361183,   -0.295512
 100.065290,   -0.408538
 100.769396,   -0.519257
 101.473503,   -0.632810
 102.177610,   -0.750807
 102.881717,   -0.870882
 103.585824,   -0.993045
 104.289930,   -1.117307
 104.994037,   -1.245945
 105.698144,   -1.377751
 106.402251,   -1.511753
 107.106357,   -1.647962
 107.810464,   -1.786389
 108.514571,   -1.929187
 109.218678,   -2.075392
 109.922785,   -2.223911
 110.626891,   -2.374756
 111.330998,   -2.527937
 112.035105,   -2.683659
 112.739212,   -2.844817
 113.443318,   -3.008408
 114.147425,   -3.174441
 114.851532,   -3.342930
 115.555639,   -3.513884
 116.259745,   -3.685652
 116.963852,   -3.855716
 117.667959,   -4.028920
 118.372066,   -4.204593
 119.076173,   -4.382748
 119.780279,   -4.563395
 120.484386,   -4.746547
 121.188493,   -4.932215
 121.892600,   -5.122685
 122.596706,   -5.316727
 123.300813,   -5.513379
 124.004920,   -5.712652
 124.709027,   -5.914560
 125.413134,   -6.119113
 126.117240,   -6.326324
 126.821347,   -6.536206
 127.525454,   -6.750695
 128.229561,   -6.969251
 128.933667,   -7.190567
 129.637774,   -7.414658
 130.341881,   -7.641535
 131.045988,   -7.871212
 131.750095,   -8.103699
 132.454201,   -8.339011
