Time, Altitude
   0.000000,    0.000000
   0.500000,    0.000000
   1.000000,    0.000000
   1.500000,    0.000000
   2.000000,    0.000000
   2.500000,    0.000000
   3.000000,    0.000000
   3.500000,    0.000000
   4.000000,    0.000000
   4.500000,    0.000000
   5.000000,    0.000000
   5.500000,    0.000000
   6.000000,    0.000000
   6.500000,    0.000000
   7.000000,    0.000000
   7.500000,    0.000000
   8.000000,    0.000000
   8.500000,    0.000000
   9.000000,    0.000000
   9.500000,    0.000000
  10.000000,    0.000000
  10.500000,    0.000000
  11.000000,    0.000000
  11.500000,    0.000000
  12.000000,    0.000000
  12.500000,    0.000000
  13.000000,    0.000000
  13.500000,    0.000000
  14.000000,    0.000000
  14.500000,    0.000000
  15.000000,    0.000000
  15.500000,    0.000000
  16.000000,    0.000000
  16.500000,    0.000000
  17.000000,    0.000000
  17.500000,    0.000000
  17.963497,    0.000000
  18.463497,    0.000000
  18.963497,    0.000000
  19.463497,    0.000000
  19.571539,    0.000000
  20.071539,    0.076160
  20.193228,    0.138276
  20.693228,    0.689540
  21.193228,    1.792267
  21.693228,    3.485980
  22.193228,    5.774813
  22.693228,    8.646126
  22.997390,   10.668000
  23.497390,   14.422714
  23.997390,   18.681014
  24.497390,   23.399675
  24.997390,   28.530243
  25.497390,   34.020102
  25.997390,   39.813401
  26.497390,   45.851821
  26.997390,   52.075438
  27.497390,   58.423393
  27.942823,   64.133451
  28.442823,   70.560466
  28.942823,   77.002903
  29.442823,   83.466872
  29.942823,   89.958335
  30.442823,   96.483052
  30.942823,  103.046530
  31.442823,  109.653974
  31.942823,  116.310242
  32.442823,  123.019802
  32.942823,  129.786693
  33.442823,  136.614493
  33.942823,  143.506289
  34.442823,  150.464653
  34.942823,  157.491620
  34.997390,  158.262733
  35.497390,  165.367470
  35.997390,  172.543036
  36.497390,  179.789361
  36.997390,  187.105702
  37.029917,  187.584051
  37.529917,  194.967384
  38.029917,  202.386630
  38.529917,  209.822417
  39.029917,  217.264455
  39.529917,  224.706995
  40.029917,  232.147746
  40.529917,  239.584976
  41.029917,  247.016963
  41.529917,  254.443516
  42.029917,  261.864807
  42.529917,  269.280446
  43.029917,  276.690791
  43.529917,  284.095538
  44.029917,  291.494986
  44.529917,  298.888863
  44.599889,  299.923200
  45.099889,  307.273480
  45.599889,  314.424564
  46.099889,  321.265065
  46.599889,  327.738266
  47.099889,  333.818015
  47.599889,  339.492865
  48.099889,  344.757420
  48.599889,  349.610363
  49.099889,  354.094461
  49.599889,  358.368034
  50.099889,  362.534352
  50.599889,  366.643292
  51.099889,  370.720733
  51.599889,  374.780530
  52.099889,  378.830019
  52.599889,  382.873084
  53.099889,  386.912001
  53.599889,  390.947298
  54.099889,  394.980562
  54.599889,  399.011245
  55.099889,  403.039196
  55.599889,  407.065884
  56.099889,  411.090525
  56.599889,  415.112255
  57.099889,  419.132379
  57.599889,  423.150993
  58.099889,  427.167149
  58.599889,  431.180497
  59.099889,  435.192591
  59.599889,  439.202763
  60.099889,  443.210086
  60.599889,  447.215575
  61.099889,  451.219679
  61.599889,  455.221451
  62.099889,  459.220333
  62.599889,  463.217903
  63.099889,  467.213677
  63.599889,  471.206716
  64.099889,  475.197632
  64.599889,  479.187287
  65.099889,  483.174739
  65.599889,  487.159291
  66.099889,  491.142468
  66.599889,  495.123977
  67.099889,  499.102877
  67.599889,  503.079314
  68.099889,  507.054552
  68.599889,  511.027715
  69.099889,  514.997978
  69.599889,  518.966710
  70.099889,  522.933902
  70.599889,  526.898617
  71.099889,  530.860686
  71.599889,  534.821574
  72.099889,  538.780518
  72.599889,  542.736605
  73.099889,  546.690877
  73.599889,  550.643742
  74.099889,  554.594264
  74.599889,  558.542038
  75.099889,  562.488619
  75.599889,  566.433389
  76.099889,  570.375420
  76.599889,  574.315277
  77.099889,  578.253858
  77.599889,  582.190233
  78.099889,  586.123771
  78.599889,  590.056014
  79.099889,  593.986586
  79.599889,  597.914560
  80.099889,  601.840165
  80.599889,  605.764590
  81.099889,  609.686949
  81.599889,  613.606421
  82.099889,  617.524352
  82.599889,  621.440754
  83.099889,  625.354699
  83.599889,  629.266007
  84.099889,  633.176139
  84.599889,  637.084347
  85.099889,  640.989719
  85.599889,  644.893227
  86.099889,  648.795347
  86.599889,  652.695151
  87.099889,  656.592163
  87.599889,  660.487934
  88.099889,  664.381923
  88.599889,  668.273209
  89.099889,  672.162280
  89.599889,  676.050095
  90.099889,  679.935740
  90.599889,  683.818522
  91.099889,  687.699933
  91.599889,  691.579709
  92.099889,  695.456930
  92.599889,  699.331618
  93.099889,  703.205109
  93.599889,  707.076580
  94.099889,  710.945202
  94.599889,  714.812266
  95.099889,  718.677848
  95.599889,  722.541031
  96.099889,  726.401553
  96.599889,  730.260905
  97.099889,  734.118391
  97.599889,  737.973106
  98.099889,  741.825948
  98.599889,  745.677462
  99.099889,  749.526729
  99.599889,  753.373199
 100.099889,  757.218407
 100.599889,  761.061903
 101.099889,  764.902779
 101.599889,  768.741354
 102.099889,  772.578728
 102.599889,  776.414014
 103.099889,  780.246462
 103.599889,  784.077492
 104.099889,  787.906971
 104.599889,  791.733989
 105.099889,  795.558484
 105.599889,  799.381836
 106.099889,  803.203260
 106.599889,  807.021874
