Time, Powers
   0.238333, 2524.431830
   0.240000, 2533.917788
   0.241667, 2543.343156
   0.243333, 2552.707934
   0.245000, 2562.012122
   0.246667, 2571.255720
   0.248333, 2580.438728
   0.250000, 2589.561146
   0.251667, 2598.622974
   0.253333, 2607.379264
   0.255000, 2616.047840
   0.256667, 2624.659491
   0.258333, 2633.214216
   0.260000, 2641.712015
   0.261667, 2650.152889
   0.263333, 2658.536838
   0.265000, 2666.863861
   0.266667, 2675.133958
   0.268333, 2683.347130
   0.270000, 2691.278739
   0.271667, 2699.128665
   0.273333, 2706.925150
   0.275000, 2714.668193
   0.276667, 2722.357796
   0.278333, 2729.993956
   0.280000, 2737.576675
   0.281667, 2745.105953
   0.283333, 2752.581790
   0.285000, 2760.004185
   0.286667, 2767.171901
   0.288333, 2774.264213
   0.290000, 2781.306433
   0.291667, 2788.298561
   0.293333, 2795.240598
   0.295000, 2802.132544
   0.296667, 2808.974398
   0.298333, 2815.766160
   0.300000, 2822.507831
   0.301667, 2829.199410
   0.303333, 2835.771432
   0.305000, 2842.287886
   0.306667, 2848.757634
   0.308333, 2855.180675
   0.310000, 2861.557009
   0.311667, 2867.886637
   0.312642, 2871.568936
   0.314309, 2877.725252
   0.315975, 2883.836338
   0.317642, 2889.902193
   0.319309, 2895.824447
   0.320975, 2901.594650
   0.322642, 2907.322697
   0.324309, 2913.008589
   0.325975, 2918.652324
   0.327642, 2924.253903
   0.329309, 2929.813327
   0.330975, 2935.330595
   0.332642, 2940.805706
   0.334309, 2946.238662
   0.335975, 2951.476338
   0.337642, 2956.505681
   0.339309, 2961.497786
   0.340975, 2966.452653
   0.342642, 2971.370280
   0.344309, 2976.250670
   0.345975, 2981.093820
   0.347642, 2985.899732
   0.349309, 2990.668406
   0.350975, 2995.399841
   0.352642, 2999.934552
   0.354309, 3004.258976
   0.355975, 3008.551326
   0.357642, 3012.811602
   0.359309, 3017.039803
   0.360975, 3021.235930
   0.362642, 3025.399982
   0.364309, 3029.531960
   0.365975, 3033.631864
   0.367642, 3037.699693
   0.368518, 3039.825779
   0.370185, 3042.321231
   0.371852, 3044.804235
   0.373518, 3047.274791
   0.375185, 3049.732899
   0.376852, 3052.178559
   0.378518, 3054.611770
   0.380185, 3057.032534
   0.381852, 3059.440850
   0.383518, 3061.836717
   0.385185, 3064.220136
   0.386852, 3065.428934
   0.388518, 3066.634374
   0.390185, 3067.836454
   0.391852, 3069.035175
   0.393518, 3070.230537
   0.395185, 3070.803635
   0.396852, 3071.375879
   0.398518, 3071.947270
   0.400185, 3072.517807
   0.401852, 3073.087490
   0.403518, 3073.008698
   0.405185, 3072.929906
   0.406852, 3072.851113
   0.408518, 3072.772319
   0.410185, 3072.693526
   0.410185, 2825.201003
   1.605400, 2823.980816
   2.825139, 2826.802046
   4.084250, 2795.188408
   5.433948, 2696.613910
   6.920962, 2604.380453
   8.567151, 2522.093032
  10.405942, 2439.958759
  12.496124, 2355.139658
  14.982109, 2240.715222
  14.982109, 2073.944167
  15.801212, 2073.481599
  16.620315, 2073.019105
  17.439418, 2072.556687
  18.258522, 2072.094343
  19.077625, 2071.632075
  19.896728, 2071.169882
  20.715832, 2070.707764
  21.534935, 2070.245722
  22.354038, 2069.783754
  23.173141, 2069.321862
  23.992245, 2068.860044
  24.811348, 2068.398302
  25.630451, 2067.936635
  26.449554, 2067.475044
  27.268658, 2067.013527
  28.087761, 2066.552086
  28.906864, 2066.090719
  29.725967, 2065.629428
  30.545071, 2065.168212
  31.364174, 2064.707071
  32.183277, 2064.246006
  33.002380, 2063.785015
  33.821484, 2063.324100
  34.640587, 2062.863260
  35.459690, 2062.402495
  36.278793, 2061.941805
  37.097897, 2061.481190
  37.917000, 2061.020650
  38.736103, 2060.560186
  38.736103, 1062.532174
  39.896032,  977.048806
  41.058764,  912.711277
  42.220084,  845.663024
  43.376236,  776.324401
  44.524976,  706.439045
  45.661995,  632.984367
  46.783206,  555.790586
  47.900611,  496.990891
  49.010509,  434.954593
  49.010509, 2823.928833
  49.589924, 2824.327782
  50.174964, 2825.792599
  50.765469, 2828.424280
  51.364214, 2816.626959
  51.981985, 2767.437124
  52.628108, 2718.027068
  53.305596, 2668.467949
  54.016769, 2622.957857
  54.763442, 2580.081042
  54.763442, 1050.538055
  56.615618, 1049.162863
  58.468603, 1047.788802
  60.322397, 1046.415871
  62.177002, 1045.044071
  64.032418, 1043.673402
  65.888646, 1042.303865
  67.745686, 1040.935460
  69.603540, 1039.568188
  71.462208, 1038.202049
  71.462208,  777.076942
  72.108615,  779.412603
  72.744854,  723.948369
  73.383630,  698.183287
  74.025084,  673.346631
  74.669359,  649.432553
  75.316244,  625.629486
  75.965602,  602.088880
  76.616971,  578.087456
  77.269434,  552.626371
  77.269434, 1040.021510
  82.269434, 1037.150278
  87.269434, 1034.285855
  92.269434, 1031.451126
  97.269434, 1028.683750
 102.269434, 1025.922756
 107.269434, 1023.168132
 112.269434, 1020.419870
 117.269434, 1017.677959
 122.269434, 1014.942389
 122.269434,  557.466602
 122.271101,  557.469864
 122.272767,  557.473102
 122.274434,  557.476340
 122.276101,  557.479179
 122.277767,  557.481940
 122.279434,  557.484701
 122.281101,  557.487463
 122.282767,  557.490224
 122.284434,  557.492986
 122.286101,  557.495747
 122.287767,  557.498508
 122.289434,  557.501270
 122.291101,  557.504031
 122.292767,  557.506635
 122.294434,  557.509207
 122.296101,  557.511780
 122.297767,  557.514352
 122.299434,  557.516925
 122.301101,  557.519498
 122.302767,  557.522070
 122.304434,  557.524643
 122.306101,  557.527215
 122.307767,  557.529788
 122.309434,  557.532344
 122.311101,  557.534898
 122.312767,  557.537451
 122.314434,  557.540004
 122.316101,  557.542558
 122.317767,  557.545111
 122.319434,  557.547665
 122.321101,  557.550218
 122.322767,  557.552771
 122.324434,  557.555325
 122.326101,  557.557096
 122.327767,  557.558715
 122.329434,  557.560335
 122.331101,  557.561954
 122.332767,  557.563573
 122.334434,  557.565192
 122.336101,  557.566812
 122.337767,  557.568431
 122.339434,  557.570050
 122.341101,  557.571670
 122.342767,  557.573969
 122.344434,  557.576400
 122.346101,  557.578832
 122.347767,  557.581263
 122.349434,  557.583695
 122.351101,  557.586126
 122.352767,  557.588558
 122.354434,  557.590989
 122.356101,  557.593421
 122.357767,  557.595852
 122.359434,  557.598012
 122.361101,  557.600118
 122.362767,  557.602225
 122.364434,  557.604331
 122.366101,  557.606438
 122.367767,  557.608544
 122.369434,  557.610651
 122.371101,  557.612757
 122.372767,  557.614864
 122.374434,  557.616970
 122.376101,  557.619117
 122.377767,  557.621271
 122.379434,  557.623426
 122.381101,  557.625580
 122.382767,  557.627734
 122.384434,  557.629889
 122.386101,  557.632043
 122.387767,  557.634198
 122.389434,  557.636352
 122.391101,  557.638507
 122.392767,  557.641021
 122.394434,  557.643606
 122.396101,  557.646190
 122.397767,  557.648775
 122.399434,  557.651360
 122.401101,  557.653945
 122.402767,  557.656529
 122.404434,  557.659114
 122.406101,  557.661699
 122.407767,  557.664283
 122.409434,  557.666528
 122.411101,  557.668707
 122.412767,  557.670885
 122.414434,  557.673064
 122.416101,  557.675242
 122.417767,  557.677420
 122.419434,  557.679599
 122.421101,  557.681777
 122.422767,  557.683956
 122.424434,  557.686134
 122.426101,  557.688302
 122.427767,  557.690467
 122.429434,  557.692632
 122.431101,  557.694798
 122.432767,  557.696963
 122.434434,  557.699128
 122.436101,  557.701293
 122.437767,  557.703459
 122.439434,  557.705624
 122.441101,  557.707789
 122.442767,  557.709198
 122.444434,  557.710459
 122.446101,  557.711720
 122.447767,  557.712981
 122.449434,  557.714242
 122.451101,  557.715503
 122.452767,  557.716764
 122.454434,  557.718025
 122.456101,  557.719287
 122.457767,  557.720548
 122.459434,  557.721673
 122.461101,  557.722771
 122.462767,  557.723870
 122.464434,  557.724969
 122.466101,  557.726067
 122.467767,  557.727166
 122.469434,  557.728264
 122.471101,  557.729363
 122.472767,  557.730461
 122.474434,  557.731560
 122.476101,  557.732626
 122.477767,  557.733685
 122.479434,  557.734744
 122.481101,  557.735803
 122.482767,  557.736863
 122.484434,  557.737922
 122.486101,  557.738981
 122.487767,  557.740041
 122.489434,  557.741100
 122.491101,  557.742159
 122.492767,  557.743567
 122.494434,  557.745044
 122.496101,  557.746520
 122.497767,  557.747997
 122.499434,  557.749473
 122.501101,  557.750950
 122.502767,  557.752426
 122.504434,  557.753902
 122.506101,  557.755379
 122.507767,  557.756855
 122.509434,  557.757986
 122.511101,  557.759048
 122.512767,  557.760111
 122.514434,  557.761174
 122.516101,  557.762237
 122.517767,  557.763300
 122.519434,  557.764363
 122.521101,  557.765425
 122.522767,  557.766488
 122.524434,  557.767551
 122.526101,  557.768640
 122.527767,  557.769735
 122.529434,  557.770829
 122.531101,  557.771924
 122.532767,  557.773018
 122.534434,  557.774113
 122.536101,  557.775207
 122.537767,  557.776302
 122.539434,  557.777396
 122.541101,  557.778490
 122.542767,  557.779990
 122.544434,  557.781569
 122.546101,  557.783147
 122.547767,  557.784726
 122.549434,  557.786304
 122.551101,  557.787883
 122.552767,  557.789461
 122.554434,  557.791040
 122.556101,  557.792618
 122.557767,  557.794197
 122.559434,  557.795477
 122.561101,  557.796700
 122.562767,  557.797923
 122.564434,  557.799145
 122.566101,  557.800368
 122.567767,  557.801590
 122.569434,  557.802813
 122.571101,  557.804035
 122.572767,  557.805258
 122.574434,  557.806480
 122.576101,  557.807769
 122.577767,  557.809071
 122.579434,  557.810372
 122.581101,  557.811674
 122.582767,  557.812975
 122.584434,  557.814277
 122.586101,  557.815579
 122.587767,  557.816880
 122.589434,  557.818182
 122.591101,  557.819483
 122.592767,  557.821216
 122.594434,  557.823034
 122.596101,  557.824851
 122.597767,  557.826668
 122.599434,  557.828486
 122.601101,  557.830303
 122.602767,  557.832120
 122.604434,  557.833937
 122.606101,  557.835755
 122.607767,  557.837572
 122.609434,  557.839105
 122.611101,  557.840583
 122.612767,  557.842061
 122.614434,  557.843539
 122.616101,  557.845017
 122.617767,  557.846495
 122.619434,  557.847973
 122.621101,  557.849450
 122.622767,  557.850928
 122.624434,  557.852406
 122.626101,  557.853951
 122.627767,  557.855509
 122.629434,  557.857067
 122.631101,  557.858625
 122.632767,  557.860184
 122.634434,  557.861742
 122.636101,  557.863300
 122.637767,  557.864858
 122.639434,  557.866416
 122.641101,  557.867974
 122.642767,  557.869952
 122.644434,  557.872013
 122.646101,  557.874073
 122.647767,  557.876133
 122.649434,  557.878193
 122.651101,  557.880254
 122.652767,  557.882314
 122.654434,  557.884374
 122.656101,  557.886434
 122.657767,  557.888495
 122.659434,  557.890248
 122.661101,  557.891940
 122.662767,  557.893633
 122.664434,  557.895326
 122.666101,  557.897019
 122.667767,  557.898712
 122.669434,  557.900405
 122.671101,  557.902098
 122.672767,  557.903791
 122.674434,  557.905484
 122.676101,  557.907210
 122.677767,  557.908944
 122.679434,  557.910677
 122.681101,  557.912410
 122.682767,  557.914144
 122.684434,  557.915877
 122.686101,  557.917610
 122.687767,  557.919344
 122.689434,  557.921077
 122.691101,  557.922810
 122.692767,  557.924925
 122.694434,  557.927115
 122.696101,  557.929305
 122.697767,  557.931495
 122.699434,  557.933685
 122.701101,  557.935875
 122.702767,  557.938064
 122.704434,  557.940254
 122.706101,  557.942444
 122.707767,  557.944634
 122.709434,  557.946472
 122.711101,  557.948242
 122.712767,  557.950012
 122.714434,  557.951781
 122.716101,  557.953551
 122.717767,  557.955321
 122.719434,  557.957091
 122.721101,  557.958860
 122.722767,  557.960630
 122.724434,  557.962400
 122.726101,  557.964158
 122.727767,  557.965915
 122.729434,  557.967671
 122.731101,  557.969427
 122.732767,  557.971184
 122.734434,  557.972940
 122.736101,  557.974696
 122.737767,  557.976452
 122.739434,  557.978209
 122.741101,  557.979965
 122.742767,  557.982060
 122.744434,  557.984221
 122.746101,  557.986382
 122.747767,  557.988543
 122.749434,  557.990704
 122.751101,  557.992865
 122.752767,  557.995026
 122.754434,  557.997187
 122.756101,  557.999348
 122.757767,  558.001509
 122.759434,  558.003279
 122.761101,  558.004972
 122.762767,  558.006666
 122.764434,  558.008359
 122.766101,  558.010053
 122.767767,  558.011746
 122.769434,  558.013439
 122.771101,  558.015133
 122.772767,  558.016826
 122.774434,  558.018519
 122.776101,  558.021220
 122.777767,  558.024118
 122.779434,  558.027015
 122.781101,  558.029913
 122.782767,  558.032810
 122.784434,  558.035708
 122.786101,  558.038605
 122.787767,  558.041503
 122.789434,  558.044400
 122.791101,  558.047298
 122.792767,  558.050314
 122.794434,  558.053353
 122.796101,  558.056393
 122.797767,  558.059432
 122.799434,  558.062471
 122.801101,  558.065511
 122.802767,  558.068550
 122.804434,  558.071590
 122.806101,  558.074629
 122.807767,  558.077668
 122.809434,  558.080198
 122.811101,  558.082628
 122.812767,  558.085059
 122.814434,  558.087489
 122.816101,  558.089920
 122.817767,  558.092350
 122.819434,  558.094780
 122.821101,  558.097211
 122.822767,  558.099641
 122.824434,  558.102071
 122.826101,  558.104324
 122.827767,  558.106541
 122.829434,  558.108759
 122.831101,  558.110977
 122.832767,  558.113194
 122.834434,  558.115412
 122.836101,  558.117630
 122.837767,  558.119847
 122.839434,  558.122065
 122.841101,  558.124283
 122.842767,  558.126476
 122.844434,  558.128665
 122.846101,  558.130854
 122.847767,  558.133043
 122.849434,  558.135232
 122.851101,  558.137421
 122.852767,  558.139610
 122.854434,  558.141800
 122.856101,  558.143989
 122.857767,  558.146178
 122.859434,  558.148673
 122.861101,  558.151229
 122.862767,  558.153785
 122.864434,  558.156340
 122.866101,  558.158896
 122.867767,  558.161451
 122.869434,  558.164007
 122.871101,  558.166562
 122.872767,  558.169118
 122.874434,  558.171674
 122.876101,  558.173841
 122.877767,  558.175932
 122.879434,  558.178023
 122.881101,  558.180114
 122.882767,  558.182205
 122.884434,  558.184297
 122.886101,  558.186388
 122.887767,  558.188479
 122.889434,  558.190570
 122.891101,  558.192662
 122.892767,  558.194710
 122.894434,  558.196749
 122.896101,  558.198789
 122.897767,  558.200828
 122.899434,  558.202868
 122.901101,  558.204907
 122.902767,  558.206947
 122.904434,  558.208987
 122.906101,  558.211026
 122.907767,  558.213066
 122.909434,  558.214324
 122.911101,  558.215431
 122.912767,  558.216537
 122.914434,  558.217644
 122.916101,  558.218750
 122.917767,  558.219857
 122.919434,  558.220963
 122.921101,  558.222069
 122.922767,  558.223176
 122.924434,  558.224282
 122.926101,  558.225249
 122.927767,  558.226189
 122.929434,  558.227129
 122.931101,  558.228069
 122.932767,  558.229008
 122.934434,  558.229948
 122.936101,  558.230888
 122.937767,  558.231828
 122.939434,  558.232768
 122.941101,  558.233707
 122.942767,  558.234626
 122.944434,  558.235541
 122.946101,  558.236456
 122.947767,  558.237371
 122.949434,  558.238285
 122.951101,  558.239200
 122.952767,  558.240115
 122.954434,  558.241030
 122.956101,  558.241945
 122.957767,  558.242859
 122.959434,  558.244152
 122.961101,  558.245518
 122.962767,  558.246884
 122.964434,  558.248250
 122.966101,  558.249616
 122.967767,  558.250982
 122.969434,  558.252349
 122.971101,  558.253715
 122.972767,  558.255081
 122.974434,  558.256447
 122.976101,  558.257500
 122.977767,  558.258493
 122.979434,  558.259485
 122.981101,  558.260477
 122.982767,  558.261470
 122.984434,  558.262462
 122.986101,  558.263454
 122.987767,  558.264446
 122.989434,  558.265439
 122.991101,  558.266431
 122.992767,  558.267496
 122.994434,  558.268575
 122.996101,  558.269653
 122.997767,  558.270732
 122.999434,  558.271811
 123.001101,  558.272890
 123.002767,  558.273969
 123.004434,  558.275047
 123.006101,  558.276126
 123.007767,  558.277205
 123.009434,  558.278742
 123.011101,  558.280367
 123.012767,  558.281993
 123.014434,  558.283619
 123.016101,  558.285245
 123.017767,  558.286871
 123.019434,  558.288496
 123.021101,  558.290122
 123.022767,  558.291748
 123.024434,  558.293374
 123.026101,  558.294751
 123.027767,  558.296079
 123.029434,  558.297407
 123.031101,  558.298736
 123.032767,  558.300064
 123.034434,  558.301393
 123.036101,  558.302721
 123.037767,  558.304050
 123.039434,  558.305378
 123.041101,  558.306707
 123.042767,  558.307253
 123.044434,  558.307647
 123.046101,  558.308041
 123.047767,  558.308435
 123.049434,  558.308828
 123.051101,  558.309222
 123.052767,  558.309616
 123.054434,  558.310010
 123.056101,  558.310404
 123.057767,  558.310798
 123.059434,  558.311091
 123.061101,  558.311365
 123.062767,  558.311638
 123.064434,  558.311912
 123.066101,  558.312186
 123.067767,  558.312459
 123.069434,  558.312733
 123.071101,  558.313007
 123.072767,  558.313280
 123.074434,  558.313554
 123.076101,  558.313880
 123.077767,  558.314217
 123.079434,  558.314554
 123.081101,  558.314890
 123.082767,  558.315227
 123.084434,  558.315564
 123.086101,  558.315900
 123.087767,  558.316237
 123.089434,  558.316574
 123.091101,  558.316910
 123.092767,  558.317728
 123.094434,  558.318639
 123.096101,  558.319549
 123.097767,  558.320460
 123.099434,  558.321371
 123.101101,  558.322282
 123.102767,  558.323193
 123.104434,  558.324104
 123.106101,  558.325015
 123.107767,  558.325926
 123.109434,  558.326647
 123.111101,  558.327330
 123.112767,  558.328013
 123.114434,  558.328696
 123.116101,  558.329379
 123.117767,  558.330062
 123.119434,  558.330745
 123.121101,  558.331428
 123.122767,  558.332111
 123.124434,  558.332794
 123.126101,  558.334023
 123.127767,  558.335359
 123.129434,  558.336695
 123.131101,  558.338030
 123.132767,  558.339366
 123.134434,  558.340701
 123.136101,  558.342037
 123.137767,  558.343373
 123.139434,  558.344708
 123.141101,  558.346044
 123.142767,  558.347100
 123.144434,  558.348103
 123.146101,  558.349105
 123.147767,  558.350107
 123.149434,  558.351109
 123.151101,  558.352112
 123.152767,  558.353114
 123.154434,  558.354116
 123.156101,  558.355118
 123.157767,  558.356121
 123.159434,  558.357131
 123.161101,  558.358143
 123.162767,  558.359154
 123.164434,  558.360166
 123.166101,  558.361178
 123.167767,  558.362190
 123.169434,  558.363202
 123.171101,  558.364213
 123.172767,  558.365225
 123.174434,  558.366237
 123.176101,  558.367653
 123.177767,  558.369149
 123.179434,  558.370644
 123.181101,  558.372139
 123.182767,  558.373634
 123.184434,  558.375130
 123.186101,  558.376625
 123.187767,  558.378120
 123.189434,  558.379615
 123.191101,  558.381110
 123.192767,  558.382312
 123.194434,  558.383456
 123.196101,  558.384600
 123.197767,  558.385745
 123.199434,  558.386889
 123.201101,  558.388033
 123.202767,  558.389178
 123.204434,  558.390322
 123.206101,  558.391466
 123.207767,  558.392610
 123.209434,  558.393842
 123.211101,  558.395090
 123.212767,  558.396338
 123.214434,  558.397586
 123.216101,  558.398835
 123.217767,  558.400083
 123.219434,  558.401331
 123.221101,  558.402579
 123.222767,  558.403827
 123.224434,  558.405076
 123.226101,  558.406791
 123.227767,  558.408597
 123.229434,  558.410404
 123.231101,  558.412210
 123.232767,  558.414017
 123.234434,  558.415823
 123.236101,  558.417630
 123.237767,  558.419436
 123.239434,  558.421242
 123.241101,  558.423049
 123.242767,  558.424606
 123.244434,  558.426115
 123.246101,  558.427624
 123.247767,  558.429133
 123.249434,  558.430642
 123.251101,  558.432151
 123.252767,  558.433660
 123.254434,  558.435169
 123.256101,  558.436678
 123.257767,  558.438186
 123.259434,  558.438904
 123.261101,  558.439468
 123.262767,  558.440032
 123.264434,  558.440596
 123.266101,  558.441159
 123.267767,  558.441723
 123.269434,  558.442287
 123.271101,  558.442851
 123.272767,  558.443414
 123.274434,  558.443978
 123.276101,  558.444429
 123.277767,  558.444858
 123.279434,  558.445287
 123.281101,  558.445716
 123.282767,  558.446145
 123.284434,  558.446574
 123.286101,  558.447003
 123.287767,  558.447432
 123.289434,  558.447861
 123.291101,  558.448290
 123.292767,  558.448755
 123.294434,  558.449227
 123.296101,  558.449699
 123.297767,  558.450172
 123.299434,  558.450644
 123.301101,  558.451116
 123.302767,  558.451588
 123.304434,  558.452060
 123.306101,  558.452532
 123.307767,  558.453005
 123.309434,  558.453939
 123.311101,  558.454963
 123.312767,  558.455987
 123.314434,  558.457011
 123.316101,  558.458036
 123.317767,  558.459060
 123.319434,  558.460084
 123.321101,  558.461108
 123.322767,  558.462133
 123.324434,  558.463157
 123.326101,  558.463967
 123.327767,  558.464735
 123.329434,  558.465503
 123.331101,  558.466272
 123.332767,  558.467040
 123.334434,  558.467808
 123.336101,  558.468576
 123.337767,  558.469345
 123.339434,  558.470113
 123.341101,  558.470881
 123.342767,  558.472173
 123.344434,  558.473567
 123.346101,  558.474961
 123.347767,  558.476356
 123.349434,  558.477750
 123.351101,  558.479144
 123.352767,  558.480538
 123.354434,  558.481932
 123.356101,  558.483326
 123.357767,  558.484720
 123.359434,  558.485813
 123.361101,  558.486846
 123.362767,  558.487879
 123.364434,  558.488913
 123.366101,  558.489946
 123.367767,  558.490979
 123.369434,  558.492013
 123.371101,  558.493046
 123.372767,  558.494080
 123.374434,  558.495113
 123.376101,  558.496124
 123.377767,  558.497131
 123.379434,  558.498138
 123.381101,  558.499145
 123.382767,  558.500152
 123.384434,  558.501159
 123.386101,  558.502166
 123.387767,  558.503173
 123.389434,  558.504180
 123.391101,  558.505187
 123.392767,  558.506569
 123.394434,  558.508023
 123.396101,  558.509478
 123.397767,  558.510933
 123.399434,  558.512387
 123.401101,  558.513842
 123.402767,  558.515296
 123.404434,  558.516751
 123.406101,  558.518206
 123.407767,  558.519660
 123.409434,  558.520810
 123.411101,  558.521900
 123.412767,  558.522990
 123.414434,  558.524080
 123.416101,  558.525170
 123.417767,  558.526260
 123.419434,  558.527350
 123.421101,  558.528440
 123.422767,  558.529530
 123.424434,  558.530620
 123.426101,  558.531776
 123.427767,  558.532946
 123.429434,  558.534115
 123.431101,  558.535285
 123.432767,  558.536454
 123.434434,  558.537623
 123.436101,  558.538793
 123.437767,  558.539962
 123.439434,  558.541132
 123.441101,  558.542301
 123.442767,  558.543927
 123.444434,  558.545642
 123.446101,  558.547357
 123.447767,  558.549072
 123.449434,  558.550787
 123.451101,  558.552502
 123.452767,  558.554217
 123.454434,  558.555932
 123.456101,  558.557647
 123.457767,  558.559362
 123.459434,  558.560838
 123.461101,  558.562268
 123.462767,  558.563697
 123.464434,  558.565127
 123.466101,  558.566557
 123.467767,  558.567986
 123.469434,  558.569416
 123.471101,  558.570846
 123.472767,  558.572275
 123.474434,  558.573705
 123.476101,  558.574357
 123.477767,  558.574857
 123.479434,  558.575358
 123.481101,  558.575858
 123.482767,  558.576358
 123.484434,  558.576859
 123.486101,  558.577359
 123.487767,  558.577859
 123.489434,  558.578360
 123.491101,  558.578860
 123.492767,  558.579255
 123.494434,  558.579629
 123.496101,  558.580003
 123.497767,  558.580378
 123.499434,  558.580752
 123.501101,  558.581126
 123.502767,  558.581500
 123.504434,  558.581875
 123.506101,  558.582249
 123.507767,  558.582623
 123.509434,  558.583045
 123.511101,  558.583475
 123.512767,  558.583906
 123.514434,  558.584337
 123.516101,  558.584768
 123.517767,  558.585198
 123.519434,  558.585629
 123.521101,  558.586060
 123.522767,  558.586491
 123.524434,  558.586921
 123.526101,  558.587832
 123.527767,  558.588836
 123.529434,  558.589840
 123.531101,  558.590843
 123.532767,  558.591847
 123.534434,  558.592851
 123.536101,  558.593855
 123.537767,  558.594859
 123.539434,  558.595863
 123.541101,  558.596867
 123.542767,  558.597690
 123.544434,  558.598478
 123.546101,  558.599266
 123.547767,  558.600054
 123.549434,  558.600842
 123.551101,  558.601630
 123.552767,  558.602418
 123.554434,  558.603206
 123.556101,  558.603994
 123.557767,  558.604782
 123.559434,  558.606107
 123.561101,  558.607536
 123.562767,  558.608965
 123.564434,  558.610394
 123.566101,  558.611823
 123.567767,  558.613252
 123.569434,  558.614681
 123.571101,  558.616110
 123.572767,  558.617539
 123.574434,  558.618968
 123.576101,  558.620136
 123.577767,  558.621253
 123.579434,  558.622370
 123.581101,  558.623487
 123.582767,  558.624605
 123.584434,  558.625722
 123.586101,  558.626839
 123.587767,  558.627956
 123.589434,  558.629074
 123.591101,  558.630191
 123.592767,  558.631310
 123.594434,  558.632429
 123.596101,  558.633549
 123.597767,  558.634668
 123.599434,  558.635788
 123.601101,  558.636907
 123.602767,  558.638027
 123.604434,  558.639146
 123.606101,  558.640266
 123.607767,  558.641385
