Ground distance, Altitude
   0.000000,    0.000000
   0.473227,    0.000000
   1.888194,    0.000000
   4.237807,    0.000000
   7.514938,    0.000000
  11.712427,    0.000000
  16.823087,    0.000000
  22.839699,    0.000000
  29.755021,    0.000000
  37.561785,    0.000000
  46.252697,    0.000000
  55.820445,    0.000000
  66.257696,    0.000000
  77.557098,    0.000000
  89.711284,    0.000000
 102.712869,    0.000000
 116.554457,    0.000000
 131.228642,    0.000000
 146.728004,    0.000000
 163.045116,    0.000000
 180.172549,    0.000000
 198.102861,    0.000000
 216.828616,    0.000000
 236.342379,    0.000000
 256.636717,    0.000000
 277.704207,    0.000000
 299.537441,    0.000000
 322.129025,    0.000000
 345.471582,    0.000000
 369.557754,    0.000000
 394.380214,    0.000000
 419.931658,    0.000000
 446.204803,    0.000000
 473.192391,    0.000000
 500.887195,    0.000000
 529.282007,    0.000000
 556.222784,    0.000000
 585.946984,    0.000000
 616.355510,    0.000000
 647.446876,    0.000000
 654.254791,    0.000000
 686.170078,    0.076160
 694.037340,    0.138276
 726.751558,    0.689540
 760.025389,    1.792267
 793.735013,    3.485980
 827.775147,    5.774813
 862.079069,    8.646126
 883.055682,   10.668000
 917.689834,   14.422714
 952.484440,   18.681014
 987.411505,   23.399675
1022.447358,   28.530243
1057.572695,   34.020102
1092.772337,   39.813401
1128.035125,   45.851821
1163.354201,   52.075438
1198.726911,   58.423393
1230.285250,   64.133451
1265.764496,   70.560466
1301.301994,   77.002903
1336.896725,   83.466872
1372.547278,   89.958335
1408.251859,   96.483052
1444.008316,  103.046530
1479.814160,  109.653974
1515.666589,  116.310242
1551.562522,  123.019802
1587.498619,  129.786693
1623.471322,  136.614493
1659.476884,  143.506289
1695.511404,  150.464653
1731.570864,  157.491620
1735.507567,  158.262733
1771.589729,  165.367470
1807.687180,  172.543036
1843.794840,  179.789361
1879.907697,  187.105702
1882.257028,  187.584051
1918.370790,  194.967384
1954.484443,  202.386630
1990.598016,  209.822417
2026.711518,  217.264455
2062.824993,  224.706995
2098.938376,  232.147746
2135.051662,  239.584976
2171.164966,  247.016963
2207.278320,  254.443516
2243.391677,  261.864807
2279.505101,  269.280446
2315.618537,  276.690791
2351.732036,  284.095538
2387.845548,  291.494986
2423.959123,  298.888863
2429.012968,  299.923200
2465.126434,  307.286759
2501.239729,  314.517701
2537.352864,  321.542702
2573.465882,  328.324947
2609.578825,  334.846245
2645.691746,  341.097794
2681.804732,  347.075183
2717.917796,  352.777105
2754.030991,  358.229572
2790.144354,  363.536469
2826.257848,  368.767369
2862.371452,  373.956510
2898.485139,  379.122116
2934.598899,  384.273803
2970.712732,  389.416660
3006.826617,  394.553538
3042.940561,  399.685823
3079.054552,  404.814233
3115.168579,  409.939401
3151.282589,  415.061678
3187.396700,  420.180261
3223.510771,  425.296481
3259.624856,  430.409589
3295.739029,  435.519241
3331.853142,  440.626616
3367.967294,  445.730661
3404.081509,  450.831500
3440.195668,  455.929961
3476.309896,  461.024879
3512.424154,  466.116928
3548.538374,  471.206402
3584.652688,  476.292217
3620.766996,  481.375495
3656.881290,  486.455978
3692.995681,  491.532863
3729.110026,  496.607470
3765.224374,  501.679063
3801.338822,  506.747081
3837.453222,  511.812804
3873.567658,  516.875297
3909.682170,  521.934530
3945.796627,  526.991454
3981.911148,  532.044934
4018.025702,  537.095541
4054.140212,  542.143668
4090.254806,  547.188197
4126.369402,  552.230136
4162.483973,  557.269377
4198.598641,  562.305005
4234.713276,  567.338299
4270.827907,  572.368678
4306.942638,  577.395495
4343.057322,  582.420048
4379.172031,  587.441471
4415.286826,  592.459541
4451.401569,  597.475348
4487.516365,  602.487810
4523.631222,  607.497222
4559.746035,  612.504246
4595.860931,  617.507734
4631.975850,  622.508498
4668.090741,  627.506665
4704.205730,  632.501198
4740.320709,  637.493257
4776.435679,  642.482503
4812.550756,  647.468123
4848.665800,  652.451419
4884.780860,  657.431689
4920.896016,  662.408505
4957.011122,  667.383075
4993.126266,  672.354404
5029.241493,  677.322451
5065.356674,  682.288165
5101.471927,  687.250432
5137.587218,  692.209859
5173.702473,  697.166791
5209.817821,  702.120128
5245.933178,  707.070883
5282.048522,  712.018929
5318.163968,  716.963409
5354.279381,  721.905601
5390.394796,  726.844873
5426.510314,  731.780610
5462.625790,  736.714087
5498.741297,  741.644433
5534.856899,  746.571408
5570.972459,  751.496104
5607.088083,  756.417461
5643.203761,  761.335875
5679.319400,  766.251900
5715.435125,  771.164412
5751.550871,  776.074278
5787.666596,  780.981546
5823.782421,  785.885266
5859.898224,  790.786655
5896.014021,  795.685236
5932.129923,  800.580272
5968.245788,  805.473051
6004.361674,  810.362814
6040.477666,  815.249111
6076.593625,  820.133150
6112.709638,  825.013970
6148.825719,  829.891773
6184.941755,  834.767291
6221.057867,  839.639393
6257.174012,  844.508757
6293.290127,  849.375641
6329.406338,  854.239000
6365.522545,  859.099921
6401.638741,  863.958153
6437.755044,  868.812824
6473.871328,  873.665187
6509.987627,  878.514659
6546.104030,  883.360716
6582.220392,  888.204592
6618.336793,  893.045373
6654.453278,  897.882932
6690.569705,  902.718266
6726.686183,  907.550298
6762.802712,  912.379273
6798.919163,  917.205867
6835.035510,  922.028909
6871.151690,  926.847190
6907.267719,  931.659499
6943.383695,  936.464632
6979.499757,  941.261710
7015.615781,  946.051943
7051.731836,  950.834656
7087.847955,  955.609893
7123.964023,  960.378430
7160.080174,  965.139188
7196.196320,  969.893121
7232.312449,  974.640056
7268.428670,  979.379297
7304.544832,  984.112063
7340.661012,  988.837514
7376.777261,  993.555524
7412.893447,  998.267020
7449.009698, 1002.970903
7485.125971, 1007.667816
7521.242209, 1012.357975
7557.358542, 1017.040431
7593.474845, 1021.716358
7629.591150, 1026.385244
7665.707543, 1031.046617
7701.823875, 1035.701634
7737.940244, 1040.349333
7774.056672, 1044.989845
7810.173044, 1049.623904
7846.289493, 1054.250423
7882.405938, 1058.870293
7918.522351, 1063.483463
7954.638861, 1068.089026
7990.755339, 1072.688178
8000.000000, 1073.864343
