Speed (CAS), Climb Angle
  66.920039,    8.613404
  68.025896,    8.577827
  69.131753,    8.537749
  70.237610,    8.494575
  71.343467,    8.446780
  72.449324,    8.394975
  73.555181,    8.339544
  74.661038,    8.282515
  75.766895,    8.221918
  76.872752,    8.157923
  77.978609,    8.091966
  79.084466,    8.024750
  80.190323,    7.954698
  81.296180,    7.882017
  82.402037,    7.808816
  83.507894,    7.734055
  84.613751,    7.657141
  85.719608,    7.578471
  86.825465,    7.500699
  87.931322,    7.421262
  89.037179,    7.340212
  90.143036,    7.257700
  91.248893,    7.177104
  92.354750,    7.093972
  93.460607,    7.009443
  94.566464,    6.925619
  95.672321,    6.841534
  96.778178,    6.755763
  97.884035,    6.668571
  98.989892,    6.582803
 100.095749,    6.496379
 101.201606,    6.407432
 102.307463,    6.319073
 103.413320,    6.230286
 104.519177,    6.140696
 105.625034,    6.050324
 106.730891,    5.958831
 107.836748,    5.868017
 108.942605,    5.775969
 110.048462,    5.681919
 111.154319,    5.589140
 112.260176,    5.495580
 113.366033,    5.399773
 114.471890,    5.303894
 115.577747,    5.208632
 116.683604,    5.110947
 117.789461,    5.012503
 118.895318,    4.914106
 120.001175,    4.815623
 121.107032,    4.714464
 122.212889,    4.612940
 123.318746,    4.511553
 124.424603,    4.409903
 125.530460,    4.306006
 126.636317,    4.201339
 127.742174,    4.096719
 128.848031,    3.991713
 129.953888,    3.886255
 131.059745,    3.778414
 132.165602,    3.670389
 133.271459,    3.561957
 134.377316,    3.453120
 135.483173,    3.344108
 136.589030,    3.233499
 137.694887,    3.121593
 138.800744,    3.009278
 139.906601,    2.896726
 141.012458,    2.783750
 142.118315,    2.670348
 143.224172,    2.555915
 144.330029,    2.439724
 145.435886,    2.323091
 146.541743,    2.206016
 147.647600,    2.088502
 148.753457,    1.970545
 149.859314,    1.852145
 150.965171,    1.733301
 152.071028,    1.612038
 153.176885,    1.490270
 154.282742,    1.368043
 155.388599,    1.245295
 156.494456,    1.121953
 157.600313,    0.998150
 158.706170,    0.873887
 159.812027,    0.748977
 160.917884,    0.623095
 162.023741,    0.495339
 163.129598,    0.367107
 164.235455,    0.238027
 165.341312,    0.108445
 166.447169,   -0.021613
 167.553026,   -0.152273
 168.658883,   -0.283785
 169.764740,   -0.415776
 170.870597,   -0.548248
 171.976454,   -0.681533
 173.082311,   -0.816458
 174.188168,   -0.952661
 175.294025,   -1.089358
 176.399882,   -1.227155
