Speed (CAS), Efficiency
 261.389229,   17.691213
 262.304125,   17.719774
 263.219021,   17.748528
 264.133917,   17.777477
 265.048813,   17.802273
 265.963709,   17.822086
 266.878605,   17.842011
 267.793501,   17.862050
 268.708396,   17.876526
 269.623292,   17.889529
 270.538188,   17.902595
 271.453084,   17.915725
 272.367980,   17.919365
 273.282876,   17.922748
 274.197772,   17.926144
 275.112668,   17.929521
 276.027564,   17.929000
 276.942460,   17.928478
 277.857356,   17.927954
 278.772252,   17.927428
 279.687148,   17.923600
 280.602044,   17.919323
 281.516940,   17.915034
 282.431836,   17.910733
 283.346731,   17.904252
 284.261627,   17.896220
 285.176523,   17.888169
 286.091419,   17.880100
 287.006315,   17.871594
 287.921211,   17.859457
 288.836107,   17.847297
 289.751003,   17.835116
 290.665899,   17.822913
 291.580795,   17.808954
 292.495691,   17.792622
 293.410587,   17.776269
 294.325483,   17.759895
 295.240379,   17.743500
 296.155275,   17.724756
 297.070171,   17.703949
 297.985066,   17.683128
 298.899962,   17.662291
 299.814858,   17.641440
 300.729754,   17.619282
 301.644650,   17.595261
 302.559546,   17.571233
 303.474442,   17.547198
 304.389338,   17.523157
 305.304234,   17.498968
 306.219130,   17.471778
 307.134026,   17.444591
 308.048922,   17.417408
 308.963818,   17.390230
 309.878714,   17.363055
 310.793610,   17.334747
 311.708506,   17.304776
 312.623401,   17.274820
 313.538297,   17.244880
 314.453193,   17.214957
 315.368089,   17.185051
 316.282985,   17.153876
 317.197881,   17.121276
 318.112777,   17.088706
 319.027673,   17.056167
 319.942569,   17.023658
 320.857465,   16.991181
 321.772361,   16.958140
 322.687257,   16.922972
 323.602153,   16.887851
 324.517049,   16.852776
 325.431945,   16.817748
 326.346841,   16.782768
 327.261736,   16.747835
 328.176632,   16.711150
 329.091528,   16.673383
 330.006424,   16.635683
 330.921320,   16.598048
 331.836216,   16.560480
 332.751112,   16.522978
 333.666008,   16.485544
 334.580904,   16.446661
 335.495800,   16.406946
 336.410696,   16.367315
 337.325592,   16.327767
 338.240488,   16.288304
 339.155384,   16.248925
 340.070280,   16.209630
 340.985176,   16.169888
 341.900071,   16.128364
 342.814967,   16.086943
 343.729863,   16.045624
 344.644759,   16.004408
 345.559655,   15.963294
 346.474551,   15.922283
 347.389447,   15.881374
 348.304343,   15.839851
 349.219239,   15.797086
 350.134135,   15.754440
 351.049031,   15.711913
 351.963927,   15.669504
