Time, Energies
   0.003528,    8.319939
   0.003556,    8.425094
   0.003583,    8.530623
   0.003611,    8.636520
   0.003639,    8.742780
   0.003667,    8.848340
   0.003694,    8.954115
   0.003722,    9.060234
   0.003750,    9.166690
   0.003778,    9.273477
   0.003806,    9.380592
   0.003833,    9.488027
   0.003861,    9.595779
   0.003889,    9.703841
   0.003917,    9.812208
   0.003944,    9.919825
   0.003972,   10.027604
   0.004000,   10.135671
   0.004028,   10.244021
   0.004056,   10.352649
   0.004083,   10.461549
   0.004111,   10.570718
   0.004139,   10.680149
   0.004167,   10.789838
   0.004194,   10.899780
   0.004222,   11.008935
   0.004250,   11.118203
   0.004278,   11.227710
   0.004306,   11.337450
   0.004333,   11.447419
   0.004361,   11.557611
   0.004389,   11.668023
   0.004417,   11.778649
   0.004444,   11.889484
   0.004472,   12.000525
   0.004500,   12.110754
   0.004528,   12.221055
   0.004556,   12.331548
   0.004583,   12.442229
   0.004611,   12.553094
   0.004639,   12.664139
   0.004667,   12.775358
   0.004694,   12.886747
   0.004722,   12.998303
   0.004750,   13.110020
   0.004778,   13.220932
   0.004806,   13.331881
   0.004833,   13.442981
   0.004861,   13.554229
   0.004889,   13.665621
   0.004917,   13.777152
   0.004944,   13.888818
   0.004972,   14.000615
   0.005000,   14.112539
   0.005028,   14.224586
   0.005056,   14.336400
   0.005083,   14.448297
   0.005111,   14.560317
   0.005139,   14.672456
   0.005167,   14.784711
   0.005194,   14.897078
   0.005211,   14.962883
   0.005238,   15.074898
   0.005266,   15.187017
   0.005294,   15.299237
   0.005322,   15.411029
   0.005350,   15.522337
   0.005377,   15.633738
   0.005405,   15.745230
   0.005433,   15.856809
   0.005461,   15.968472
   0.005488,   16.080214
   0.005516,   16.192032
   0.005544,   16.303923
   0.005572,   16.415884
   0.005600,   16.527052
   0.005627,   16.637340
   0.005655,   16.747696
   0.005683,   16.858118
   0.005711,   16.968602
   0.005738,   17.079147
   0.005766,   17.189747
   0.005794,   17.300401
   0.005822,   17.411105
   0.005850,   17.521856
   0.005877,   17.631714
   0.005905,   17.740581
   0.005933,   17.849499
   0.005961,   17.958464
   0.005988,   18.067474
   0.006016,   18.176526
   0.006044,   18.285617
   0.006072,   18.394744
   0.006100,   18.503905
   0.006127,   18.613098
   0.006142,   18.670525
   0.006170,   18.770361
   0.006198,   18.870259
   0.006225,   18.970217
   0.006253,   19.070234
   0.006281,   19.170310
   0.006309,   19.270443
   0.006336,   19.370632
   0.006364,   19.470876
   0.006392,   19.571175
   0.006420,   19.671527
   0.006448,   19.764438
   0.006475,   19.857395
   0.006503,   19.950396
   0.006531,   20.043442
   0.006559,   20.136533
   0.006586,   20.225592
   0.006614,   20.314677
   0.006642,   20.403788
   0.006670,   20.492926
   0.006698,   20.582089
   0.006725,   20.666922
   0.006753,   20.751752
   0.006781,   20.836577
   0.006809,   20.921397
   0.006836,   21.006213
   0.006836,    0.000000
   0.026757,   56.254381
   0.047086,  113.776608
   0.068071,  171.161709
   0.090566,  225.785814
   0.115349,  282.608999
   0.142786,  342.877124
   0.173432,  406.487238
   0.208269,  474.401224
   0.249702,  544.192187
   0.249702,    0.000000
   0.263354,   28.306592
   0.277005,   56.600557
   0.290657,   84.881897
   0.304309,  113.150615
   0.317960,  141.406715
   0.331612,  169.650200
   0.345264,  197.881072
   0.358916,  226.099335
   0.372567,  254.304992
   0.386219,  282.498046
   0.399871,  310.678500
   0.413522,  338.846357
   0.427174,  367.001621
   0.440826,  395.144293
   0.454478,  423.274378
   0.468129,  451.391879
   0.481781,  479.496797
   0.495433,  507.589138
   0.509085,  535.668903
   0.522736,  563.736096
   0.536388,  591.790719
   0.550040,  619.832777
   0.563691,  647.862271
   0.577343,  675.879206
   0.590995,  703.883584
   0.604647,  731.875408
   0.618298,  759.854681
   0.631950,  787.821406
   0.645602,  815.775587
   0.645602,    0.000000
   0.664934,   18.888452
   0.684313,   35.331984
   0.703668,   49.104568
   0.722937,   60.037467
   0.742083,   68.158093
   0.761033,   73.066352
   0.779720,   74.541732
   0.798344,   75.911280
   0.816842,   74.481665
   0.816842,    0.000000
   0.826499,   27.274293
   0.836249,   54.841822
   0.846091,   82.729519
   0.856070,  110.491809
   0.866366,  137.056229
   0.877135,  163.878886
   0.888427,  191.021714
   0.900279,  218.853492
   0.912724,  247.383902
   0.912724,    0.000000
   0.943594,   32.387236
   0.974477,   64.703764
   1.005373,   96.949647
   1.036283,  129.124946
   1.067207,  161.229725
   1.098144,  193.264046
   1.129095,  225.227971
   1.160059,  257.121563
   1.191037,  288.944885
   1.191037,    0.000000
   1.201810,    8.396956
   1.212414,   15.476155
   1.223061,   22.358413
   1.233751,   28.761737
   1.244489,   34.713799
   1.255271,   40.186639
   1.266093,   45.190719
   1.276950,   49.665059
   1.287824,   53.487104
   1.287824,    0.000000
   1.371157,   86.429190
   1.454491,  172.380976
   1.537824,  257.862781
   1.621157,  342.894583
   1.704491,  427.467815
   1.787824,  511.584066
   1.871157,  595.244924
   1.954491,  678.451973
   2.037824,  761.206792
   2.037824,    0.000000
   2.037852,    0.015485
   2.037879,    0.030971
   2.037907,    0.046456
   2.037935,    0.061942
   2.037963,    0.077428
   2.037991,    0.092914
   2.038018,    0.108400
   2.038046,    0.123887
   2.038074,    0.139373
   2.038102,    0.154860
   2.038129,    0.170347
   2.038157,    0.185834
   2.038185,    0.201321
   2.038213,    0.216808
   2.038241,    0.232296
   2.038268,    0.247783
   2.038296,    0.263271
   2.038324,    0.278758
   2.038352,    0.294246
   2.038379,    0.309734
   2.038407,    0.325223
   2.038435,    0.340711
   2.038463,    0.356200
   2.038491,    0.371688
   2.038518,    0.387177
   2.038546,    0.402666
   2.038574,    0.418155
   2.038602,    0.433644
   2.038629,    0.449134
   2.038657,    0.464623
   2.038685,    0.480113
   2.038713,    0.495602
   2.038741,    0.511092
   2.038768,    0.526582
   2.038796,    0.542071
   2.038824,    0.557560
   2.038852,    0.573050
   2.038879,    0.588539
   2.038907,    0.604029
   2.038935,    0.619519
   2.038963,    0.635008
   2.038991,    0.650498
   2.039018,    0.665988
   2.039046,    0.681479
   2.039074,    0.696971
   2.039102,    0.712462
   2.039129,    0.727953
   2.039157,    0.743445
   2.039185,    0.758937
   2.039213,    0.774429
   2.039241,    0.789921
   2.039268,    0.805413
   2.039296,    0.820905
   2.039324,    0.836397
   2.039352,    0.851889
   2.039379,    0.867381
   2.039407,    0.882874
   2.039435,    0.898366
   2.039463,    0.913858
   2.039491,    0.929351
   2.039518,    0.944844
   2.039546,    0.960337
   2.039574,    0.975830
   2.039602,    0.991323
   2.039629,    1.006816
   2.039657,    1.022310
   2.039685,    1.037803
   2.039713,    1.053297
   2.039741,    1.068791
   2.039768,    1.084285
   2.039796,    1.099779
   2.039824,    1.115273
   2.039852,    1.130767
   2.039879,    1.146262
   2.039907,    1.161758
   2.039935,    1.177253
   2.039963,    1.192749
   2.039991,    1.208245
   2.040018,    1.223741
   2.040046,    1.239237
   2.040074,    1.254733
   2.040102,    1.270229
   2.040129,    1.285726
   2.040157,    1.301222
   2.040185,    1.316718
   2.040213,    1.332214
   2.040241,    1.347710
   2.040268,    1.363206
   2.040296,    1.378703
   2.040324,    1.394199
   2.040352,    1.409696
   2.040379,    1.425192
   2.040407,    1.440689
   2.040435,    1.456186
   2.040463,    1.471683
   2.040491,    1.487180
   2.040518,    1.502678
   2.040546,    1.518175
   2.040574,    1.533673
   2.040602,    1.549170
   2.040629,    1.564668
   2.040657,    1.580166
   2.040685,    1.595664
   2.040713,    1.611160
   2.040741,    1.626656
   2.040768,    1.642151
   2.040796,    1.657647
   2.040824,    1.673143
   2.040852,    1.688639
   2.040879,    1.704135
   2.040907,    1.719631
   2.040935,    1.735127
   2.040963,    1.750623
   2.040991,    1.766119
   2.041018,    1.781614
   2.041046,    1.797110
   2.041074,    1.812606
   2.041102,    1.828102
   2.041129,    1.843598
   2.041157,    1.859094
   2.041185,    1.874590
   2.041213,    1.890087
   2.041241,    1.905583
   2.041268,    1.921079
   2.041296,    1.936575
   2.041324,    1.952072
   2.041352,    1.967568
   2.041379,    1.983064
   2.041407,    1.998561
   2.041435,    2.014057
   2.041463,    2.029554
   2.041491,    2.045051
   2.041518,    2.060547
   2.041546,    2.076046
   2.041574,    2.091544
   2.041602,    2.107042
   2.041629,    2.122541
   2.041657,    2.138040
   2.041685,    2.153538
   2.041713,    2.169037
   2.041741,    2.184536
   2.041768,    2.200035
   2.041796,    2.215534
   2.041824,    2.231032
   2.041852,    2.246530
   2.041879,    2.262027
   2.041907,    2.277525
   2.041935,    2.293023
   2.041963,    2.308520
   2.041991,    2.324018
   2.042018,    2.339516
   2.042046,    2.355014
   2.042074,    2.370512
   2.042102,    2.386010
   2.042129,    2.401509
   2.042157,    2.417007
   2.042185,    2.432505
   2.042213,    2.448004
   2.042241,    2.463502
   2.042268,    2.479001
   2.042296,    2.494500
   2.042324,    2.509998
   2.042352,    2.525497
   2.042379,    2.540998
   2.042407,    2.556499
   2.042435,    2.572000
   2.042463,    2.587501
   2.042491,    2.603003
   2.042518,    2.618504
   2.042546,    2.634006
   2.042574,    2.649507
   2.042602,    2.665009
   2.042629,    2.680511
   2.042657,    2.696011
   2.042685,    2.711512
   2.042713,    2.727012
   2.042741,    2.742512
   2.042768,    2.758013
   2.042796,    2.773513
   2.042824,    2.789014
   2.042852,    2.804515
   2.042879,    2.820015
   2.042907,    2.835516
   2.042935,    2.851017
   2.042963,    2.866519
   2.042991,    2.882020
   2.043018,    2.897522
   2.043046,    2.913023
   2.043074,    2.928525
   2.043102,    2.944027
   2.043129,    2.959528
   2.043157,    2.975030
   2.043185,    2.990532
   2.043213,    3.006037
   2.043241,    3.021541
   2.043268,    3.037046
   2.043296,    3.052551
   2.043324,    3.068057
   2.043352,    3.083562
   2.043379,    3.099067
   2.043407,    3.114573
   2.043435,    3.130078
   2.043463,    3.145584
   2.043491,    3.161088
   2.043518,    3.176592
   2.043546,    3.192096
   2.043574,    3.207600
   2.043602,    3.223105
   2.043629,    3.238609
   2.043657,    3.254113
   2.043685,    3.269618
   2.043713,    3.285122
   2.043741,    3.300627
   2.043768,    3.316132
   2.043796,    3.331637
   2.043824,    3.347142
   2.043852,    3.362648
   2.043879,    3.378153
   2.043907,    3.393659
   2.043935,    3.409165
   2.043963,    3.424670
   2.043991,    3.440176
   2.044018,    3.455682
   2.044046,    3.471191
   2.044074,    3.486700
   2.044102,    3.502209
   2.044129,    3.517719
   2.044157,    3.533229
   2.044185,    3.548738
   2.044213,    3.564248
   2.044241,    3.579758
   2.044268,    3.595268
   2.044296,    3.610778
   2.044324,    3.626287
   2.044352,    3.641795
   2.044379,    3.657303
   2.044407,    3.672811
   2.044435,    3.688319
   2.044463,    3.703828
   2.044491,    3.719336
   2.044518,    3.734845
   2.044546,    3.750353
   2.044574,    3.765862
   2.044602,    3.781371
   2.044629,    3.796880
   2.044657,    3.812390
   2.044685,    3.827899
   2.044713,    3.843409
   2.044741,    3.858918
   2.044768,    3.874428
   2.044796,    3.889938
   2.044824,    3.905448
   2.044852,    3.920958
   2.044879,    3.936470
   2.044907,    3.951984
   2.044935,    3.967497
   2.044963,    3.983011
   2.044991,    3.998525
   2.045018,    4.014039
   2.045046,    4.029553
   2.045074,    4.045067
   2.045102,    4.060581
   2.045129,    4.076096
   2.045157,    4.091607
   2.045185,    4.107119
   2.045213,    4.122631
   2.045241,    4.138142
   2.045268,    4.153654
   2.045296,    4.169166
   2.045324,    4.184678
   2.045352,    4.200190
   2.045379,    4.215703
   2.045407,    4.231215
   2.045435,    4.246727
   2.045463,    4.262240
   2.045491,    4.277752
   2.045518,    4.293265
   2.045546,    4.308777
   2.045574,    4.324290
   2.045602,    4.339803
   2.045629,    4.355316
   2.045657,    4.370829
   2.045685,    4.386343
   2.045713,    4.401858
   2.045741,    4.417375
   2.045768,    4.432892
   2.045796,    4.448409
   2.045824,    4.463926
   2.045852,    4.479443
   2.045879,    4.494960
   2.045907,    4.510477
   2.045935,    4.525995
   2.045963,    4.541512
   2.045991,    4.557027
   2.046018,    4.572541
   2.046046,    4.588055
   2.046074,    4.603569
   2.046102,    4.619083
   2.046129,    4.634598
   2.046157,    4.650112
   2.046185,    4.665627
   2.046213,    4.681141
   2.046241,    4.696656
   2.046268,    4.712179
   2.046296,    4.727704
   2.046324,    4.743230
   2.046352,    4.758755
   2.046379,    4.774281
   2.046407,    4.789806
   2.046435,    4.805332
   2.046463,    4.820859
   2.046491,    4.836385
   2.046518,    4.851911
   2.046546,    4.867439
   2.046574,    4.882967
   2.046602,    4.898495
   2.046629,    4.914023
   2.046657,    4.929552
   2.046685,    4.945080
   2.046713,    4.960609
   2.046741,    4.976138
   2.046768,    4.991668
   2.046796,    5.007197
   2.046824,    5.022722
   2.046852,    5.038246
   2.046879,    5.053770
   2.046907,    5.069295
   2.046935,    5.084819
   2.046963,    5.100344
   2.046991,    5.115869
   2.047018,    5.131394
   2.047046,    5.146919
   2.047074,    5.162444
   2.047102,    5.177968
   2.047129,    5.193491
   2.047157,    5.209015
   2.047185,    5.224539
   2.047213,    5.240063
   2.047241,    5.255587
   2.047268,    5.271111
   2.047296,    5.286635
   2.047324,    5.302160
   2.047352,    5.317684
   2.047379,    5.333209
   2.047407,    5.348733
   2.047435,    5.364258
   2.047463,    5.379782
   2.047491,    5.395307
   2.047518,    5.410832
   2.047546,    5.426357
   2.047574,    5.441883
   2.047602,    5.457408
   2.047629,    5.472933
   2.047657,    5.488462
   2.047685,    5.503991
   2.047713,    5.519521
   2.047741,    5.535050
   2.047768,    5.550580
   2.047796,    5.566110
   2.047824,    5.581640
   2.047852,    5.597170
   2.047879,    5.612701
   2.047907,    5.628231
   2.047935,    5.643758
   2.047963,    5.659284
   2.047991,    5.674810
   2.048018,    5.690336
   2.048046,    5.705863
   2.048074,    5.721389
   2.048102,    5.736916
   2.048129,    5.752442
   2.048157,    5.767969
   2.048185,    5.783496
   2.048213,    5.799023
   2.048241,    5.814549
   2.048268,    5.830076
   2.048296,    5.845603
   2.048324,    5.861130
   2.048352,    5.876657
   2.048379,    5.892184
   2.048407,    5.907712
   2.048435,    5.923239
   2.048463,    5.938767
   2.048491,    5.954286
   2.048518,    5.969804
   2.048546,    5.985322
   2.048574,    6.000840
   2.048602,    6.016358
   2.048629,    6.031876
   2.048657,    6.047394
   2.048685,    6.062912
   2.048713,    6.078430
   2.048741,    6.093948
   2.048768,    6.109465
   2.048796,    6.124982
   2.048824,    6.140498
   2.048852,    6.156015
   2.048879,    6.171532
   2.048907,    6.187049
   2.048935,    6.202565
   2.048963,    6.218082
   2.048991,    6.233599
   2.049018,    6.249116
   2.049046,    6.264633
   2.049074,    6.280150
   2.049102,    6.295667
   2.049129,    6.311184
   2.049157,    6.326701
   2.049185,    6.342218
   2.049213,    6.357735
   2.049241,    6.373252
   2.049268,    6.388769
   2.049296,    6.404286
   2.049324,    6.419808
   2.049352,    6.435330
   2.049379,    6.450853
   2.049407,    6.466376
   2.049435,    6.481898
   2.049463,    6.497421
   2.049491,    6.512944
   2.049518,    6.528467
   2.049546,    6.543990
   2.049574,    6.559513
   2.049602,    6.575033
   2.049629,    6.590552
   2.049657,    6.606071
   2.049685,    6.621590
   2.049713,    6.637109
   2.049741,    6.652628
   2.049768,    6.668147
   2.049796,    6.683666
   2.049824,    6.699185
   2.049852,    6.714705
   2.049879,    6.730225
   2.049907,    6.745745
   2.049935,    6.761266
   2.049963,    6.776786
   2.049991,    6.792307
   2.050018,    6.807828
   2.050046,    6.823349
   2.050074,    6.838869
   2.050102,    6.854390
   2.050129,    6.869911
   2.050157,    6.885438
   2.050185,    6.900966
   2.050213,    6.916494
   2.050241,    6.932022
   2.050268,    6.947550
   2.050296,    6.963078
   2.050324,    6.978606
   2.050352,    6.994135
   2.050379,    7.009663
   2.050407,    7.025192
   2.050435,    7.040717
   2.050463,    7.056242
   2.050491,    7.071767
   2.050518,    7.087292
   2.050546,    7.102817
   2.050574,    7.118343
   2.050602,    7.133868
   2.050629,    7.149394
   2.050657,    7.164919
   2.050685,    7.180445
   2.050713,    7.195960
   2.050741,    7.211474
   2.050768,    7.226987
   2.050796,    7.242501
   2.050824,    7.258015
   2.050852,    7.273528
   2.050879,    7.289042
   2.050907,    7.304556
   2.050935,    7.320070
   2.050963,    7.335584
   2.050991,    7.351096
   2.051018,    7.366608
   2.051046,    7.382121
   2.051074,    7.397633
   2.051102,    7.413145
   2.051129,    7.428657
   2.051157,    7.444170
   2.051185,    7.459682
   2.051213,    7.475194
   2.051241,    7.490707
   2.051268,    7.506220
   2.051296,    7.521733
   2.051324,    7.537246
   2.051352,    7.552760
   2.051379,    7.568273
   2.051407,    7.583786
   2.051435,    7.599300
   2.051463,    7.614813
   2.051491,    7.630327
   2.051518,    7.645840
   2.051546,    7.661360
   2.051574,    7.676881
   2.051602,    7.692403
   2.051629,    7.707924
   2.051657,    7.723446
   2.051685,    7.738967
   2.051713,    7.754489
   2.051741,    7.770010
   2.051768,    7.785532
   2.051796,    7.801054
   2.051824,    7.816573
   2.051852,    7.832092
   2.051879,    7.847610
   2.051907,    7.863129
   2.051935,    7.878648
   2.051963,    7.894167
   2.051991,    7.909686
   2.052018,    7.925204
   2.052046,    7.940723
   2.052074,    7.956242
   2.052102,    7.971769
   2.052129,    7.987297
   2.052157,    8.002826
   2.052185,    8.018354
   2.052213,    8.033883
   2.052241,    8.049412
   2.052268,    8.064941
   2.052296,    8.080469
   2.052324,    8.095998
   2.052352,    8.111527
   2.052379,    8.127052
   2.052407,    8.142576
   2.052435,    8.158101
   2.052463,    8.173625
   2.052491,    8.189150
   2.052518,    8.204674
   2.052546,    8.220199
   2.052574,    8.235723
   2.052602,    8.251248
   2.052629,    8.266773
   2.052657,    8.282297
   2.052685,    8.297822
   2.052713,    8.313347
   2.052741,    8.328872
   2.052768,    8.344398
   2.052796,    8.359923
   2.052824,    8.375448
   2.052852,    8.390973
   2.052879,    8.406499
   2.052907,    8.422024
   2.052935,    8.437556
   2.052963,    8.453089
   2.052991,    8.468621
   2.053018,    8.484154
   2.053046,    8.499688
   2.053074,    8.515221
   2.053102,    8.530754
   2.053129,    8.546287
   2.053157,    8.561821
   2.053185,    8.577354
   2.053213,    8.592883
   2.053241,    8.608412
   2.053268,    8.623940
   2.053296,    8.639468
   2.053324,    8.654997
   2.053352,    8.670525
   2.053379,    8.686054
   2.053407,    8.701583
   2.053435,    8.717111
   2.053463,    8.732640
   2.053491,    8.748170
   2.053518,    8.763701
   2.053546,    8.779231
   2.053574,    8.794762
   2.053602,    8.810293
   2.053629,    8.825824
   2.053657,    8.841354
   2.053685,    8.856885
   2.053713,    8.872416
   2.053741,    8.887947
   2.053768,    8.903486
   2.053796,    8.919026
   2.053824,    8.934566
   2.053852,    8.950107
   2.053879,    8.965647
   2.053907,    8.981188
   2.053935,    8.996728
   2.053963,    9.012269
   2.053991,    9.027810
   2.054018,    9.043351
   2.054046,    9.058888
   2.054074,    9.074424
   2.054102,    9.089961
   2.054129,    9.105497
   2.054157,    9.121034
   2.054185,    9.136570
   2.054213,    9.152107
   2.054241,    9.167644
   2.054268,    9.183181
   2.054296,    9.198718
   2.054324,    9.214242
   2.054352,    9.229763
   2.054379,    9.245285
   2.054407,    9.260807
   2.054435,    9.276328
   2.054463,    9.291850
   2.054491,    9.307371
   2.054518,    9.322893
   2.054546,    9.338415
   2.054574,    9.353937
   2.054602,    9.369457
   2.054629,    9.384976
   2.054657,    9.400496
   2.054685,    9.416015
   2.054713,    9.431535
   2.054741,    9.447055
   2.054768,    9.462574
   2.054796,    9.478094
   2.054824,    9.493614
   2.054852,    9.509133
   2.054879,    9.524654
   2.054907,    9.540174
   2.054935,    9.555695
   2.054963,    9.571215
   2.054991,    9.586736
   2.055018,    9.602257
   2.055046,    9.617777
   2.055074,    9.633298
   2.055102,    9.648819
   2.055129,    9.664339
   2.055157,    9.679868
   2.055185,    9.695399
   2.055213,    9.710929
   2.055241,    9.726460
   2.055268,    9.741990
   2.055296,    9.757521
   2.055324,    9.773051
   2.055352,    9.788582
   2.055379,    9.804113
   2.055407,    9.819644
   2.055435,    9.835171
   2.055463,    9.850697
   2.055491,    9.866224
   2.055518,    9.881750
   2.055546,    9.897277
   2.055574,    9.912804
   2.055602,    9.928330
   2.055629,    9.943857
   2.055657,    9.959384
   2.055685,    9.974910
   2.055713,    9.990447
   2.055741,   10.005985
   2.055768,   10.021523
   2.055796,   10.037061
   2.055824,   10.052599
   2.055852,   10.068138
   2.055879,   10.083676
   2.055907,   10.099215
   2.055935,   10.114754
   2.055963,   10.130292
   2.055991,   10.145826
   2.056018,   10.161358
   2.056046,   10.176890
   2.056074,   10.192423
   2.056102,   10.207955
   2.056129,   10.223488
   2.056157,   10.239020
   2.056185,   10.254553
   2.056213,   10.270086
   2.056241,   10.285618
   2.056268,   10.301151
   2.056296,   10.316683
   2.056324,   10.332216
   2.056352,   10.347748
   2.056379,   10.363281
   2.056407,   10.378813
   2.056435,   10.394346
   2.056463,   10.409879
   2.056491,   10.425411
   2.056518,   10.440944
   2.056546,   10.456484
   2.056574,   10.472025
   2.056602,   10.487567
   2.056629,   10.503108
   2.056657,   10.518650
   2.056685,   10.534192
   2.056713,   10.549733
   2.056741,   10.565275
   2.056768,   10.580817
   2.056796,   10.596359
   2.056824,   10.611895
   2.056852,   10.627431
   2.056879,   10.642966
   2.056907,   10.658501
   2.056935,   10.674037
   2.056963,   10.689572
   2.056991,   10.705108
   2.057018,   10.720643
   2.057046,   10.736179
   2.057074,   10.751714
   2.057102,   10.767251
   2.057129,   10.782789
   2.057157,   10.798326
   2.057185,   10.813864
   2.057213,   10.829401
   2.057241,   10.844939
   2.057268,   10.860477
   2.057296,   10.876014
   2.057324,   10.891552
   2.057352,   10.907090
   2.057379,   10.922637
   2.057407,   10.938185
   2.057435,   10.953734
   2.057463,   10.969283
   2.057491,   10.984832
   2.057518,   11.000381
   2.057546,   11.015930
   2.057574,   11.031480
   2.057602,   11.047029
   2.057629,   11.062578
   2.057657,   11.078123
   2.057685,   11.093667
   2.057713,   11.109211
   2.057741,   11.124755
   2.057768,   11.140300
   2.057796,   11.155844
   2.057824,   11.171388
   2.057852,   11.186933
   2.057879,   11.202477
   2.057907,   11.218022
   2.057935,   11.233551
   2.057963,   11.249077
   2.057991,   11.264603
   2.058018,   11.280129
   2.058046,   11.295655
   2.058074,   11.311181
   2.058102,   11.326708
   2.058129,   11.342234
   2.058157,   11.357760
   2.058185,   11.373286
   2.058213,   11.388810
   2.058241,   11.404334
   2.058268,   11.419858
   2.058296,   11.435382
   2.058324,   11.450905
   2.058352,   11.466429
   2.058379,   11.481953
   2.058407,   11.497477
   2.058435,   11.513001
   2.058463,   11.528525
   2.058491,   11.544050
   2.058518,   11.559575
   2.058546,   11.575100
   2.058574,   11.590625
   2.058602,   11.606150
   2.058629,   11.621675
   2.058657,   11.637201
   2.058685,   11.652726
   2.058713,   11.668251
   2.058741,   11.683776
   2.058768,   11.699312
   2.058796,   11.714849
   2.058824,   11.730387
   2.058852,   11.745924
   2.058879,   11.761462
   2.058907,   11.776999
   2.058935,   11.792537
   2.058963,   11.808075
   2.058991,   11.823612
   2.059018,   11.839150
   2.059046,   11.854684
   2.059074,   11.870218
   2.059102,   11.885751
   2.059129,   11.901284
   2.059157,   11.916818
   2.059185,   11.932351
   2.059213,   11.947885
   2.059241,   11.963419
   2.059268,   11.978952
   2.059296,   11.994486
   2.059324,   12.010031
   2.059352,   12.025579
   2.059379,   12.041127
   2.059407,   12.056674
   2.059435,   12.072222
   2.059463,   12.087770
   2.059491,   12.103318
   2.059518,   12.118866
   2.059546,   12.134414
   2.059574,   12.149963
   2.059602,   12.165505
   2.059629,   12.181047
   2.059657,   12.196588
   2.059685,   12.212130
   2.059713,   12.227672
   2.059741,   12.243214
   2.059768,   12.258756
   2.059796,   12.274298
   2.059824,   12.289840
   2.059852,   12.305382
   2.059879,   12.320924
   2.059907,   12.336466
   2.059935,   12.352008
   2.059963,   12.367551
   2.059991,   12.383093
   2.060018,   12.398636
   2.060046,   12.414178
   2.060074,   12.429721
   2.060102,   12.445264
   2.060129,   12.460806
   2.060157,   12.476358
   2.060185,   12.491912
   2.060213,   12.507466
   2.060241,   12.523019
   2.060268,   12.538573
   2.060296,   12.554127
   2.060324,   12.569681
   2.060352,   12.585236
   2.060379,   12.600790
   2.060407,   12.616344
   2.060435,   12.631892
   2.060463,   12.647439
   2.060491,   12.662986
   2.060518,   12.678533
   2.060546,   12.694080
   2.060574,   12.709627
   2.060602,   12.725174
   2.060629,   12.740721
   2.060657,   12.756269
   2.060685,   12.771816
   2.060713,   12.787365
   2.060741,   12.802915
   2.060768,   12.818465
