Speed (CAS), Rate of Climb
  62.747630,    4.474284
  63.239928,    4.493333
  63.732225,    4.513625
  64.224523,    4.532517
  64.716820,    4.548908
  65.209118,    4.564196
  65.701415,    4.577538
  66.193712,    4.589049
  66.686010,    4.606274
  67.178307,    4.624533
  67.670605,    4.642210
  68.162902,    4.657357
  68.655200,    4.671825
  69.147497,    4.684019
  69.639795,    4.695380
  70.132092,    4.704516
  70.624389,    4.712895
  71.116687,    4.718872
  71.608984,    4.724413
  72.101282,    4.727135
  72.593579,    4.729529
  73.085877,    4.729383
  73.578174,    4.728380
  74.070471,    4.725720
  74.562769,    4.721237
  75.055066,    4.716279
  75.547364,    4.708237
  76.039661,    4.699714
  76.531959,    4.689552
  77.024256,    4.677347
  77.516553,    4.664609
  78.008851,    4.649431
  78.501148,    4.632896
  78.993446,    4.615778
  79.485743,    4.595815
  79.978041,    4.579869
  80.470338,    4.565514
  80.962635,    4.548441
  81.454933,    4.530259
  81.947230,    4.511481
  82.439528,    4.490505
  82.931825,    4.467808
  83.424123,    4.444464
  83.916420,    4.419968
  84.408718,    4.392624
  84.901015,    4.364583
  85.393312,    4.335842
  85.885610,    4.304891
  86.377907,    4.272029
  86.870205,    4.238418
  87.362502,    4.204056
  87.854800,    4.167072
  88.347097,    4.128479
  88.839394,    4.089084
  89.331692,    4.048886
  89.823989,    4.006386
  90.316287,    3.961860
  90.808584,    3.916480
  91.300882,    3.870245
  91.793179,    3.822839
  92.285476,    3.772190
  92.777774,    3.720637
  93.270071,    3.673596
  93.762369,    3.627587
  94.254666,    3.579844
  94.746964,    3.529457
  95.239261,    3.478188
  95.731559,    3.426036
  96.223856,    3.372997
  96.716153,    3.318628
  97.208451,    3.261111
  97.700748,    3.202659
  98.193046,    3.143269
  98.685343,    3.082938
  99.177641,    3.021664
  99.669938,    2.957967
 100.162235,    2.892086
 100.654533,    2.825213
 101.146830,    2.757346
 101.639128,    2.688481
 102.131425,    2.618616
 102.623723,    2.546608
 103.116020,    2.472027
 103.608317,    2.396398
 104.100615,    2.319718
 104.592912,    2.241984
 105.085210,    2.163192
 105.577507,    2.083340
 106.069805,    2.000529
 106.562102,    1.921709
 107.054399,    1.843466
 107.546697,    1.764181
 108.038994,    1.683851
 108.531292,    1.602474
 109.023589,    1.520045
 109.515887,    1.435782
 110.008184,    1.348541
 110.500482,    1.260203
 110.992779,    1.170765
 111.485076,    1.080221
