Speed(TAS), Altitude
  80.491614,    0.000000
  80.879347,  100.000000
  81.269819,  200.000000
  81.663056,  300.000000
  82.059083,  400.000000
  82.457928,  500.000000
  82.859616,  600.000000
  83.264174,  700.000000
  83.671629,  800.000000
  84.082009,  900.000000
  84.495342, 1000.000000
  84.911655, 1100.000000
  85.330977, 1200.000000
  85.753337, 1300.000000
  86.178763, 1400.000000
  86.607285, 1500.000000
  87.038934, 1600.000000
  87.473738, 1700.000000
  87.911729, 1800.000000
  88.352937, 1900.000000
  88.797393, 2000.000000
  89.245130, 2100.000000
  89.696179, 2200.000000
  90.150573, 2300.000000
  90.608344, 2400.000000
  91.069525, 2500.000000
  91.534150, 2600.000000
  92.002254, 2700.000000
  92.473869, 2800.000000
  92.949032, 2900.000000
  93.427778, 3000.000000
  93.910142, 3100.000000
  94.396160, 3200.000000
  94.885869, 3300.000000
  95.379306, 3400.000000
  95.876508, 3500.000000
  96.377514, 3600.000000
  96.882362, 3700.000000
  97.391090, 3800.000000
  97.903739, 3900.000000
  98.420348, 4000.000000
  98.940957, 4100.000000
  99.465608, 4200.000000
  99.994342, 4300.000000
 100.527201, 4400.000000
 101.064227, 4500.000000
 101.605464, 4600.000000
 102.150955, 4700.000000
 102.700744, 4800.000000
 103.254877, 4900.000000
 103.813398, 5000.000000
 104.376353, 5100.000000
 104.943789, 5200.000000
 105.515754, 5300.000000
 106.092294, 5400.000000
 106.673459, 5500.000000
 107.259296, 5600.000000
 107.849857, 5700.000000
 108.445191, 5800.000000
 109.045349, 5900.000000
 109.650383, 6000.000000
 110.260345, 6100.000000
 110.875288, 6200.000000
 111.495267, 6300.000000
 112.120335, 6400.000000
 112.750548, 6500.000000
 113.385961, 6600.000000
 114.026632, 6700.000000
 114.672619, 6800.000000
 115.323978, 6900.000000
 115.980770, 7000.000000
 116.643053, 7100.000000
 117.310890, 7200.000000
 117.984342, 7300.000000
 118.663470, 7400.000000
 119.348338, 7500.000000
 120.039011, 7600.000000
 120.735553, 7700.000000
 121.438030, 7800.000000
 122.146509, 7900.000000
 122.861058, 8000.000000
 123.581746, 8100.000000
 124.308642, 8200.000000
 125.041817, 8300.000000
 125.781343, 8400.000000
 126.527292, 8500.000000
 127.993565, 8600.000000
 129.279646, 8700.000000
 130.741257, 8800.000000
 132.199931, 8900.000000
 133.829322, 9000.000000
 135.280872, 9100.000000
 137.071895, 9200.000000
 138.685006, 9300.000000
 140.461375, 9400.000000
 142.229718, 9500.000000
 144.156227, 9600.000000
 146.072062, 9700.000000
 147.977136, 9800.000000
 150.033803, 9900.000000
 152.238110, 10000.000000
 154.426198, 10100.000000
 156.756476, 10200.000000
 159.067622, 10300.000000
 161.515381, 10400.000000
 164.095585, 10500.000000
 166.650764, 10600.000000
 169.484484, 10700.000000
 172.437819, 10800.000000
 175.655551, 10900.000000
 178.981292, 11000.000000
 183.070498, 11100.000000
 187.457151, 11200.000000
 192.659515, 11300.000000
 198.369426, 11400.000000
 205.280909, 11500.000000
 216.313703, 11600.000000
 233.752480, 11600.000000
 243.437501, 11500.000000
 248.436017, 11400.000000
 251.797658, 11300.000000
 254.496717, 11200.000000
 256.808041, 11100.000000
 258.942108, 11000.000000
 260.686704, 10900.000000
 262.462991, 10800.000000
 263.814940, 10700.000000
 265.036594, 10600.000000
 266.278289, 10500.000000
 267.539820, 10400.000000
 268.506504, 10300.000000
 269.328818, 10200.000000
 270.322418, 10100.000000
 271.168769, 10000.000000
 271.863869, 9900.000000
 272.403765, 9800.000000
 273.114539, 9700.000000
 273.667411, 9600.000000
 274.058532, 9500.000000
 274.621610, 9400.000000
 275.020340, 9300.000000
 275.250968, 9200.000000
 275.482240, 9100.000000
 275.366811, 9000.000000
 275.247169, 8900.000000
 274.947270, 8800.000000
 274.818105, 8700.000000
 274.684833, 8600.000000
 274.547486, 8500.000000
 274.406094, 8400.000000
 274.078716, 8300.000000
 273.928173, 8200.000000
 273.589400, 8100.000000
 273.429852, 8000.000000
 273.266426, 7900.000000
 272.911452, 7800.000000
 272.739231, 7700.000000
 272.373281, 7600.000000
 272.001350, 7500.000000
 271.431321, 7400.000000
 271.046464, 7300.000000
 270.655768, 7200.000000
 270.063838, 7100.000000
 269.660517, 7000.000000
 269.251496, 6900.000000
 268.836817, 6800.000000
 268.416522, 6700.000000
 267.990653, 6600.000000
 267.559251, 6500.000000
 267.122356, 6400.000000
 266.680008, 6300.000000
 266.232247, 6200.000000
 265.779111, 6100.000000
 265.320640, 6000.000000
 265.064896, 5900.000000
 264.596877, 5800.000000
 264.123629, 5700.000000
 263.645188, 5600.000000
 263.373634, 5500.000000
 262.885906, 5400.000000
 262.393087, 5300.000000
 262.110213, 5200.000000
 261.608290, 5100.000000
 261.318323, 5000.000000
 260.807412, 4900.000000
 260.291569, 4800.000000
 259.990659, 4700.000000
 259.466001, 4600.000000
 259.158233, 4500.000000
 258.624867, 4400.000000
 258.310329, 4300.000000
 257.768362, 4200.000000
 257.447140, 4100.000000
 257.123069, 4000.000000
 256.568852, 3900.000000
 256.238217, 3800.000000
 255.904786, 3700.000000
 255.568574, 3600.000000
 255.229597, 3500.000000
 254.656026, 3400.000000
 254.310670, 3300.000000
 253.962597, 3200.000000
 253.611823, 3100.000000
 253.258362, 3000.000000
 252.665961, 2900.000000
 252.069155, 2800.000000
 251.705980, 2700.000000
 251.101310, 2600.000000
 250.732042, 2500.000000
 250.119591, 2400.000000
 249.744299, 2300.000000
 249.124153, 2200.000000
 248.742904, 2100.000000
 248.115145, 2000.000000
 247.728005, 1900.000000
 247.338362, 1800.000000
 246.699746, 1700.000000
 246.304304, 1600.000000
 245.906398, 1500.000000
 245.506039, 1400.000000
 245.103239, 1300.000000
 244.698010, 1200.000000
 244.290363, 1100.000000
 243.880310, 1000.000000
 243.467861,  900.000000
 243.053028,  800.000000
 242.635821,  700.000000
 242.216251,  600.000000
 241.794330,  500.000000
 241.370067,  400.000000
 240.943473,  300.000000
 240.773073,  200.000000
 240.342624,  100.000000
 239.909871,    0.000000
