Speed (TAS), Efficiency
 133.065664,   12.782451
 134.118376,   12.908840
 135.171087,   13.034743
 136.223799,   13.160207
 137.276510,   13.281248
 138.329222,   13.402227
 139.381933,   13.521169
 140.434645,   13.637234
 141.487356,   13.753769
 142.540068,   13.864798
 143.592779,   13.976717
 144.645491,   14.084339
 145.698202,   14.191589
 146.750914,   14.295375
 147.803625,   14.398087
 148.856337,   14.497533
 149.909048,   14.595939
 150.961760,   14.690557
 152.014471,   14.784997
 153.067183,   14.874325
 154.119894,   14.965246
 155.172606,   15.048849
 156.225317,   15.133971
 157.278029,   15.214289
 158.330740,   15.293094
 159.383452,   15.370947
 160.436163,   15.443078
 161.488875,   15.516370
 162.541586,   15.584420
 163.594298,   15.650536
 164.647009,   15.717647
 165.699721,   15.776441
 166.752432,   15.835934
 167.805144,   15.894928
 168.857855,   15.946595
 169.910567,   15.998925
 170.963278,   16.050660
 172.015990,   16.094848
 173.068701,   16.139553
 174.121413,   16.184782
 175.174124,   16.221561
 176.226836,   16.258265
 177.279547,   16.295356
 178.332259,   16.327483
 179.384970,   16.355896
 180.437682,   16.384575
 181.490393,   16.413525
 182.543105,   16.433657
 183.595816,   16.453743
 184.648528,   16.473994
 185.701239,   16.493109
 186.753951,   16.504505
 187.806662,   16.515982
 188.859374,   16.527540
 189.912085,   16.538819
 190.964797,   16.541529
 192.017508,   16.544254
 193.070220,   16.546996
 194.122932,   16.549753
 195.175643,   16.546927
 196.228355,   16.540892
 197.281066,   16.534830
 198.333778,   16.528739
 199.386489,   16.522621
 200.439201,   16.508833
 201.491912,   16.494102
 202.544624,   16.479321
 203.597335,   16.464488
 204.650047,   16.449606
 205.702758,   16.428354
 206.755470,   16.405144
 207.808181,   16.381882
 208.860893,   16.358567
 209.913604,   16.335202
 210.966316,   16.310200
 212.019027,   16.278875
 213.071739,   16.247515
 214.124450,   16.216121
 215.177162,   16.184694
 216.229873,   16.153236
 217.282585,   16.120791
 218.335296,   16.081830
 219.388008,   16.042870
 220.440719,   16.003913
 221.493431,   15.964959
 222.546142,   15.926011
 223.598854,   15.887068
 224.651565,   15.844876
 225.704277,   15.798995
 226.756988,   15.753165
 227.809700,   15.707389
 228.862411,   15.661668
 229.915123,   15.616004
 230.967834,   15.570398
 232.020546,   15.524113
 233.073257,   15.472178
 234.125969,   15.420358
 235.178680,   15.368652
 236.231392,   15.317062
 237.284103,   15.265589
