Speed (CAS), Efficiency
  98.980137,   14.813951
 100.003331,   14.997464
 101.026524,   15.173199
 102.049717,   15.341494
 103.072911,   15.502725
 104.096104,   15.657301
 105.119297,   15.804449
 106.142491,   15.941876
 107.165684,   16.073545
 108.188877,   16.199975
 109.212071,   16.317084
 110.235264,   16.427517
 111.258457,   16.533916
 112.281650,   16.630522
 113.304844,   16.722049
 114.328037,   16.808880
 115.351230,   16.886154
 116.374424,   16.961638
 117.397617,   17.026524
 118.420810,   17.089444
 119.444004,   17.143678
 120.467197,   17.194988
 121.490390,   17.238352
 122.513584,   17.279117
 123.536777,   17.311475
 124.559970,   17.342865
 125.583164,   17.364162
 126.606357,   17.385687
 127.629550,   17.397692
 128.652744,   17.408041
 129.675937,   17.413497
 130.699130,   17.412788
 131.722324,   17.412072
 132.745517,   17.401555
 133.768710,   17.389884
 134.791903,   17.376094
 135.815097,   17.353718
 136.838290,   17.331231
 137.861483,   17.305474
 138.884677,   17.272560
 139.907870,   17.239530
 140.931063,   17.204148
 141.954257,   17.161054
 142.977450,   17.117865
 144.000643,   17.074586
 145.023837,   17.022516
 146.047030,   16.969662
 147.070223,   16.916768
 148.093417,   16.860535
 149.116610,   16.798600
 150.139803,   16.736697
 151.162997,   16.674830
 152.186190,   16.608509
 153.209383,   16.538264
 154.232576,   16.468145
 155.255770,   16.398158
 156.278963,   16.325388
 157.302156,   16.247735
 158.325350,   16.170317
 159.348543,   16.093139
 160.371736,   16.016203
 161.394930,   15.933358
 162.418123,   15.849596
 163.441316,   15.766190
 164.464510,   15.683142
 165.487703,   15.600453
 166.510896,   15.512231
 167.534090,   15.423557
 168.557283,   15.335357
 169.580476,   15.247632
 170.603670,   15.160383
 171.626863,   15.071143
 172.650056,   14.978715
 173.673250,   14.886874
 174.696443,   14.795619
 175.719636,   14.704950
 176.742829,   14.614866
 177.766023,   14.523502
 178.789216,   14.429091
 179.812409,   14.335368
 180.835603,   14.242331
 181.858796,   14.149975
 182.881989,   14.058299
 183.905183,   13.967298
 184.928376,   13.874223
 185.951569,   13.779753
 186.974763,   13.686051
 187.997956,   13.593110
 189.021149,   13.500927
 190.044343,   13.409495
 191.067536,   13.318809
 192.090729,   13.228865
 193.113923,   13.135752
 194.137116,   13.043154
 195.160309,   12.951374
 196.183503,   12.860404
 197.206696,   12.770237
 198.229889,   12.680866
 199.253082,   12.592285
 200.276276,   12.504486
