Range, Altitude
   0.000000,    0.000000
   1.134913,   10.668000
  94.549607, 5181.600000
1557.195511, 5181.600000
1647.613022,   15.240000
1647.613022,   15.240000
1647.613022,   15.240000
1647.613022,   15.240000
1647.613022,   15.240000
1647.613022,   15.240000
1648.279999,    0.000000
