Mach, Efficiency
   0.393537,   18.425697
   0.394823,   18.453374
   0.396109,   18.481226
   0.397395,   18.509252
   0.398681,   18.535444
   0.399967,   18.554102
   0.401253,   18.572859
   0.402539,   18.591714
   0.403825,   18.608679
   0.405111,   18.620457
   0.406397,   18.632287
   0.407683,   18.644170
   0.408969,   18.655334
   0.410255,   18.663237
   0.411541,   18.671172
   0.412827,   18.679138
   0.414113,   18.687135
   0.415399,   18.691281
   0.416685,   18.695208
   0.417971,   18.699150
   0.419257,   18.703105
   0.420543,   18.705010
   0.421829,   18.705056
   0.423115,   18.705102
   0.424401,   18.705148
   0.425687,   18.705194
   0.426973,   18.701647
   0.428259,   18.697791
   0.429545,   18.693926
   0.430831,   18.690050
   0.432117,   18.685644
   0.433403,   18.677520
   0.434689,   18.669379
   0.435975,   18.661220
   0.437260,   18.653045
   0.438546,   18.644377
   0.439832,   18.631887
   0.441118,   18.619376
   0.442404,   18.606846
   0.443690,   18.594296
   0.444976,   18.581727
   0.446262,   18.565149
   0.447548,   18.547966
   0.448834,   18.530766
   0.450120,   18.513548
   0.451406,   18.496314
   0.452692,   18.477768
   0.453978,   18.457155
   0.455264,   18.436529
   0.456550,   18.415891
   0.457836,   18.395242
   0.459122,   18.374581
   0.460408,   18.351767
   0.461694,   18.327740
   0.462980,   18.303709
   0.464266,   18.279674
   0.465552,   18.255636
   0.466838,   18.231594
   0.468124,   18.205746
   0.469410,   18.178688
   0.470696,   18.151636
   0.471982,   18.124592
   0.473268,   18.097554
   0.474554,   18.070524
   0.475840,   18.042790
   0.477126,   18.012839
   0.478412,   17.982907
   0.479698,   17.952994
   0.480984,   17.923100
   0.482270,   17.893227
   0.483556,   17.863373
   0.484842,   17.831934
   0.486127,   17.799172
   0.487413,   17.766444
   0.488699,   17.733750
   0.489985,   17.701090
   0.491271,   17.668466
   0.492557,   17.635876
   0.493843,   17.601846
   0.495129,   17.566196
   0.496415,   17.530598
   0.497701,   17.495053
   0.498987,   17.459559
   0.500273,   17.424119
   0.501559,   17.388731
   0.502845,   17.353397
   0.504131,   17.315541
   0.505417,   17.277716
   0.506703,   17.239961
   0.507989,   17.202275
   0.509275,   17.164659
   0.510561,   17.127112
   0.511847,   17.089635
   0.513133,   17.052082
   0.514419,   17.012159
   0.515705,   16.972324
   0.516991,   16.932577
   0.518277,   16.892916
   0.519563,   16.853344
   0.520849,   16.813859
