Speed, Powers
  93.658859, 7198343.513479
  95.037600, 7023404.186738
  96.416340, 6864478.041638
  97.795081, 6720679.400273
  99.173822, 6591103.274333
 100.552562, 6474832.273854
 101.931303, 6370943.170571
 103.310044, 6278513.077567
 104.688784, 6196625.206960
 106.067525, 6124374.167333
 107.446266, 6060870.762636
 108.825006, 6005246.254278
 110.203747, 5956656.048122
 111.582488, 5918617.337633
 112.961228, 5886608.935522
 114.339969, 5859684.131933
 115.718710, 5838776.308216
 117.097450, 5826256.571622
 118.476191, 5816919.775467
 119.854932, 5813353.991214
 121.233673, 5816171.851196
 122.612413, 5820366.618482
 123.991154, 5834006.279574
 125.369895, 5848099.802895
 126.748635, 5869502.403460
 128.127376, 5892312.206626
 129.506117, 5921657.720894
 130.884857, 5951984.238119
 132.263598, 5989401.860426
 133.642339, 6026035.762036
 135.021079, 6071608.269842
 136.399820, 6116669.769379
 137.778561, 6167103.312074
 139.157301, 6220629.104183
 140.536042, 6274672.462011
 141.914783, 6336650.356445
 143.293523, 6398640.542839
 144.672264, 6463446.952678
 146.051005, 6534085.443839
 147.429746, 6604981.200108
 148.808486, 6678893.038022
 150.187227, 6758576.847676
 151.565968, 6838753.207276
 152.944708, 6920014.306268
 154.323449, 7009065.770889
 155.702190, 7098835.261771
 157.080930, 7189329.193830
 158.459671, 7284273.009562
 159.838412, 7383888.987518
 161.217152, 7484446.732796
 162.595893, 7585954.368932
 163.974634, 7692357.572927
 165.353374, 7803166.171469
 166.732115, 7915133.499128
 168.110856, 8028269.217558
 169.489596, 8143648.192329
 170.868337, 8266198.169057
 172.247078, 8390116.625426
 173.625819, 8515414.603729
 175.004559, 8642103.146262
 176.383300, 8771771.498386
 177.762041, 8908103.804802
 179.140781, 9046019.043945
 180.519522, 9185529.493206
 181.898263, 9326647.429974
 183.277003, 9469385.131637
 184.655744, 9618169.944636
 186.034485, 9770870.196559
 187.413225, 9925375.521040
 188.791966, 10081699.295852
 190.170707, 10239854.898767
 191.549447, 10399855.707558
 192.928188, 10563716.278317
 194.306929, 10733896.741782
 195.685669, 10906100.010260
 197.064410, 11080340.436937
 198.443151, 11256632.374998
 199.821892, 11434990.177630
 201.200632, 11615428.198021
 202.579373, 11797960.789355
 203.958114, 11988537.106420
 205.336854, 12181672.362649
 206.715595, 12377073.194816
 208.094336, 12574754.815201
 209.473076, 12774732.436083
 210.851817, 12977021.269742
 212.230558, 13181636.528459
 213.609298, 13388593.424513
 214.988039, 13599619.781430
 216.366780, 13817456.452040
 217.745520, 14037798.146325
 219.124261, 14260660.826893
 220.503002, 14486060.456352
 221.881743, 14714012.997309
 223.260483, 14944534.412372
 224.639224, 15177640.664149
 226.017965, 15413347.715249
 227.396705, 15651671.528278
 228.775446, 15892628.065845
 230.154187, 16141478.259289
