Speed, Powers
  93.658859, 12562873.607400
  95.037600, 12681440.066549
  96.416340, 12800694.606204
  97.795081, 12918098.195736
  99.173822, 13033650.835147
 100.552562, 13148200.633095
 101.931303, 13263311.312818
 103.310044, 13376658.916883
 104.688784, 13488243.445292
 106.067525, 13598758.133919
 107.446266, 13709910.110708
 108.825006, 13819378.174157
 110.203747, 13927162.324267
 111.582488, 14033935.868469
 112.961228, 14141935.580948
 114.339969, 14248338.650629
 115.718710, 14353145.077511
 117.097450, 14456865.883299
 118.476191, 14561849.880446
 119.854932, 14665315.549946
 121.233673, 14767262.891797
 122.612413, 14867950.614793
 123.991154, 14969106.829342
 125.369895, 15068794.590606
 126.748635, 15167013.898584
 128.127376, 15263865.895247
 129.506117, 15360432.792719
 130.884857, 15455558.563590
 132.263598, 15549243.207862
 133.642339, 15641527.618578
 135.021079, 15733299.050218
 136.399820, 15823649.136969
 137.778561, 15912577.878831
 139.157301, 16000092.798723
 140.536042, 16087524.938855
 141.914783, 16173562.144456
 143.293523, 16258204.415525
 144.672264, 16341451.752063
 146.051005, 16424614.091824
 147.429746, 16506449.035497
 148.808486, 16586914.577247
 150.187227, 16666010.717074
 151.565968, 16745365.555127
 152.944708, 16823501.160865
 154.323449, 16900299.158568
 155.702190, 16975759.548235
 157.080930, 17053732.446806
 158.459671, 17130892.731595
 159.838412, 17206790.955032
 161.217152, 17281427.117118
 162.595893, 17360858.625121
 163.974634, 17440144.824979
 165.353374, 17518288.744075
 166.732115, 17595290.382408
 168.110856, 17675059.902331
 169.489596, 17754612.969729
 170.868337, 17833101.912932
 172.247078, 17910526.731940
 173.625819, 17986453.282276
 175.004559, 18061187.990853
 176.383300, 18134849.776506
 177.762041, 18207438.639235
 179.140781, 18276920.609634
 180.519522, 18344602.782851
 181.898263, 18411170.099682
 183.277003, 18476622.560125
 184.655744, 18540484.527501
 186.034485, 18603028.444647
 187.413225, 18664447.496135
 188.791966, 18724741.681964
 190.170707, 18784351.775486
 191.549447, 18843059.484829
 192.928188, 18900651.830502
 194.306929, 18957128.812508
 195.685669, 19012019.745669
 197.064410, 19065516.942419
 198.443151, 19117888.340493
 199.821892, 19169133.939890
 201.200632, 19219122.568217
 202.579373, 19267895.043721
 203.958114, 19315538.717398
 205.336854, 19362053.589246
 206.715595, 19409336.729375
 208.094336, 19457007.112232
 209.473076, 19503593.753159
 210.851817, 19549096.652157
 212.230558, 19594904.388295
 213.609298, 19640912.959372
 214.988039, 19685872.179826
 216.366780, 19729782.049659
 217.745520, 19771491.924925
 219.124261, 19810921.069738
 220.503002, 19849270.979991
 221.881743, 19886541.655683
 223.260483, 19921531.996260
 224.639224, 19953954.730956
 226.017965, 19985265.308456
 227.396705, 20015463.728760
 228.775446, 20046320.811234
 230.154187, 20078612.877838
