Speed (CAS), Rate of Climb
  71.256192,    2.782446
  72.165250,    2.895218
  73.074308,    2.965438
  73.983366,    3.018595
  74.892424,    3.049451
  75.801482,    3.083245
  76.710540,    3.110613
  77.619598,    3.130073
  78.528656,    3.149733
  79.437714,    3.156853
  80.346772,    3.161393
  81.255830,    3.165662
  82.164888,    3.159840
  83.073946,    3.150377
  83.983004,    3.140249
  84.892062,    3.131045
  85.801120,    3.117842
  86.710178,    3.103854
  87.619236,    3.089087
  88.528293,    3.067499
  89.437351,    3.040442
  90.346409,    3.012295
  91.255467,    2.983063
  92.164525,    2.950042
  93.073583,    2.908443
  93.982641,    2.870584
  94.891699,    2.835725
  95.800757,    2.799674
  96.709815,    2.757890
  97.618873,    2.705226
  98.527931,    2.650968
  99.436989,    2.595115
 100.346047,    2.537662
 101.255105,    2.478609
 102.164163,    2.408243
 103.073221,    2.331889
 103.982279,    2.257470
 104.891337,    2.181095
 105.800395,    2.102757
 106.709453,    2.022448
 107.618511,    1.940163
 108.527569,    1.844862
 109.436627,    1.743145
 110.345685,    1.639039
 111.254743,    1.532535
 112.163801,    1.425829
 113.072859,    1.320087
 113.981917,    1.212007
 114.890975,    1.101578
 115.800033,    0.980598
 116.709091,    0.846858
 117.618149,    0.710297
 118.527207,    0.570903
 119.436265,    0.428661
 120.345323,    0.283558
 121.254381,    0.135698
 122.163439,   -0.014801
 123.072497,   -0.168197
 123.981555,   -0.324503
 124.890613,   -0.485724
 125.799671,   -0.665228
 126.708729,   -0.848065
 127.617787,   -1.034252
 128.526845,   -1.223806
 129.435903,   -1.416743
 130.344961,   -1.614413
 131.254019,   -1.819514
 132.163077,   -2.028122
 133.072135,   -2.240255
 133.981193,   -2.455927
 134.890251,   -2.675157
 135.799309,   -2.897959
 136.708367,   -3.124352
 137.617425,   -3.367056
 138.526483,   -3.618678
 139.435541,   -3.875611
 140.344599,   -4.142706
 141.253657,   -4.413935
 142.162715,   -4.689316
 143.071773,   -4.968867
 143.980831,   -5.252608
 144.889889,   -5.540558
 145.798947,   -5.832735
 146.708005,   -6.129159
 147.617063,   -6.429847
 148.526121,   -6.734728
 149.435179,   -7.043117
 150.344237,   -7.355817
 151.253295,   -7.672846
 152.162353,   -7.994223
 153.071411,   -8.319968
 153.980469,   -8.656684
 154.889527,   -9.009615
 155.798585,   -9.367298
 156.707643,   -9.729753
 157.616701,  -10.097018
 158.525759,  -10.469644
 159.434817,  -10.847112
 160.343875,  -11.229441
 161.252933,  -11.616654
