Speed (CAS), Rate of Climb
  71.256192,    3.886223
  72.374055,    4.016989
  73.491918,    4.082906
  74.609781,    4.136761
  75.727643,    4.180553
  76.845506,    4.213479
  77.963369,    4.237283
  79.081232,    4.254924
  80.199095,    4.261074
  81.316958,    4.266304
  82.434821,    4.258522
  83.552684,    4.247075
  84.670547,    4.234073
  85.788410,    4.218768
  86.906273,    4.201871
  88.024136,    4.183394
  89.141999,    4.151734
  90.259862,    4.117888
  91.377725,    4.082040
  92.495588,    4.038877
  93.613451,    3.987541
  94.731314,    3.933806
  95.849177,    3.886628
  96.967040,    3.832479
  98.084903,    3.767143
  99.202766,    3.699123
 100.320629,    3.628412
 101.438492,    3.555008
 102.556355,    3.464472
 103.674218,    3.365819
 104.792080,    3.263808
 105.909943,    3.165833
 107.027806,    3.070870
 108.145669,    2.969811
 109.263532,    2.851605
 110.381395,    2.729742
 111.499258,    2.604205
 112.617121,    2.474978
 113.734984,    2.342042
 114.852847,    2.205382
 115.970710,    2.058465
 117.088573,    1.901535
 118.206436,    1.740380
 119.324299,    1.574976
 120.442162,    1.405302
 121.560025,    1.231333
 122.677888,    1.053047
 123.795751,    0.870422
 124.913614,    0.683260
 126.031477,    0.472676
 127.149340,    0.261364
 128.267203,    0.045171
 129.385066,   -0.175933
 130.502929,   -0.401974
 131.620792,   -0.632979
 132.738655,   -0.868977
 133.856517,   -1.109995
 134.974380,   -1.356060
 136.092243,   -1.607201
 137.210106,   -1.865911
 138.327969,   -2.148080
 139.445832,   -2.435911
 140.563695,   -2.729435
 141.681558,   -3.028684
 142.799421,   -3.333689
 143.917284,   -3.644483
 145.035147,   -3.961096
 146.153010,   -4.283560
 147.270873,   -4.611247
 148.388736,   -4.944157
 149.506599,   -5.282992
 150.624462,   -5.627784
 151.742325,   -5.978564
 152.860188,   -6.335364
 153.978051,   -6.700827
 155.095914,   -7.090200
 156.213777,   -7.486135
 157.331640,   -7.888305
 158.449503,   -8.295883
 159.567366,   -8.710105
 160.685229,   -9.131007
 161.803092,   -9.558623
 162.920954,   -9.992987
 164.038817,  -10.434136
 165.156680,  -10.882103
 166.274543,  -11.336923
 167.392406,  -11.798631
 168.510269,  -12.266700
 169.628132,  -12.741701
 170.745995,  -13.223686
 171.863858,  -13.712691
 172.981721,  -14.208751
 174.099584,  -14.711899
 175.217447,  -15.222172
 176.335310,  -15.739603
 177.453173,  -16.264228
 178.571036,  -16.795529
 179.688899,  -17.347209
 180.806762,  -17.910050
 181.924625,  -18.480535
