Speed (TAS), Efficiency
 136.298595,   17.691213
 136.710141,   17.715840
 137.121688,   17.740611
 137.533234,   17.765526
 137.944780,   17.790587
 138.356327,   17.808469
 138.767873,   17.825585
 139.179419,   17.842784
 139.590966,   17.860068
 140.002512,   17.873466
 140.414058,   17.884667
 140.825605,   17.895915
 141.237151,   17.907209
 141.648697,   17.916717
 142.060244,   17.919626
 142.471790,   17.922545
 142.883336,   17.925473
 143.294883,   17.928411
 143.706429,   17.929246
 144.117975,   17.928797
 144.529522,   17.928345
 144.941068,   17.927893
 145.352614,   17.927439
 145.764161,   17.924277
 146.175707,   17.920590
 146.587253,   17.916893
 146.998800,   17.913188
 147.410346,   17.909474
 147.821892,   17.903010
 148.233439,   17.896080
 148.644985,   17.889136
 149.056531,   17.882178
 149.468078,   17.875207
 149.879624,   17.865916
 150.291170,   17.855438
 150.702717,   17.844944
 151.114263,   17.834433
 151.525809,   17.823906
 151.937356,   17.812523
 152.348902,   17.798439
 152.760448,   17.784339
 153.171995,   17.770224
 153.583541,   17.756093
 153.995087,   17.741947
 154.406634,   17.725643
 154.818180,   17.707695
 155.229726,   17.689736
 155.641273,   17.671766
 156.052819,   17.653785
 156.464365,   17.635793
 156.875912,   17.616079
 157.287458,   17.595356
 157.699004,   17.574629
 158.110551,   17.553896
 158.522097,   17.533158
 158.933643,   17.512415
 159.345190,   17.490556
 159.756736,   17.467100
 160.168282,   17.443648
 160.579829,   17.420198
 160.991375,   17.396751
 161.402921,   17.373307
 161.814468,   17.349867
 162.226014,   17.324314
 162.637560,   17.298462
 163.049107,   17.272622
 163.460653,   17.246795
 163.872199,   17.220979
 164.283746,   17.195176
 164.695292,   17.169386
 165.106838,   17.141265
 165.518385,   17.113151
 165.929931,   17.085059
 166.341477,   17.056989
 166.753024,   17.028943
 167.164570,   17.000919
 167.576116,   16.972919
 167.987663,   16.943174
 168.399209,   16.912851
 168.810755,   16.882561
 169.222302,   16.852307
 169.633848,   16.822087
 170.045394,   16.791903
 170.456941,   16.761754
 170.868487,   16.731418
 171.280033,   16.698804
 171.691580,   16.666238
 172.103126,   16.633722
 172.514672,   16.601255
 172.926219,   16.568837
 173.337765,   16.536469
 173.749311,   16.504151
 174.160858,   16.471882
 174.572404,   16.437596
 174.983950,   16.403347
 175.395497,   16.369160
 175.807043,   16.335035
 176.218589,   16.300973
 176.630136,   16.266974
 177.041682,   16.233037
