Mach, Rate of Climb
   0.279785,    3.801971
   0.284837,    3.920056
   0.289890,    4.074529
   0.294943,    4.227784
   0.299995,    4.375440
   0.305048,    4.519959
   0.310101,    4.651374
   0.315153,    4.782024
   0.320206,    4.898182
   0.325259,    5.016769
   0.330312,    5.120313
   0.335364,    5.214064
   0.340417,    5.309041
   0.345470,    5.386527
   0.350522,    5.454537
   0.355575,    5.522583
   0.360628,    5.584565
   0.365680,    5.626256
   0.370733,    5.666913
   0.375786,    5.706538
   0.380838,    5.738840
   0.385891,    5.748848
   0.390944,    5.756724
   0.395996,    5.762454
   0.401049,    5.766025
   0.406102,    5.753458
   0.411154,    5.721525
   0.416207,    5.686270
   0.421260,    5.647666
   0.426312,    5.605688
   0.431365,    5.560309
   0.436418,    5.496010
   0.441470,    5.416106
   0.446523,    5.331760
   0.451576,    5.242935
   0.456628,    5.149593
   0.461681,    5.051696
   0.466734,    4.949208
   0.471787,    4.838169
   0.476839,    4.699269
   0.481892,    4.554788
   0.486945,    4.404680
   0.491997,    4.248896
   0.497050,    4.087392
   0.502103,    3.920119
   0.507155,    3.758368
   0.512208,    3.591568
   0.517261,    3.419099
   0.522313,    3.232396
   0.527366,    3.021321
   0.532419,    2.803647
   0.537471,    2.579318
   0.542524,    2.348282
   0.547577,    2.110482
   0.552629,    1.865866
   0.557682,    1.614377
   0.562735,    1.355962
   0.567787,    1.090567
   0.572840,    0.818136
   0.577893,    0.538615
   0.582945,    0.251951
   0.587998,   -0.041913
   0.593051,   -0.354906
   0.598104,   -0.690401
   0.603156,   -1.035672
   0.608209,   -1.392673
   0.613262,   -1.757941
   0.618314,   -2.131535
   0.623367,   -2.513516
   0.628420,   -2.903944
   0.633472,   -3.302880
   0.638525,   -3.710384
   0.643578,   -4.126516
   0.648630,   -4.551338
   0.653683,   -4.984909
   0.658736,   -5.427289
   0.663788,   -5.878540
   0.668841,   -6.338721
   0.673894,   -6.807894
   0.678946,   -7.286117
   0.683999,   -7.773452
   0.689052,   -8.269959
   0.694104,   -8.775699
   0.699157,   -9.290732
   0.704210,   -9.840000
   0.709262,  -10.410512
   0.714315,  -10.991220
   0.719368,  -11.582187
   0.724421,  -12.183478
   0.729473,  -12.795162
   0.734526,  -13.417398
   0.739579,  -14.050630
   0.744631,  -14.688940
   0.749684,  -15.338943
   0.754737,  -16.003427
   0.759789,  -16.684481
   0.764842,  -17.384707
   0.769895,  -18.107268
   0.774947,  -18.855936
   0.780000,  -19.635142
