Mach, Rate of Climb
   0.436825,   -3.012164
   0.440291,   -3.012916
   0.443757,   -2.975942
   0.447224,   -2.933555
   0.450690,   -2.888685
   0.454157,   -2.843593
   0.457623,   -2.799940
   0.461090,   -2.754700
   0.464556,   -2.713289
   0.468022,   -2.673468
   0.471489,   -2.632218
   0.474955,   -2.591312
   0.478422,   -2.558947
   0.481888,   -2.525384
   0.485354,   -2.490615
   0.488821,   -2.454630
   0.492287,   -2.426591
   0.495754,   -2.402062
   0.499220,   -2.376589
   0.502687,   -2.350164
   0.506153,   -2.322743
   0.509619,   -2.294237
   0.513086,   -2.280344
   0.516552,   -2.268466
   0.520019,   -2.255983
   0.523485,   -2.242890
   0.526951,   -2.229183
   0.530418,   -2.214857
   0.533884,   -2.203700
   0.537351,   -2.206246
   0.540817,   -2.208520
   0.544284,   -2.210521
   0.547750,   -2.212247
   0.551216,   -2.213695
   0.554683,   -2.214864
   0.558149,   -2.215750
   0.561616,   -2.224687
   0.565082,   -2.241666
   0.568548,   -2.258671
   0.572015,   -2.275702
   0.575481,   -2.292760
   0.578948,   -2.309843
   0.582414,   -2.326951
   0.585881,   -2.344086
   0.589347,   -2.361245
   0.592813,   -2.386883
   0.596280,   -2.421442
   0.599746,   -2.456336
   0.603213,   -2.491567
   0.606679,   -2.528165
   0.610146,   -2.565173
   0.613612,   -2.602535
   0.617078,   -2.640253
   0.620545,   -2.678329
   0.624011,   -2.716765
   0.627478,   -2.755561
   0.630944,   -2.806888
   0.634410,   -2.863763
   0.637877,   -2.921294
   0.641343,   -2.979485
   0.644810,   -3.038339
   0.648276,   -3.097860
   0.651743,   -3.158052
   0.655209,   -3.218916
   0.658675,   -3.280457
   0.662142,   -3.342678
   0.665608,   -3.405582
   0.669075,   -3.469172
   0.672541,   -3.533452
   0.676007,   -3.606860
   0.679474,   -3.689755
   0.682940,   -3.773618
   0.686407,   -3.858455
   0.689873,   -3.944273
   0.693340,   -4.031089
   0.696806,   -4.118933
   0.700272,   -4.207851
   0.703739,   -4.296615
   0.707205,   -4.385863
   0.710672,   -4.476409
   0.714138,   -4.568373
   0.717604,   -4.661903
   0.721071,   -4.757167
   0.724537,   -4.854365
   0.728004,   -4.953721
   0.731470,   -5.055494
   0.734937,   -5.173048
   0.738403,   -5.297789
   0.741869,   -5.426548
   0.745336,   -5.560150
   0.748802,   -5.698259
   0.752269,   -5.841366
   0.755735,   -5.990010
   0.759201,   -6.144778
   0.762668,   -6.306312
   0.766134,   -6.475307
   0.769601,   -6.652518
   0.773067,   -6.838758
   0.776534,   -7.034907
   0.780000,   -7.241910
