Mach, Altitude
   0.168948,    0.000000
   0.169954,  328.083990
   0.170967,  656.167979
   0.171990,  984.251969
   0.173020, 1312.335958
   0.174059, 1640.419948
   0.175107, 1968.503937
   0.176164, 2296.587927
   0.177229, 2624.671916
   0.178303, 2952.755906
   0.179386, 3280.839895
   0.180478, 3608.923885
   0.181579, 3937.007874
   0.182690, 4265.091864
   0.183810, 4593.175853
   0.184939, 4921.259843
   0.186078, 5249.343832
   0.187227, 5577.427822
   0.188385, 5905.511811
   0.189554, 6233.595801
   0.190732, 6561.679790
   0.191920, 6889.763780
   0.193119, 7217.847769
   0.194328, 7545.931759
   0.195547, 7874.015748
   0.196777, 8202.099738
   0.198018, 8530.183727
   0.199269, 8858.267717
   0.200531, 9186.351706
   0.201805, 9514.435696
   0.203089, 9842.519685
   0.204385, 10170.603675
   0.205692, 10498.687664
   0.207011, 10826.771654
   0.208341, 11154.855643
   0.209683, 11482.939633
   0.211037, 11811.023622
   0.212403, 12139.107612
   0.213781, 12467.191601
   0.215172, 12795.275591
   0.216575, 13123.359580
   0.217990, 13451.443570
   0.219419, 13779.527559
   0.220860, 14107.611549
   0.222315, 14435.695538
   0.223782, 14763.779528
   0.225263, 15091.863517
   0.226758, 15419.947507
   0.228266, 15748.031496
   0.229788, 16076.115486
   0.231324, 16404.199475
   0.232874, 16732.283465
   0.234438, 17060.367454
   0.236017, 17388.451444
   0.237611, 17716.535433
   0.239220, 18044.619423
   0.240843, 18372.703412
   0.242482, 18700.787402
   0.244136, 19028.871391
   0.245805, 19356.955381
   0.247491, 19685.039370
   0.249944, 20013.123360
   0.253159, 20341.207349
   0.255636, 20669.291339
   0.258126, 20997.375328
   0.261373, 21325.459318
   0.263887, 21653.543307
   0.267897, 21981.627297
   0.272652, 22309.711286
   0.276673, 22637.795276
   0.281435, 22965.879265
   0.287667, 23293.963255
   0.293163, 23622.047244
   0.299387, 23950.131234
   0.307062, 24278.215223
   0.313998, 24606.299213
   0.321649, 24934.383202
   0.329286, 25262.467192
   0.337630, 25590.551181
   0.348109, 25918.635171
   0.357126, 26246.719160
   0.370403, 26574.803150
   0.430607, 26902.887139
   0.443214, 26574.803150
   0.449477, 26246.719160
   0.455800, 25918.635171
   0.462184, 25590.551181
   0.465739, 25262.467192
   0.467889, 24934.383202
   0.470799, 24606.299213
   0.473018, 24278.215223
   0.476000, 23950.131234
   0.478287, 23622.047244
   0.480606, 23293.963255
   0.482221, 22965.879265
   0.484602, 22637.795276
   0.484795, 22309.711286
   0.485749, 21981.627297
   0.485984, 21653.543307
   0.486982, 21325.459318
   0.487256, 20997.375328
   0.487548, 20669.291339
   0.488609, 20341.207349
   0.488940, 20013.123360
   0.488535, 19685.039370
   0.488899, 19356.955381
   0.488524, 19028.871391
   0.488922, 18700.787402
   0.488576, 18372.703412
   0.488244, 18044.619423
   0.488688, 17716.535433
   0.488384, 17388.451444
   0.488093, 17060.367454
   0.487815, 16732.283465
   0.487549, 16404.199475
   0.486525, 16076.115486
   0.485511, 15748.031496
   0.485279, 15419.947507
   0.484284, 15091.863517
   0.483298, 14763.779528
   0.482322, 14435.695538
   0.481353, 14107.611549
   0.480394, 13779.527559
   0.479443, 13451.443570
   0.478501, 13123.359580
   0.477567, 12795.275591
   0.476641, 12467.191601
   0.475724, 12139.107612
   0.474814, 11811.023622
   0.473913, 11482.939633
   0.473020, 11154.855643
   0.471340, 10826.771654
   0.470461, 10498.687664
   0.469590, 10170.603675
   0.467928, 9842.519685
   0.466272, 9514.435696
   0.463820, 9186.351706
   0.461370, 8858.267717
   0.459726, 8530.183727
   0.457282, 8202.099738
   0.455646, 7874.015748
   0.454014, 7545.931759
   0.452387, 7217.847769
   0.449956, 6889.763780
   0.448337, 6561.679790
   0.446722, 6233.595801
   0.445112, 5905.511811
   0.443507, 5577.427822
   0.441906, 5249.343832
   0.440309, 4921.259843
   0.438716, 4593.175853
   0.436310, 4265.091864
   0.434725, 3937.007874
   0.432323, 3608.923885
   0.430745, 3280.839895
   0.429171, 2952.755906
   0.426778, 2624.671916
   0.425211, 2296.587927
   0.423648, 1968.503937
   0.421263, 1640.419948
   0.419707, 1312.335958
   0.418155,  984.251969
   0.415777,  656.167979
   0.414231,  328.083990
   0.412690,    0.000000
