Speed(CAS), Altitude
 140.099750,    0.000000
 140.099753,  328.083990
 140.099753,  656.167979
 140.099753,  984.251969
 140.099753, 1312.335958
 140.099753, 1640.419948
 140.099753, 1968.503937
 140.099753, 2296.587927
 140.099753, 2624.671916
 140.099753, 2952.755906
 140.099753, 3280.839895
 140.099753, 3608.923885
 140.099753, 3937.007874
 140.099753, 4265.091864
 140.099753, 4593.175853
 140.099753, 4921.259843
 140.099753, 5249.343832
 140.099753, 5577.427822
 140.099753, 5905.511811
 140.099753, 6233.595801
 140.099753, 6561.679790
 140.099753, 6889.763780
 140.099753, 7217.847769
 140.099753, 7545.931759
 140.099753, 7874.015748
 140.099753, 8202.099738
 140.099753, 8530.183727
 140.099753, 8858.267717
 140.099753, 9186.351706
 140.099753, 9514.435696
 140.099753, 9842.519685
 140.099753, 10170.603675
 140.099753, 10498.687664
 140.099753, 10826.771654
 140.099753, 11154.855643
 140.099753, 11482.939633
 140.099753, 11811.023622
 140.099753, 12139.107612
 140.099753, 12467.191601
 140.099753, 12795.275591
 140.099753, 13123.359580
 140.099753, 13451.443570
 140.099753, 13779.527559
 140.099753, 14107.611549
 140.099753, 14435.695538
 140.099753, 14763.779528
 140.099753, 15091.863517
 140.099753, 15419.947507
 140.099753, 15748.031496
 140.099753, 16076.115486
 140.099753, 16404.199475
 140.099753, 16732.283465
 140.099753, 17060.367454
 140.099753, 17388.451444
 140.099753, 17716.535433
 140.099753, 18044.619423
 140.099753, 18372.703412
 140.099753, 18700.787402
 140.099753, 19028.871391
 140.099753, 19356.955381
 140.099753, 19685.039370
 140.099753, 20013.123360
 140.099753, 20341.207349
 140.099753, 20669.291339
 140.099753, 20997.375328
 140.099753, 21325.459318
 140.099753, 21653.543307
 140.099753, 21981.627297
 140.099753, 22309.711286
 140.668681, 22637.795276
 140.944240, 22965.879265
 141.492456, 23293.963255
 142.028942, 23622.047244
 142.553774, 23950.131234
 143.067032, 24278.215223
 143.835640, 24606.299213
 144.323087, 24934.383202
 144.799202, 25262.467192
 145.522278, 25590.551181
