Speed(TAS), Altitude
 381.194933, 41994.750656
 380.496191, 41666.666667
 379.505511, 41338.582677
 378.841658, 41010.498688
 377.881423, 40682.414698
 376.935183, 40354.330709
 375.684156, 40026.246719
 374.763532, 39698.162730
 373.856547, 39370.078740
 372.638475, 39041.994751
 371.756453, 38713.910761
 370.559229, 38385.826772
 369.371336, 38057.742782
 368.192702, 37729.658793
 367.023253, 37401.574803
 365.862920, 37073.490814
 364.711631, 36745.406824
 363.229510, 36417.322835
 362.197527, 36089.238845
 361.268136, 35761.154856
 360.688446, 35433.070866
 359.767938, 35104.986877
 359.201589, 34776.902887
 358.289685, 34448.818898
 357.380852, 34120.734908
 356.475038, 33792.650919
 355.932157, 33464.566929
 355.034441, 33136.482940
 354.139578, 32808.398950
 353.247518, 32480.314961
 352.358212, 32152.230971
 351.471613, 31824.146982
 350.587673, 31496.062992
 349.331153, 31167.979003
 348.450270, 30839.895013
 347.571921, 30511.811024
 346.696062, 30183.727034
 346.206260, 29855.643045
 346.880065, 29527.559055
 347.184966, 29199.475066
 347.504428, 28871.391076
 347.838302, 28543.307087
 348.186445, 28215.223097
 348.548715, 27887.139108
 348.527088, 27559.055118
 348.915199, 27230.971129
 348.915175, 26902.887139
 349.328625, 26574.803150
 349.349755, 26246.719160
 349.380322, 25918.635171
 349.420230, 25590.551181
 349.469383, 25262.467192
 349.941204, 24934.383202
 349.595046, 24606.299213
 349.671372, 24278.215223
 349.756573, 23950.131234
 349.850560, 23622.047244
 349.530294, 23293.963255
 349.639733, 22965.879265
 349.757708, 22637.795276
 349.455641, 22309.711286
 349.588606, 21981.627297
 349.297727, 21653.543307
 349.445391, 21325.459318
 349.165450, 20997.375328
 348.889990, 20669.291339
 349.058282, 20341.207349
 348.793407, 20013.123360
 348.532855, 19685.039370
 348.276576, 19356.955381
 347.578164, 19028.871391
 347.328551, 18700.787402
 347.083078, 18372.703412
 346.841698, 18044.619423
 346.151107, 17716.535433
 345.916073, 17388.451444
 345.685006, 17060.367454
 344.999515, 16732.283465
 344.774569, 16404.199475
 344.553468, 16076.115486
 343.872806, 15748.031496
 343.657610, 15419.947507
 343.446141, 15091.863517
 342.770051, 14763.779528
 342.564280, 14435.695538
 341.890556, 14107.611549
 341.217171, 13779.527559
 341.018901, 13451.443570
 340.347745, 13123.359580
 339.676870, 12795.275591
 339.485843, 12467.191601
 338.817066, 12139.107612
 338.631254, 11811.023622
 337.964484, 11482.939633
 337.297903, 11154.855643
 337.118919, 10826.771654
 336.454222, 10498.687664
 335.789665, 10170.603675
 335.617275, 9842.519685
 334.954482, 9514.435696
 334.291781, 9186.351706
 333.629157, 8858.267717
 332.966598, 8530.183727
 332.304091, 8202.099738
 331.641621, 7874.015748
 330.979178, 7545.931759
 330.820826, 7217.847769
 330.159872, 6889.763780
 329.498901, 6561.679790
 328.837899, 6233.595801
 328.176855, 5905.511811
 328.027158, 5577.427822
 327.367441, 5249.343832
 326.707642, 4921.259843
 326.047749, 4593.175853
 325.387751, 4265.091864
 324.209063, 3937.007874
 323.547405, 3608.923885
 322.885614, 3280.839895
 322.223680, 2952.755906
 321.561593, 2624.671916
 320.899343, 2296.587927
 319.709923, 1968.503937
 319.045930, 1640.419948
 318.381749, 1312.335958
 317.717370,  984.251969
 317.052782,  656.167979
 316.387977,  328.083990
 315.722945,    0.000000
