Speed, Power
  71.256185, 2603476.803223
  72.598814, 2564199.211291
  73.941442, 2555997.169248
  75.284070, 2559687.487386
  76.626698, 2566901.927838
  77.969326, 2580173.713109
  79.311955, 2595973.539368
  80.654583, 2615417.915447
  81.997211, 2636444.247439
  83.339839, 2661458.978286
  84.682467, 2685885.126909
  86.025096, 2715587.624929
  87.367724, 2744629.816145
  88.710352, 2776118.000745
  90.052980, 2810550.940915
  91.395608, 2844599.393195
  92.738237, 2881708.798687
  94.080865, 2921446.085358
  95.423493, 2961063.348660
  96.766121, 3002205.719250
  98.108749, 3050448.617312
  99.451377, 3098938.273914
 100.794006, 3147678.123417
 102.136634, 3199592.891078
 103.479262, 3259782.632956
 104.821890, 3320666.853090
 106.164518, 3382254.707434
 107.507147, 3444555.351942
 108.849775, 3513491.629454
 110.192403, 3586930.225844
 111.535031, 3661467.917393
 112.877659, 3737118.298368
 114.220288, 3813894.963033
 115.562916, 3891823.570726
 116.905544, 3982354.928052
 118.248172, 4074456.206437
 119.590800, 4168145.692693
 120.933429, 4263441.673631
 122.276057, 4360362.436062
 123.618685, 4458926.266796
 124.961313, 4559151.452646
 126.303941, 4671594.926562
 127.646570, 4786313.043539
 128.989198, 4903100.944440
 130.331826, 5021980.683457
 131.674454, 5142974.314781
 133.017082, 5266103.892605
 134.359711, 5391391.471120
 135.702339, 5518859.104520
 137.044967, 5648528.846997
 138.387595, 5790042.900228
 139.730223, 5935517.737818
 141.072851, 6083590.312726
 142.415480, 6234285.882507
 143.758108, 6387629.704717
 145.100736, 6543647.036913
 146.443364, 6702363.136649
 147.785992, 6863803.261482
 149.128621, 7027992.668967
 150.471249, 7194956.616661
 151.813877, 7364720.362120
 153.156505, 7537309.162899
 154.499133, 7717222.664150
 155.841762, 7907031.795622
 157.184390, 8100042.283873
 158.527018, 8296282.003168
 159.869646, 8495778.827773
 161.212274, 8698560.631953
 162.554903, 8904655.289971
 163.897531, 9114090.676093
 165.240159, 9326894.664585
 166.582787, 9543095.129710
 167.925415, 9762719.945734
 169.268044, 9985796.986922
 170.610672, 10212354.127539
 171.953300, 10442419.241849
 173.295928, 10676020.204117
 174.638556, 10913184.888609
 175.981185, 11153941.169589
 177.323813, 11398316.921322
 178.666441, 11646340.018073
 180.009069, 11905269.317724
 181.351697, 12170306.877016
 182.694325, 12439290.966023
 184.036954, 12712251.069484
 185.379582, 12989216.672140
 186.722210, 13270217.258729
 188.064838, 13555282.313992
 189.407466, 13844441.322669
 190.750095, 14137723.769498
 192.092723, 14435159.139220
 193.435351, 14736776.916574
 194.777979, 15042606.586300
 196.120607, 15352677.633138
 197.463236, 15667019.541827
 198.805864, 15985661.797107
 200.148492, 16308633.883718
 201.491120, 16635965.286399
 202.833748, 16967685.489890
 204.176377, 17303823.978931
