Speed, Power
 106.388908, 3945837.856870
 107.191291, 3961116.331536
 107.993673, 3976153.725349
 108.796055, 3990950.038307
 109.598437, 4005849.988142
 110.400820, 4020636.154480
 111.203202, 4035188.298859
 112.005584, 4049506.421280
 112.807966, 4063590.521741
 113.610349, 4077584.899138
 114.412731, 4091498.836026
 115.215113, 4105183.052912
 116.017495, 4118637.549795
 116.819878, 4131862.326675
 117.622260, 4144883.630377
 118.424642, 4157759.543709
 119.227024, 4170407.281016
 120.029407, 4182826.842300
 120.831789, 4195018.227559
 121.634171, 4206981.436794
 122.436553, 4218627.871262
 123.238936, 4230043.956095
 124.041318, 4241230.654490
 124.843700, 4252187.966445
 125.646082, 4262915.891960
 126.448465, 4273239.364673
 127.250847, 4283268.903229
 128.053229, 4293065.958261
 128.855611, 4302630.529769
 129.657994, 4311962.617752
 130.460376, 4320949.627257
 131.262758, 4329584.166667
 132.065140, 4337983.305895
 132.867523, 4346147.044942
 133.669905, 4354075.383807
 134.472287, 4361721.079266
 135.274669, 4368978.951492
 136.077052, 4375998.992062
 136.879434, 4382781.200976
 137.681816, 4389325.578234
 138.484198, 4395632.123836
 139.286581, 4401538.116324
 140.088963, 4407202.389769
 140.891345, 4412626.882740
 141.693727, 4417811.595236
 142.496110, 4422756.527258
 143.298492, 4427367.622002
 144.100874, 4431704.255550
 144.903256, 4435799.643485
 145.705639, 4439653.785807
 146.508021, 4443266.682516
 147.310403, 4446595.475808
 148.112785, 4449637.263406
 148.915168, 4452436.823388
 149.717550, 4454994.155754
 150.519932, 4457309.260504
 151.322314, 4459371.276465
 152.124697, 4461155.866455
 152.927079, 4462697.731516
 153.729461, 4463996.871649
 154.531843, 4465053.286853
 155.334226, 4465866.977128
 156.136608, 4466436.664308
 156.938990, 4466763.596370
 157.741372, 4466847.789872
 158.543755, 4466689.244816
 159.346137, 4466287.961201
 160.148519, 4465677.559963
 160.950901, 4464836.831717
 161.753284, 4463753.832881
 162.555666, 4462428.563454
 163.358048, 4460861.023438
 164.160430, 4459097.648179
 164.962813, 4457141.696613
 165.765195, 4454944.428677
 166.567577, 4452505.844373
 167.369959, 4449825.943699
 168.172342, 4446939.526707
 168.974724, 4443925.103508
 169.777106, 4440670.800281
 170.579488, 4437176.617026
 171.381871, 4433442.553743
 172.184253, 4429468.610431
 172.986635, 4425454.584371
 173.789017, 4421205.398654
 174.591400, 4416718.253420
 175.393782, 4411993.148671
 176.196164, 4407030.084405
 176.998546, 4402020.001887
 177.800929, 4396842.586839
 178.603311, 4391429.614935
 179.405693, 4385781.086176
 180.208075, 4379897.000560
 181.010458, 4373932.345085
 181.812840, 4367898.448577
 182.615222, 4361631.883563
 183.417604, 4355132.650043
 184.219987, 4348400.748017
 185.022369, 4341525.813220
 185.824751, 4334711.516173
