Ground Roll Distance, Horizontal Forces
 342.412694, -33307.901896
 350.625849, -33186.325691
 407.598816, -32359.018720
 418.868028, -32198.665739
 430.095961, -32039.968461
 441.282832, -31882.907273
 452.428858, -31727.462842
 454.746301, -31695.273713
 454.788675, -31694.685552
 454.816897, -31694.293840
 454.825170, -38407.896588
 454.832773, -38409.534185
 454.908806, -38425.912533
 455.669018, -38589.934567
 463.259236, -40254.250139
 507.196242, -50924.146814
 550.712801, -63529.834708
 591.731466, -77726.435859
 603.808237, -82413.086688
 616.579139, -87634.905944
 651.866253, -103782.227085
 685.694542, -122084.240237
 716.876647, -142022.592910
 745.383185, -163491.308298
 771.267157, -186365.333733
 794.610009, -210477.831305
 815.515394, -235623.332311
 834.103406, -261563.361145
 850.504030, -288032.304772
 853.973843, -294152.651915
 856.171137, -298134.519777
 857.375839, -300343.469092
 858.533997, -302417.200936
 869.613013, -323448.757307
 873.356736, -331098.748754
 875.674542, -335990.148170
 876.516614, -337791.897886
 877.422374, -339726.606528
 886.014040, -359141.761074
 889.691001, -368118.881263
 894.418289, -380369.332022
 894.935674, -381764.343599
 895.310886, -382737.474767
 895.646352, -383597.203802
 898.883049, -392118.342348
 906.679831, -414719.424045
 912.849060, -435831.304923
 913.548974, -438528.436325
 913.854065, -439731.922849
 913.980686, -440237.715588
 914.181524, -441130.449152
 915.996756, -449764.950049
 919.031084, -469228.204577
 919.346416, -472578.782793
 919.498588, -474672.687951
 919.598393, -476503.967027
 919.657214, -478139.852514
 919.681742, -479597.815826
 919.683263, -479953.027902
 919.683351, -480038.390445
 919.683354, -480064.009577
