Ground Roll Distance, Horizontal Forces
   0.000000, 45140.281265
   0.000000, 44902.136568
   0.000000, 43275.133258
   0.000000, 42958.429015
   0.000000, 42644.547527
   0.000000, 42333.457099
   0.000000, 42025.126475
   0.000000, 41961.222331
   0.000000, 41960.054495
   0.000000, 41959.276716
   0.000000, 41959.045698
   0.000000, 41958.809488
   0.000000, 41956.447091
   0.000000, 41932.793039
   0.000000, 41693.221559
   0.000000, 40176.263183
   0.000000, 38425.159365
   0.000000, 36504.264063
   0.000000, 35881.420902
   0.000000, 35191.483079
   0.000000, 33101.287938
   0.000000, 30808.579889
   0.000000, 28399.300834
   0.000000, 25903.806045
   0.000000, 23353.078629
   0.000000, 20780.679954
   0.000000, 18221.571276
   0.000000, 15710.886794
   0.000000, 13282.943350
   0.000000, 12740.805062
   0.000000, 12391.997454
   0.000000, 12198.911047
   0.000000, 12012.064206
   0.000000, 10162.699115
   0.000000, 9511.086839
   0.000000, 9100.510833
   0.000000, 8949.958434
   0.000000, 8787.172296
   0.000000, 7197.424283
   0.000000, 6490.463751
   0.000000, 5556.341635
   0.000000, 5452.308574
   0.000000, 5376.637664
   0.000000, 5308.829543
   0.000000, 4647.028097
   0.000000, 2993.028878
   0.000000, 1617.226369
   0.000000, 1456.894553
   0.000000, 1386.711633
   0.000000, 1357.530588
   0.000000, 1311.175692
   0.000000,  888.010090
   0.000000,  160.906534
   0.000000,   83.460852
   0.000000,   45.885749
   0.000000,   21.147804
   0.000000,    6.520059
   0.000000,    0.403282
   0.000000,    0.023166
   0.000000,    0.001239
   0.000000,    0.000633
