Time, Acceleration
   0.000000,    3.042956
   0.500000,    3.026159
   1.000000,    3.009293
   1.500000,    2.992034
   2.000000,    2.974663
   2.500000,    2.956922
   3.000000,    2.939075
   3.500000,    2.920882
   4.000000,    2.902590
   4.500000,    2.883975
   5.000000,    2.865267
   5.500000,    2.843533
   6.000000,    2.820935
   6.500000,    2.795754
   7.000000,    2.769836
   7.500000,    2.743491
   8.000000,    2.717024
   8.500000,    2.690517
   9.000000,    2.663998
   9.500000,    2.637465
  10.000000,    2.610927
  10.500000,    2.584400
  11.000000,    2.557876
  11.500000,    2.530680
  12.000000,    2.503292
  12.500000,    2.469930
  13.000000,    2.434862
  13.500000,    2.400612
  14.000000,    2.366595
  14.500000,    2.332994
  15.000000,    2.299512
  15.500000,    2.266460
  16.000000,    2.233532
  16.500000,    2.201049
  17.000000,    2.168693
  17.500000,    2.136794
  18.000000,    2.105027
  18.500000,    2.073728
  19.000000,    2.042562
  19.500000,    2.012076
  20.000000,    1.981784
  20.500000,    1.952102
  21.000000,    1.922594
  21.500000,    1.893524
  22.000000,    1.864578
  22.224789,    1.851643
  22.724789,    1.823347
  23.224789,    1.791696
  23.724789,    1.748644
  24.224789,    1.702446
  24.724789,    1.645556
  25.224789,    1.587005
  25.724789,    1.522810
  26.111100,    1.473212
  26.611100,    0.804740
  26.707482,    0.675883
  27.207482,    0.271780
  27.707482,   -0.037095
  28.196666,   -0.327506
  28.493379,   -0.000155
  28.993379,    0.002936
  29.493379,   -0.000055
  29.993379,   -0.005206
  30.493379,   -0.002050
  30.993379,    0.000152
  31.493379,    0.000082
  31.759212,    0.000045
  32.259212,    0.000110
  32.759212,   -0.000011
  33.259212,    0.000020
  33.759212,    0.000111
  34.259212,    0.000238
  34.759212,    0.001905
  35.259212,    0.004181
  35.759212,    0.004009
  36.259212,    0.002868
  36.759212,    0.001520
  37.259212,    0.000135
  37.759212,    0.000138
  38.259212,    0.000198
  38.759212,    0.000181
  39.259212,    0.000161
  39.759212,    0.000991
  40.259212,    0.001856
  40.493379,   -0.000399
  40.993379,   -0.000172
  41.493379,    0.000678
  41.993379,    0.001938
  42.493379,    0.001786
  42.993379,    0.000705
  43.493379,    0.000248
  43.993379,    0.000202
  44.493379,    0.000710
  44.993379,    0.001583
  45.493379,    0.001252
  45.993379,    0.000128
  46.493379,   -0.000115
  46.993379,   -0.000102
  47.493379,    0.000026
  47.993379,    0.000188
  48.493379,    0.000202
  48.993379,    0.000174
  49.493379,    0.000856
  49.993379,    0.001745
  50.493379,    0.001092
  50.993379,   -0.000007
  51.493379,   -0.000035
  51.993379,   -0.000002
  52.493379,    0.000171
  52.993379,    0.000351
  53.493379,    0.000351
  53.993379,    0.000340
  54.493379,   -0.005289
