Time, Forces
 123.639252, 4624.315181
 123.640918, 4624.487308
 123.642585, 4624.659435
 123.644252, 4624.831562
 123.645918, 4625.003689
 123.647585, 4625.175816
 123.649252, 4625.347943
 123.650918, 4625.520070
 123.652585, 4625.454183
 123.654252, 4625.342369
 123.655918, 4625.230556
 123.657585, 4625.118742
 123.659252, 4625.006928
 123.660918, 4624.895114
 123.662585, 4624.783300
 123.664252, 4624.671486
 123.665918, 4624.559672
 123.667585, 4624.447858
 123.669252, 4624.568162
 123.670918, 4624.733256
 123.672585, 4624.898350
 123.674252, 4625.063444
 123.675918, 4625.228538
 123.677585, 4625.393632
 123.679252, 4625.558726
 123.680918, 4625.723819
 123.682585, 4625.888913
 123.684252, 4626.054007
 123.685918, 4625.973900
 123.687585, 4625.846479
 123.689252, 4625.719058
 123.690918, 4625.591637
 123.692585, 4625.464216
 123.694252, 4625.336795
 123.695918, 4625.209374
 123.697585, 4625.081953
 123.699252, 4624.954532
 123.700918, 4624.827110
 123.702585, 4624.929848
 123.704252, 4625.076998
 123.705918, 4625.224147
 123.707585, 4625.371297
 123.709252, 4625.518446
 123.710918, 4625.665596
 123.712585, 4625.812746
 123.714252, 4625.959895
 123.715918, 4626.107045
 123.717585, 4626.254194
 123.719252, 4625.935373
 123.720918, 4625.526637
 123.722585, 4625.117901
 123.724252, 4624.709165
 123.725918, 4624.300428
 123.727585, 4623.891692
 123.729252, 4623.482956
 123.730918, 4623.074220
 123.732585, 4622.665484
 123.734252, 4622.256748
 123.735918, 4622.319106
 123.737585, 4622.472368
 123.739252, 4622.625629
 123.740918, 4622.778890
 123.742585, 4622.932152
 123.744252, 4623.085413
 123.745918, 4623.238675
 123.747585, 4623.391936
 123.749252, 4623.545197
 123.750918, 4623.698459
 123.752585, 4623.845993
 123.754252, 4623.992421
 123.755918, 4624.138850
 123.757585, 4624.285278
 123.759252, 4624.431707
 123.760918, 4624.578135
 123.762585, 4624.724564
 123.764252, 4624.870992
 123.765918, 4625.017421
 123.767585, 4625.163849
 123.769252, 4624.844862
 123.770918, 4624.436068
 123.772585, 4624.027274
 123.774252, 4623.618479
 123.775918, 4623.209685
 123.777585, 4622.800890
 123.779252, 4622.392096
 123.780918, 4621.983301
 123.782585, 4621.574507
 123.784252, 4621.165713
 123.785918, 4621.229407
 123.787585, 4621.384274
 123.789252, 4621.539141
 123.790918, 4621.694007
 123.792585, 4621.848874
 123.794252, 4622.003741
 123.795918, 4622.158607
 123.797585, 4622.313474
 123.799252, 4622.468341
 123.800918, 4622.623208
 123.802585, 4622.773167
 123.804252, 4622.922180
 123.805918, 4623.071192
 123.807585, 4623.220205
 123.809252, 4623.369218
 123.810918, 4623.518230
 123.812585, 4623.667243
 123.814252, 4623.816256
 123.815918, 4623.965268
 123.817585, 4624.114281
 123.819252, 4623.798094
 123.820918, 4623.392141
 123.822585, 4622.986189
 123.824252, 4622.580236
 123.825918, 4622.174283
 123.827585, 4621.768331
 123.829252, 4621.362378
 123.830918, 4620.956426
 123.832585, 4620.550473
 123.834252, 4620.144520
 123.835918, 4620.211961
 123.837585, 4620.370749
 123.839252, 4620.529537
 123.840918, 4620.688325
 123.842585, 4620.847113
 123.844252, 4621.005901
 123.845918, 4621.164689
 123.847585, 4621.323477
 123.849252, 4621.482264
 123.850918, 4621.641052
 123.852585, 4621.795174
 123.854252, 4621.948395
 123.855918, 4622.101616
 123.857585, 4622.254838
 123.859252, 4622.408059
 123.860918, 4622.561280
 123.862585, 4622.714501
 123.864252, 4622.867722
 123.865918, 4623.020944
 123.867585, 4623.174165
 123.869252, 4622.861738
 123.870918, 4622.459458
 123.872585, 4622.057179
 123.874252, 4621.654899
 123.875918, 4621.252620
 123.877585, 4620.850340
 123.879252, 4620.448061
 123.880918, 4620.045781
 123.882585, 4619.643502
 123.884252, 4619.241223
 123.885918, 4619.312615
 123.887585, 4619.475408
 123.889252, 4619.638202
 123.890918, 4619.800995
 123.892585, 4619.963788
 123.894252, 4620.126581
 123.895918, 4620.289374
 123.897585, 4620.452168
 123.899252, 4620.614961
 123.900918, 4620.777754
 123.902585, 4620.935492
 123.904252, 4621.092254
 123.905918, 4621.249017
 123.907585, 4621.405779
 123.909252, 4621.562542
 123.910918, 4621.719304
 123.912585, 4621.876067
 123.914252, 4622.032829
 123.915918, 4622.189592
 123.917585, 4622.346354
 123.919252, 4622.036428
 123.920918, 4621.636448
 123.922585, 4621.236468
 123.924252, 4620.836488
 123.925918, 4620.436508
 123.927585, 4620.036528
 123.929252, 4619.636549
 123.930918, 4619.236569
 123.932585, 4618.836589
 123.934252, 4618.436609
 123.935918, 4618.510136
 123.937585, 4618.675031
 123.939252, 4618.839926
 123.940918, 4619.004821
 123.942585, 4619.169716
 123.944252, 4619.334612
 123.945918, 4619.499507
 123.947585, 4619.664402
 123.949252, 4619.829297
 123.950918, 4619.994192
 123.952585, 4620.153291
 123.954252, 4620.311271
 123.955918, 4620.469251
 123.957585, 4620.627231
 123.959252, 4620.785211
 123.960918, 4620.943191
 123.962585, 4621.101171
 123.964252, 4621.259151
 123.965918, 4621.417131
 123.967585, 4621.575111
 123.969252, 4621.265153
 123.970918, 4620.864902
 123.972585, 4620.464651
 123.974252, 4620.064399
 123.975918, 4619.664148
 123.977585, 4619.263897
 123.979252, 4618.863646
 123.980918, 4618.463394
 123.982585, 4618.063143
 123.984252, 4617.662892
 123.985918, 4617.735900
 123.987585, 4617.900228
 123.989252, 4618.064557
 123.990918, 4618.228885
 123.992585, 4618.393214
 123.994252, 4618.557542
 123.995918, 4618.721871
 123.997585, 4618.886199
 123.999252, 4619.050528
 124.000918, 4619.214857
 124.002585, 4619.372715
 124.004252, 4619.529325
 124.005918, 4619.685935
 124.007585, 4619.842545
 124.009252, 4619.999155
 124.010918, 4620.155764
 124.012585, 4620.312374
 124.014252, 4620.468984
 124.015918, 4620.625594
 124.017585, 4620.782204
 124.019252, 4620.487357
 124.020918, 4620.105396
 124.022585, 4619.723434
 124.024252, 4619.341473
 124.025918, 4618.959512
 124.027585, 4618.577551
 124.029252, 4618.195590
 124.030918, 4617.813628
 124.032585, 4617.431667
 124.034252, 4617.049706
 124.035918, 4617.137971
 124.037585, 4617.316972
 124.039252, 4617.495973
 124.040918, 4617.674974
 124.042585, 4617.853974
 124.044252, 4618.032975
 124.045918, 4618.211976
 124.047585, 4618.390977
 124.049252, 4618.569978
 124.050918, 4618.748978
 124.052585, 4618.685229
 124.054252, 4618.574637
 124.055918, 4618.464046
 124.057585, 4618.353455
 124.059252, 4618.242863
 124.060918, 4618.132272
 124.062585, 4618.021681
 124.064252, 4617.911089
 124.065918, 4617.800498
 124.067585, 4617.689907
 124.069252, 4617.810537
 124.070918, 4617.975785
 124.072585, 4618.141032
 124.074252, 4618.306279
 124.075918, 4618.471527
 124.077585, 4618.636774
 124.079252, 4618.802022
 124.080918, 4618.967269
 124.082585, 4619.132516
 124.084252, 4619.297764
 124.085918, 4618.993674
 124.087585, 4618.599019
 124.089252, 4618.204365
 124.090918, 4617.809711
 124.092585, 4617.415056
 124.094252, 4617.020402
 124.095918, 4616.625748
 124.097585, 4616.231093
 124.099252, 4615.836439
 124.100918, 4615.441785
 124.102585, 4615.521036
 124.104252, 4615.691733
 124.105918, 4615.862430
 124.107585, 4616.033127
 124.109252, 4616.203824
 124.110918, 4616.374521
 124.112585, 4616.545218
 124.114252, 4616.715915
 124.115918, 4616.886612
 124.117585, 4617.057309
 124.119252, 4616.986949
 124.120918, 4616.870075
 124.122585, 4616.753202
 124.124252, 4616.636328
 124.125918, 4616.519454
 124.127585, 4616.402580
 124.129252, 4616.285706
 124.130918, 4616.168832
 124.132585, 4616.051958
 124.134252, 4615.935084
 124.135918, 4616.052034
 124.137585, 4616.214102
 124.139252, 4616.376171
 124.140918, 4616.538239
 124.142585, 4616.700308
 124.144252, 4616.862376
 124.145918, 4617.024444
 124.147585, 4617.186513
 124.149252, 4617.348581
 124.150918, 4617.510650
 124.152585, 4617.424902
 124.154252, 4617.291336
 124.155918, 4617.157770
 124.157585, 4617.024203
 124.159252, 4616.890637
 124.160918, 4616.757070
 124.162585, 4616.623504
 124.164252, 4616.489938
 124.165918, 4616.356371
 124.167585, 4616.222805
 124.169252, 4616.321587
 124.170918, 4616.465203
 124.172585, 4616.608819
 124.174252, 4616.752435
 124.175918, 4616.896051
 124.177585, 4617.039667
 124.179252, 4617.183283
 124.180918, 4617.326899
 124.182585, 4617.470516
 124.184252, 4617.614132
 124.185918, 4617.287493
 124.187585, 4616.870114
 124.189252, 4616.452734
 124.190918, 4616.035355
 124.192585, 4615.617976
 124.194252, 4615.200596
 124.195918, 4614.783217
 124.197585, 4614.365837
 124.199252, 4613.948458
 124.200918, 4613.531078
 124.202585, 4613.589736
 124.204252, 4613.740251
 124.205918, 4613.890766
 124.207585, 4614.041281
 124.209252, 4614.191796
 124.210918, 4614.342310
 124.212585, 4614.492825
 124.214252, 4614.643340
 124.215918, 4614.793855
 124.217585, 4614.944370
 124.219252, 4615.089728
 124.220918, 4615.234092
 124.222585, 4615.378455
 124.224252, 4615.522819
 124.225918, 4615.667182
 124.227585, 4615.811545
 124.229252, 4615.955909
 124.230918, 4616.100272
 124.232585, 4616.244636
 124.234252, 4616.388999
 124.235918, 4616.064229
 124.237585, 4615.648934
 124.239252, 4615.233639
 124.240918, 4614.818344
 124.242585, 4614.403050
 124.244252, 4613.987755
 124.245918, 4613.572460
 124.247585, 4613.157165
 124.249252, 4612.741870
 124.250918, 4612.326575
 124.252585, 4612.389110
 124.254252, 4612.543847
 124.255918, 4612.698585
 124.257585, 4612.853322
 124.259252, 4613.008060
 124.260918, 4613.162797
 124.262585, 4613.317534
 124.264252, 4613.472272
 124.265918, 4613.627009
 124.267585, 4613.781747
 124.269252, 4613.932411
 124.270918, 4614.082289
 124.272585, 4614.232167
 124.274252, 4614.382045
 124.275918, 4614.531923
 124.277585, 4614.681801
 124.279252, 4614.831679
 124.280918, 4614.981557
 124.282585, 4615.131435
 124.284252, 4615.281314
 124.285918, 4615.182759
 124.287585, 4615.036266
 124.289252, 4614.889773
 124.290918, 4614.743280
 124.292585, 4614.596787
 124.294252, 4614.450294
 124.295918, 4614.303801
 124.297585, 4614.157309
 124.299252, 4614.010816
 124.300918, 4613.864323
 124.302585, 4613.951422
 124.304252, 4614.083596
 124.305918, 4614.215770
 124.307585, 4614.347944
 124.309252, 4614.480118
 124.310918, 4614.612292
 124.312585, 4614.744466
 124.314252, 4614.876640
 124.315918, 4615.008814
 124.317585, 4615.140988
 124.319252, 4614.802968
 124.320918, 4614.374219
 124.322585, 4613.945469
 124.324252, 4613.516720
 124.325918, 4613.087970
 124.327585, 4612.659221
 124.329252, 4612.230471
 124.330918, 4611.801722
 124.332585, 4611.372972
 124.334252, 4610.944223
 124.335918, 4610.994403
 124.337585, 4611.136999
 124.339252, 4611.279594
 124.340918, 4611.422190
 124.342585, 4611.564785
 124.344252, 4611.707381
 124.345918, 4611.849976
 124.347585, 4611.992572
 124.349252, 4612.135167
 124.350918, 4612.277763
 124.352585, 4612.417251
 124.354252, 4612.556139
 124.355918, 4612.695027
 124.357585, 4612.833916
 124.359252, 4612.972804
 124.360918, 4613.111692
 124.362585, 4613.250581
 124.364252, 4613.389469
 124.365918, 4613.528357
 124.367585, 4613.667245
 124.369252, 4613.579468
 124.370918, 4613.447953
 124.372585, 4613.316438
 124.374252, 4613.184924
 124.375918, 4613.053409
 124.377585, 4612.921894
 124.379252, 4612.790379
 124.380918, 4612.658864
 124.382585, 4612.527349
 124.384252, 4612.395834
 124.385918, 4612.495466
 124.387585, 4612.639700
 124.389252, 4612.783934
 124.390918, 4612.928169
 124.392585, 4613.072403
 124.394252, 4613.216637
 124.395918, 4613.360872
 124.397585, 4613.505106
 124.399252, 4613.649340
 124.400918, 4613.793575
 124.402585, 4613.466143
 124.404252, 4613.047697
 124.405918, 4612.629251
 124.407585, 4612.210805
 124.409252, 4611.792359
 124.410918, 4611.373914
 124.412585, 4610.955468
 124.414252, 4610.537022
 124.415918, 4610.118576
 124.417585, 4609.700130
 124.419252, 4609.760072
 124.420918, 4609.912324
 124.422585, 4610.064576
 124.424252, 4610.216828
 124.425918, 4610.369080
 124.427585, 4610.521332
 124.429252, 4610.673584
 124.430918, 4610.825836
 124.432585, 4610.978088
 124.434252, 4611.130340
 124.435918, 4611.277770
 124.437585, 4611.424268
 124.439252, 4611.570767
 124.440918, 4611.717266
 124.442585, 4611.863764
 124.444252, 4612.010263
 124.445918, 4612.156761
 124.447585, 4612.303260
 124.449252, 4612.449759
 124.450918, 4612.596257
 124.452585, 4612.271961
 124.454252, 4611.856820
 124.455918, 4611.441679
 124.457585, 4611.026538
 124.459252, 4610.611396
 124.460918, 4610.196255
 124.462585, 4609.781114
 124.464252, 4609.365973
 124.465918, 4608.950831
 124.467585, 4608.535690
 124.469252, 4608.600443
 124.470918, 4608.757796
 124.472585, 4608.915150
 124.474252, 4609.072504
 124.475918, 4609.229857
 124.477585, 4609.387211
 124.479252, 4609.544564
 124.480918, 4609.701918
 124.482585, 4609.859272
 124.484252, 4610.016625
 124.485918, 4610.169913
 124.487585, 4610.322417
 124.489252, 4610.474920
 124.490918, 4610.627424
 124.492585, 4610.779927
 124.494252, 4610.932431
 124.495918, 4611.084934
 124.497585, 4611.237438
 124.499252, 4611.389941
 124.500918, 4611.542445
 124.502585, 4611.445425
 124.504252, 4611.300257
 124.505918, 4611.155089
 124.507585, 4611.009921
 124.509252, 4610.864753
 124.510918, 4610.719585
 124.512585, 4610.574417
 124.514252, 4610.429249
 124.515918, 4610.284081
 124.517585, 4610.138913
 124.519252, 4610.228097
 124.520918, 4610.362503
 124.522585, 4610.496909
 124.524252, 4610.631314
 124.525918, 4610.765720
 124.527585, 4610.900126
 124.529252, 4611.034531
 124.530918, 4611.168937
 124.532585, 4611.303343
 124.534252, 4611.437748
 124.535918, 4611.099756
 124.537585, 4610.670610
 124.539252, 4610.241463
 124.540918, 4609.812317
 124.542585, 4609.383170
 124.544252, 4608.954024
 124.545918, 4608.524877
 124.547585, 4608.095731
 124.549252, 4607.666584
 124.550918, 4607.237438
 124.552585, 4607.288826
 124.554252, 4607.432939
 124.555918, 4607.577051
 124.557585, 4607.721164
 124.559252, 4607.865277
 124.560918, 4608.009390
 124.562585, 4608.153503
 124.564252, 4608.297616
 124.565918, 4608.441728
 124.567585, 4608.585841
 124.569252, 4608.726455
 124.570918, 4608.866394
 124.572585, 4609.006334
 124.574252, 4609.146273
 124.575918, 4609.286212
 124.577585, 4609.426151
 124.579252, 4609.566090
 124.580918, 4609.706029
 124.582585, 4609.845968
 124.584252, 4609.985907
 124.585918, 4609.897830
 124.587585, 4609.765753
 124.589252, 4609.633677
 124.590918, 4609.501600
 124.592585, 4609.369524
 124.594252, 4609.237447
 124.595918, 4609.105371
 124.597585, 4608.973295
 124.599252, 4608.841218
 124.600918, 4608.709142
 124.602585, 4608.808795
 124.604252, 4608.953164
 124.605918, 4609.097532
 124.607585, 4609.241901
 124.609252, 4609.386270
 124.610918, 4609.530638
 124.612585, 4609.675007
 124.614252, 4609.819376
 124.615918, 4609.963744
 124.617585, 4610.108113
 124.619252, 4609.789999
 124.620918, 4609.382643
 124.622585, 4608.975288
 124.624252, 4608.567933
 124.625918, 4608.160577
 124.627585, 4607.753222
 124.629252, 4607.345866
 124.630918, 4606.938511
 124.632585, 4606.531155
 124.634252, 4606.123800
 124.635918, 4606.184635
 124.637585, 4606.335812
 124.639252, 4606.486990
 124.640918, 4606.638168
 124.642585, 4606.789345
 124.644252, 4606.940523
 124.645918, 4607.091701
 124.647585, 4607.242879
 124.649252, 4607.394056
 124.650918, 4607.545234
 124.652585, 4607.691397
 124.654252, 4607.836592
 124.655918, 4607.981787
 124.657585, 4608.126982
 124.659252, 4608.272177
 124.660918, 4608.417372
 124.662585, 4608.562567
 124.664252, 4608.707762
 124.665918, 4608.852957
 124.667585, 4608.998152
 124.669252, 4608.685517
 124.670918, 4608.284537
 124.672585, 4607.883558
 124.674252, 4607.482578
 124.675918, 4607.081599
 124.677585, 4606.680620
 124.679252, 4606.279640
 124.680918, 4605.878661
 124.682585, 4605.477681
 124.684252, 4605.076702
 124.685918, 4605.142124
 124.687585, 4605.297544
 124.689252, 4605.452963
 124.690918, 4605.608383
 124.692585, 4605.763803
 124.694252, 4605.919223
 124.695918, 4606.074642
 124.697585, 4606.230062
 124.699252, 4606.385482
 124.700918, 4606.540902
 124.702585, 4606.692427
 124.704252, 4606.843201
 124.705918, 4606.993975
 124.707585, 4607.144748
 124.709252, 4607.295522
 124.710918, 4607.446296
 124.712585, 4607.597070
 124.714252, 4607.747844
 124.715918, 4607.898617
 124.717585, 4608.049391
 124.719252, 4607.957538
 124.720918, 4607.818867
 124.722585, 4607.680196
 124.724252, 4607.541525
 124.725918, 4607.402854
 124.727585, 4607.264184
 124.729252, 4607.125513
 124.730918, 4606.986842
 124.732585, 4606.848171
 124.734252, 4606.709500
 124.735918, 4606.798644
 124.737585, 4606.931748
 124.739252, 4607.064852
 124.740918, 4607.197956
 124.742585, 4607.331060
 124.744252, 4607.464164
 124.745918, 4607.597268
 124.747585, 4607.730372
 124.749252, 4607.863476
 124.750918, 4607.996580
 124.752585, 4607.670813
 124.754252, 4607.256502
 124.755918, 4606.842190
 124.757585, 4606.427879
 124.759252, 4606.013568
