Time, Fuel used
   0.000000,    0.000000
   0.500000,    0.157643
   1.000000,    0.315299
   1.500000,    0.472987
   2.000000,    0.630684
   2.500000,    0.788414
   3.000000,    0.946155
   3.500000,    1.103930
   4.000000,    1.261714
   4.500000,    1.419534
   5.000000,    1.577362
   5.500000,    1.735225
   6.000000,    1.893098
   6.500000,    2.051005
   7.000000,    2.208922
   7.500000,    2.366873
   8.000000,    2.524833
   8.500000,    2.682828
   9.000000,    2.840832
   9.500000,    2.998871
  10.000000,    3.156919
  10.500000,    3.315001
  11.000000,    3.473093
  11.500000,    3.631219
  12.000000,    3.789354
  12.500000,    3.947524
  13.000000,    4.105703
  13.500000,    4.263916
  14.000000,    4.422138
  14.500000,    4.580395
  15.000000,    4.738661
  15.500000,    4.896961
  16.000000,    5.055271
  16.500000,    5.213614
  17.000000,    5.371967
  17.500000,    5.530354
  18.000000,    5.688750
  18.500000,    5.847180
  19.000000,    6.005620
  19.500000,    6.164094
  20.000000,    6.322577
  20.500000,    6.481093
  21.000000,    6.639619
  21.500000,    6.798179
  22.000000,    6.956748
  22.500000,    7.115351
  23.000000,    7.273964
  23.500000,    7.432610
  24.000000,    7.591265
  24.500000,    7.749954
  25.000000,    7.908652
  25.500000,    8.067384
  26.000000,    8.226125
  26.500000,    8.384899
  27.000000,    8.543683
  27.500000,    8.702500
  28.000000,    8.861326
  28.500000,    9.020185
  29.000000,    9.179054
  29.500000,    9.337956
  30.000000,    9.496867
  30.500000,    9.655812
  31.000000,    9.814766
  31.500000,    9.973753
  32.000000,   10.132750
  32.500000,   10.291779
  33.000000,   10.450818
  33.500000,   10.609890
  34.000000,   10.768972
  34.500000,   10.928086
  35.000000,   11.087210
  35.500000,   11.246367
  36.000000,   11.405533
  36.500000,   11.564731
  37.000000,   11.723939
  37.500000,   11.883180
  38.000000,   12.042430
  38.500000,   12.201713
  39.000000,   12.361005
  39.500000,   12.520330
  40.000000,   12.679664
  40.500000,   12.839031
  41.000000,   12.998407
  41.500000,   13.157816
  42.000000,   13.317234
  42.500000,   13.476684
  43.000000,   13.636144
  43.500000,   13.795637
  44.000000,   13.955139
  44.500000,   14.114673
  45.000000,   14.274217
  45.500000,   14.433793
  46.000000,   14.593378
  46.500000,   14.752996
  47.000000,   14.912623
  47.500000,   15.072283
  48.000000,   15.231951
  48.500000,   15.391652
  49.000000,   15.551363
  49.500000,   15.711106
  50.000000,   15.870857
  50.500000,   16.030642
  51.000000,   16.190435
  51.500000,   16.350261
  52.000000,   16.510095
  52.500000,   16.669962
  53.000000,   16.829838
  53.500000,   16.989747
  54.000000,   17.149664
  54.500000,   17.309614
  55.000000,   17.469573
  55.500000,   17.629563
  56.000000,   17.789563
  56.500000,   17.949595
  57.000000,   18.109636
  57.500000,   18.269709
  58.000000,   18.429792
  58.500000,   18.589906
  59.000000,   18.750029
  59.500000,   18.910184
  60.000000,   19.070349
  60.500000,   19.230545
  61.000000,   19.390750
  61.500000,   19.550987
  62.000000,   19.711233
  62.500000,   19.871511
  63.000000,   20.031798
  63.500000,   20.192117
  64.000000,   20.352444
  64.500000,   20.512804
  65.000000,   20.673172
  65.500000,   20.833572
  66.000000,   20.993981
  66.500000,   21.154422
  67.000000,   21.314871
  67.500000,   21.475352
  68.000000,   21.635842
  68.500000,   21.796364
  69.000000,   21.956895
  69.500000,   22.117457
  70.000000,   22.278028
  70.500000,   22.438630
  71.000000,   22.599241
  71.500000,   22.759884
  72.000000,   22.920536
  72.500000,   23.081219
  73.000000,   23.241911
  73.500000,   23.402634
  74.000000,   23.563367
  74.500000,   23.724130
  75.000000,   23.884903
  75.500000,   24.045707
  76.000000,   24.206519
